lemma,pos,ner
.,.,O
and,CC,O
yet,RB,O
without,IN,O
a,DT,O
harshness,NN,O
which,WDT,O
be,VBD,O
foreign,JJ,O
to,IN,O
he,PRP$,O
nature,NN,O
it,PRP,O
be,VBD,O
impossible,JJ,O
to,TO,O
refuse,VB,O
to,TO,O
listen,VB,O
to,IN,O
the,DT,O
story,NN,O
of,IN,O
the,DT,O
young,JJ,O
and,CC,O
beautiful,JJ,O
woman,NN,O
",",",",O
tall,JJ,O
",",",",O
graceful,JJ,O
",",",",O
and,CC,O
queenly,RB,O
",",",",O
who,WP,O
present,VBD,O
herself,PRP,O
at,IN,O
Baker,NNP,LOCATION
Street,NNP,LOCATION
late,RB,O
in,IN,O
the,DT,O
evening,NN,O
and,CC,O
implore,VBD,O
he,PRP$,O
assistance,NN,O
and,CC,O
advice,NN,O
.,.,O
it,PRP,O
be,VBD,O
vain,JJ,O
to,TO,O
urge,VB,O
that,IN,O
he,PRP$,O
time,NN,O
be,VBD,O
already,RB,O
fully,RB,O
occupy,VBN,O
",",",",O
for,IN,O
the,DT,O
young,JJ,O
lady,NN,O
have,VBD,O
come,VBN,O
with,IN,O
the,DT,O
determination,NN,O
to,TO,O
tell,VB,O
she,PRP,O
story,NN,O
",",",",O
and,CC,O
it,PRP,O
be,VBD,O
evident,JJ,O
that,IN,O
nothing,NN,O
short,JJ,O
of,IN,O
force,NN,O
could,MD,O
get,VB,O
she,PRP,O
out,IN,O
of,IN,O
the,DT,O
room,NN,O
until,IN,O
she,PRP,O
have,VBD,O
do,VBN,O
so,RB,O
.,.,O
with,IN,O
a,DT,O
resign,VBN,O
air,NN,O
and,CC,O
a,DT,O
somewhat,RB,O
weary,JJ,O
smile,NN,O
",",",",O
Holmes,NNP,PERSON
beg,VBD,O
the,DT,O
beautiful,JJ,O
intruder,NN,O
to,TO,O
take,VB,O
a,DT,O
seat,NN,O
and,CC,O
to,TO,O
inform,VB,O
we,PRP,O
what,WP,O
it,PRP,O
be,VBD,O
that,DT,O
be,VBD,O
trouble,VBG,O
she,PRP,O
.,.,O
"""",``,O
at,RB,O
least,RBS,O
it,PRP,O
can,MD,O
not,RB,O
be,VB,O
you,PRP$,O
health,NN,O
",",",",O
"""",'',O
say,VBD,O
he,PRP,O
",",",",O
as,IN,O
he,PRP$,O
keen,JJ,O
eye,NNS,O
dart,VBN,O
over,IN,O
she,PRP$,O
;,:,O
"""",``,O
so,RB,O
ardent,JJ,O
a,DT,O
bicyclist,NN,O
must,MD,O
be,VB,O
full,JJ,O
of,IN,O
energy,NN,O
.,.,O
"""",'',O
she,PRP,O
glance,VBD,O
down,RP,O
in,IN,O
surprise,NN,O
at,IN,O
she,PRP$,O
own,JJ,O
foot,NNS,O
",",",",O
and,CC,O
I,PRP,O
observe,VBD,O
the,DT,O
slight,JJ,O
roughening,NN,O
of,IN,O
the,DT,O
side,NN,O
of,IN,O
the,DT,O
sole,JJ,O
cause,VBN,O
by,IN,O
the,DT,O
friction,NN,O
of,IN,O
the,DT,O
edge,NN,O
of,IN,O
the,DT,O
pedal,NN,O
.,.,O
"""",``,O
yes,UH,O
",",",",O
i,CD,O
bicycle,NN,O
a,DT,O
good,JJ,O
deal,NN,O
",",",",O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
",",",",O
and,CC,O
that,DT,O
have,VBZ,O
something,NN,O
to,TO,O
do,VB,O
with,IN,O
my,PRP$,O
visit,NN,O
to,IN,O
you,PRP,O
to,IN,O
-,HYPH,O
day,NN,O
.,.,O
"""",'',O
my,PRP$,O
friend,NN,O
take,VBD,O
the,DT,O
lady,NN,O
's,POS,O
ungloved,JJ,O
hand,NN,O
and,CC,O
examine,VBD,O
it,PRP,O
with,IN,O
as,RB,O
close,RB,O
a,DT,O
attention,NN,O
and,CC,O
as,RB,O
little,JJ,O
sentiment,NN,O
as,IN,O
a,DT,O
scientist,NN,O
would,MD,O
show,VB,O
to,IN,O
a,DT,O
specimen,NN,O
.,.,O
"""",``,O
you,PRP,O
will,MD,O
excuse,VB,O
I,PRP,O
",",",",O
I,PRP,O
be,VBP,O
sure,JJ,O
.,.,O
it,PRP,O
be,VBZ,O
my,PRP$,O
business,NN,O
",",",",O
"""",'',O
say,VBD,O
he,PRP,O
",",",",O
as,IN,O
he,PRP,O
drop,VBD,O
it,PRP,O
.,.,O
"""",'',O
I,PRP,O
nearly,RB,O
fall,VBD,O
into,IN,O
the,DT,O
error,NN,O
of,IN,O
suppose,VBG,O
that,IN,O
you,PRP,O
be,VBD,O
typewrite,VBG,O
.,.,O
of,RB,O
course,RB,O
",",",",O
it,PRP,O
be,VBZ,O
obvious,JJ,O
that,IN,O
it,PRP,O
be,VBZ,O
music,NN,O
.,.,O
you,PRP,O
observe,VBP,O
the,DT,O
spatulate,JJ,O
finger,NN,O
-,HYPH,O
end,NN,O
",",",",O
Watson,NNP,PERSON
",",",",O
which,WDT,O
be,VBZ,O
common,JJ,O
to,IN,O
both,DT,O
profession,NNS,O
?,.,O
there,EX,O
be,VBZ,O
a,DT,O
spirituality,NN,O
about,IN,O
the,DT,O
face,NN,O
",",",",O
however,RB,O
"""",``,O
--,:,O
he,PRP,O
gently,RB,O
turn,VBD,O
it,PRP,O
towards,IN,O
the,DT,O
light,NN,O
--,:,O
"""",``,O
which,WDT,O
the,DT,O
typewriter,NN,O
do,VBZ,O
not,RB,O
generate,VB,O
.,.,O
this,DT,O
lady,NN,O
be,VBZ,O
a,DT,O
musician,NN,O
.,.,O
"""",``,O
"""",``,O
yes,UH,O
",",",",O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
",",",",O
I,PRP,O
teach,VBP,O
music,NN,O
.,.,O
"""",``,O
"""",``,O
in,IN,O
the,DT,O
country,NN,O
",",",",O
I,PRP,O
presume,VBP,O
",",",",O
from,IN,O
you,PRP$,O
complexion,NN,O
.,.,O
"""",``,O
"""",``,O
yes,UH,O
",",",",O
sir,NN,O
;,:,O
near,IN,O
Farnham,NNP,LOCATION
",",",",O
on,IN,O
the,DT,O
border,NNS,O
of,IN,O
Surrey,NNP,LOCATION
.,.,O
"""",``,O
"""",``,O
a,DT,O
beautiful,JJ,O
neighbourhood,NN,O
and,CC,O
full,JJ,O
of,IN,O
the,DT,O
most,RBS,O
interesting,JJ,O
association,NNS,O
.,.,O
you,PRP,O
remember,VBP,O
",",",",O
Watson,NNP,PERSON
",",",",O
that,IN,O
it,PRP,O
be,VBD,O
near,RB,O
there,RB,O
that,IN,O
we,PRP,O
take,VBD,O
Archie,NNP,PERSON
Stamford,NNP,PERSON
",",",",O
the,DT,O
forger,NN,O
.,.,O
now,RB,O
",",",",O
Miss,NNP,O
Violet,NNP,O
",",",",O
what,WP,O
have,VBZ,O
happen,VBN,O
to,IN,O
you,PRP,O
near,IN,O
Farnham,NNP,LOCATION
",",",",O
on,IN,O
the,DT,O
border,NNS,O
of,IN,O
Surrey,NNP,LOCATION
?,.,O
"""",``,O
the,DT,O
young,JJ,O
lady,NN,O
",",",",O
with,IN,O
great,JJ,O
clearness,NN,O
and,CC,O
composure,NN,O
",",",",O
make,VBD,O
the,DT,O
follow,VBG,O
curious,JJ,O
statement,NN,O
:,:,O
--,:,O
"""",``,O
my,PRP$,O
father,NN,O
be,VBZ,O
dead,JJ,O
",",",",O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
.,.,O
he,PRP,O
be,VBD,O
James,NNP,PERSON
Smith,NNP,PERSON
",",",",O
who,WP,O
conduct,VBD,O
the,DT,O
orchestra,NN,O
at,IN,O
the,DT,O
old,JJ,O
Imperial,NNP,ORGANIZATION
Theatre,NNP,ORGANIZATION
.,.,O
my,PRP$,O
mother,NN,O
and,CC,O
I,PRP,O
be,VBD,O
leave,VBN,O
without,IN,O
a,DT,O
relation,NN,O
in,IN,O
the,DT,O
world,NN,O
except,IN,O
one,CD,O
uncle,NN,O
",",",",O
Ralph,NNP,PERSON
Smith,NNP,PERSON
",",",",O
who,WP,O
go,VBD,O
to,IN,O
Africa,NNP,LOCATION
twenty,CD,O
-,HYPH,O
five,CD,O
year,NNS,O
ago,RB,O
",",",",O
and,CC,O
we,PRP,O
have,VBP,O
never,RB,O
have,VBN,O
a,DT,O
word,NN,O
from,IN,O
he,PRP,O
since,IN,O
.,.,O
when,WRB,O
father,NN,O
die,VBD,O
we,PRP,O
be,VBD,O
leave,VBN,O
very,RB,O
poor,JJ,O
",",",",O
but,CC,O
one,CD,O
day,NN,O
we,PRP,O
be,VBD,O
tell,VBN,O
that,IN,O
there,EX,O
be,VBD,O
a,DT,O
advertisement,NN,O
in,IN,O
the,DT,O
Times,NNP,ORGANIZATION
inquire,VBG,O
for,IN,O
we,PRP$,O
whereabouts,NNS,O
.,.,O
you,PRP,O
can,MD,O
imagine,VB,O
how,WRB,O
excited,JJ,O
we,PRP,O
be,VBD,O
",",",",O
for,IN,O
we,PRP,O
think,VBD,O
that,IN,O
someone,NN,O
have,VBD,O
leave,VBN,O
we,PRP,O
a,DT,O
fortune,NN,O
.,.,O
we,PRP,O
go,VBD,O
at,IN,O
once,RB,O
to,IN,O
the,DT,O
lawyer,NN,O
whose,WP$,O
name,NN,O
be,VBD,O
give,VBN,O
in,IN,O
the,DT,O
paper,NN,O
.,.,O
there,RB,O
we,PRP,O
meet,VBD,O
two,CD,O
gentleman,NNS,O
",",",",O
Mr.,NNP,PERSON
Carruthers,NNP,PERSON
and,CC,O
Mr.,NNP,PERSON
Woodley,NNP,PERSON
",",",",O
who,WP,O
be,VBD,O
home,RB,O
on,IN,O
a,DT,O
visit,NN,O
from,IN,O
South,NNP,LOCATION
Africa,NNP,LOCATION
.,.,O
they,PRP,O
say,VBD,O
that,IN,O
my,PRP$,O
uncle,NN,O
be,VBD,O
a,DT,O
friend,NN,O
of,IN,O
theirs,PRP,O
",",",",O
that,IN,O
he,PRP,O
die,VBD,O
some,DT,O
month,NNS,O
before,IN,O
in,IN,O
great,JJ,O
poverty,NN,O
in,IN,O
Johannesburg,NNP,LOCATION
",",",",O
and,CC,O
that,IN,O
he,PRP,O
have,VBD,O
ask,VBN,O
they,PRP,O
with,IN,O
he,PRP$,O
last,JJ,O
breath,NN,O
to,TO,O
hunt,VB,O
up,RP,O
he,PRP$,O
relation,NNS,O
and,CC,O
see,VB,O
that,IN,O
they,PRP,O
be,VBD,O
in,IN,O
no,DT,O
want,NN,O
.,.,O
it,PRP,O
seem,VBD,O
strange,JJ,O
to,IN,O
we,PRP,O
that,IN,O
Uncle,NNP,PERSON
Ralph,NNP,PERSON
",",",",O
who,WP,O
take,VBD,O
no,DT,O
notice,NN,O
of,IN,O
we,PRP,O
when,WRB,O
he,PRP,O
be,VBD,O
alive,JJ,O
",",",",O
should,MD,O
be,VB,O
so,RB,O
careful,JJ,O
to,TO,O
look,VB,O
after,IN,O
we,PRP,O
when,WRB,O
he,PRP,O
be,VBD,O
dead,JJ,O
;,",",O
but,CC,O
Mr.,NNP,PERSON
Carruthers,NNP,PERSON
explain,VBD,O
that,IN,O
the,DT,O
reason,NN,O
be,VBD,O
that,IN,O
my,PRP$,O
uncle,NN,O
have,VBD,O
just,RB,O
hear,VBN,O
of,IN,O
the,DT,O
death,NN,O
of,IN,O
he,PRP$,O
brother,NN,O
",",",",O
and,CC,O
so,RB,O
feel,VBD,O
responsible,JJ,O
for,IN,O
we,PRP$,O
fate,NN,O
.,.,O
"""",``,O
"""",``,O
excuse,VB,O
I,PRP,O
",",",",O
"""",'',O
say,VBD,O
Holmes,NNP,PERSON
;,:,O
"""",``,O
when,WRB,O
be,VBD,O
this,DT,O
interview,NN,O
?,.,O
"""",``,O
"""",``,O
last,JJ,O
December,NNP,DATE
--,:,O
four,CD,O
month,NNS,O
ago,RB,O
.,.,O
"""",``,O
"""",``,O
pray,VB,O
proceed,VB,O
.,.,O
"""",``,O
"""",``,O
Mr.,NNP,PERSON
Woodley,NNP,PERSON
seem,VBD,O
to,IN,O
I,PRP,O
to,TO,O
be,VB,O
a,DT,O
most,RBS,O
odious,JJ,O
person,NN,O
.,.,O
he,PRP,O
be,VBD,O
for,IN,O
ever,RB,O
make,VBG,O
eye,NNS,O
at,IN,O
I,PRP,O
--,:,O
a,DT,O
coarse,JJ,O
",",",",O
puffy,JJ,O
-,HYPH,O
faced,JJ,O
",",",",O
red,JJ,O
-,HYPH,O
moustached,JJ,O
young,JJ,O
man,NN,O
",",",",O
with,IN,O
he,PRP$,O
hair,NN,O
plaster,VBN,O
down,RP,O
on,IN,O
each,DT,O
side,NN,O
of,IN,O
he,PRP$,O
forehead,NN,O
.,.,O
I,PRP,O
think,VBD,O
that,IN,O
he,PRP,O
be,VBD,O
perfectly,RB,O
hateful,JJ,O
--,:,O
and,CC,O
I,PRP,O
be,VBD,O
sure,JJ,O
that,IN,O
Cyril,NNP,PERSON
would,MD,O
not,RB,O
wish,VB,O
I,PRP,O
to,TO,O
know,VB,O
such,PDT,O
a,DT,O
person,NN,O
.,.,O
"""",``,O
"""",``,O
oh,UH,O
",",",",O
Cyril,NNP,PERSON
be,VBZ,O
he,PRP$,O
name,NN,O
!,.,O
"""",``,O
say,VBD,O
Holmes,NNP,PERSON
",",",",O
smile,VBG,O
.,.,O
the,DT,O
young,JJ,O
lady,NN,O
blush,VBD,O
and,CC,O
laugh,VBD,O
.,.,O
"""",``,O
yes,UH,O
",",",",O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
;,:,O
Cyril,NNP,PERSON
Morton,NNP,PERSON
",",",",O
a,DT,O
electrical,JJ,O
engineer,NN,O
",",",",O
and,CC,O
we,PRP,O
hope,VBP,O
to,TO,O
be,VB,O
marry,VBN,O
at,IN,O
the,DT,O
end,NN,DATE
of,IN,DATE
the,DT,DATE
summer,NN,DATE
.,.,O
dear,JJ,O
I,PRP,O
",",",",O
how,WRB,O
do,VBD,O
I,PRP,O
get,VB,O
talk,VBG,O
about,IN,O
he,PRP,O
?,.,O
what,WP,O
I,PRP,O
wish,VBD,O
to,TO,O
say,VB,O
be,VBD,O
that,IN,O
Mr.,NNP,PERSON
Woodley,NNP,PERSON
be,VBD,O
perfectly,RB,O
odious,JJ,O
",",",",O
but,CC,O
that,IN,O
Mr.,NNP,PERSON
Carruthers,NNP,PERSON
",",",",O
who,WP,O
be,VBD,O
a,DT,O
much,JJ,O
older,JJR,O
man,NN,O
",",",",O
be,VBD,O
more,RBR,O
agreeable,JJ,O
.,.,O
he,PRP,O
be,VBD,O
a,DT,O
dark,JJ,O
",",",",O
sallow,JJ,O
",",",",O
clean,JJ,O
-,HYPH,O
shaven,JJ,O
",",",",O
silent,JJ,O
person,NN,O
;,:,O
but,CC,O
he,PRP,O
have,VBD,O
polite,JJ,O
manners,NNS,O
and,CC,O
a,DT,O
pleasant,JJ,O
smile,NN,O
.,.,O
he,PRP,O
inquire,VBD,O
how,WRB,O
we,PRP,O
be,VBD,O
leave,VBN,O
",",",",O
and,CC,O
on,IN,O
find,VBG,O
that,IN,O
we,PRP,O
be,VBD,O
very,RB,O
poor,JJ,O
he,PRP,O
suggest,VBD,O
that,IN,O
I,PRP,O
should,MD,O
come,VB,O
and,CC,O
teach,VB,O
music,NN,O
to,IN,O
he,PRP$,O
only,JJ,O
daughter,NN,O
",",",",O
aged,JJ,O
ten,CD,O
.,.,O
I,PRP,O
say,VBD,O
that,IN,O
I,PRP,O
do,VBD,O
not,RB,O
like,VB,O
to,TO,O
leave,VB,O
my,PRP$,O
mother,NN,O
",",",",O
on,IN,O
which,WDT,O
he,PRP,O
suggest,VBD,O
that,IN,O
I,PRP,O
should,MD,O
go,VB,O
home,RB,O
to,IN,O
she,PRP$,O
every,DT,O
week,NN,DATE
-,HYPH,DATE
end,NN,DATE
",",",",O
and,CC,O
he,PRP,O
offer,VBD,O
I,PRP,O
a,DT,O
hundred,CD,O
a,DT,O
year,NN,O
",",",",O
which,WDT,O
be,VBD,O
certainly,RB,O
splendid,JJ,O
pay,NN,O
.,.,O
so,RB,O
it,PRP,O
end,VBD,O
by,IN,O
my,PRP$,O
accept,VBG,O
",",",",O
and,CC,O
I,PRP,O
go,VBD,O
down,RP,O
to,IN,O
Chiltern,NNP,PERSON
Grange,NNP,PERSON
",",",",O
about,RB,O
six,CD,O
mile,NNS,O
from,IN,O
Farnham,NNP,LOCATION
.,.,O
Mr.,NNP,PERSON
Carruthers,NNP,PERSON
be,VBD,O
a,DT,O
widower,NN,O
",",",",O
but,CC,O
he,PRP,O
have,VBD,O
engage,VBN,O
a,DT,O
lady,NN,O
-,HYPH,O
housekeeper,NN,O
",",",",O
a,DT,O
very,RB,O
respectable,JJ,O
",",",",O
elderly,JJ,O
person,NN,O
",",",",O
call,VBN,O
Mrs.,NNP,PERSON
Dixon,NNP,PERSON
",",",",O
to,TO,O
look,VB,O
after,IN,O
he,PRP$,O
establishment,NN,O
.,.,O
the,DT,O
child,NN,O
be,VBD,O
a,DT,O
dear,JJ,O
",",",",O
and,CC,O
everything,NN,O
promise,VBD,O
well,RB,O
.,.,O
Mr.,NNP,PERSON
Carruthers,NNP,PERSON
be,VBD,O
very,RB,O
kind,RB,O
and,CC,O
very,RB,O
musical,JJ,O
",",",",O
and,CC,O
we,PRP,O
have,VBD,O
most,RBS,O
pleasant,JJ,O
evening,NNS,O
together,RB,O
.,.,O
every,DT,O
week,NN,O
-,HYPH,O
end,NN,O
I,PRP,O
go,VBD,O
home,RB,O
to,IN,O
my,PRP$,O
mother,NN,O
in,IN,O
town,NN,O
.,.,O
"""",``,O
the,DT,O
first,JJ,O
flaw,NN,O
in,IN,O
my,PRP$,O
happiness,NN,O
be,VBD,O
the,DT,O
arrival,NN,O
of,IN,O
the,DT,O
red,JJ,O
-,HYPH,O
moustached,JJ,O
Mr.,NNP,PERSON
Woodley,NNP,PERSON
.,.,O
he,PRP,O
come,VBD,O
for,IN,O
a,DT,O
visit,NN,O
of,IN,O
a,DT,O
week,NN,O
",",",",O
and,CC,O
oh,UH,O
",",",",O
it,PRP,O
seem,VBD,O
three,CD,O
month,NNS,O
to,IN,O
I,PRP,O
!,.,O
he,PRP,O
be,VBD,O
a,DT,O
dreadful,JJ,O
person,NN,O
",",",",O
a,DT,O
bully,NN,O
to,IN,O
everyone,NN,O
else,RB,O
",",",",O
but,CC,O
to,IN,O
I,PRP,O
something,NN,O
infinitely,RB,O
worse,JJR,O
.,.,O
he,PRP,O
make,VBD,O
odious,JJ,O
love,NN,O
to,IN,O
I,PRP,O
",",",",O
boast,VBN,O
of,IN,O
he,PRP$,O
wealth,NN,O
",",",",O
say,VBD,O
that,IN,O
if,IN,O
I,PRP,O
marry,VBD,O
he,PRP,O
I,PRP,O
would,MD,O
have,VB,O
the,DT,O
finest,JJS,O
diamond,NNS,O
in,IN,O
London,NNP,LOCATION
",",",",O
and,CC,O
finally,RB,O
",",",",O
when,WRB,O
I,PRP,O
would,MD,O
have,VB,O
nothing,NN,O
to,TO,O
do,VB,O
with,IN,O
he,PRP,O
",",",",O
he,PRP,O
seize,VBD,O
I,PRP,O
in,IN,O
he,PRP$,O
arm,NNS,O
one,CD,O
day,NN,O
after,IN,O
dinner,NN,O
--,:,O
he,PRP,O
be,VBD,O
hideously,RB,O
strong,JJ,O
--,:,O
and,CC,O
he,PRP,O
swear,VBD,O
that,IN,O
he,PRP,O
would,MD,O
not,RB,O
let,VB,O
I,PRP,O
go,VB,O
until,IN,O
I,PRP,O
have,VBD,O
kiss,VBD,O
he,PRP,O
.,.,O
Mr.,NNP,PERSON
Carruthers,NNP,PERSON
come,VBD,O
in,RB,O
and,CC,O
tear,VBD,O
he,PRP,O
off,RP,O
from,IN,O
I,PRP,O
",",",",O
on,IN,O
which,WDT,O
he,PRP,O
turn,VBD,O
upon,IN,O
he,PRP$,O
own,JJ,O
host,NN,O
",",",",O
knock,VBG,O
he,PRP,O
down,RP,O
and,CC,O
cut,VBG,O
he,PRP$,O
face,NN,O
open,JJ,O
.,.,O
that,DT,O
be,VBD,O
the,DT,O
end,NN,O
of,IN,O
he,PRP$,O
visit,NN,O
",",",",O
as,IN,O
you,PRP,O
can,MD,O
imagine,VB,O
.,.,O
Mr.,NNP,PERSON
Carruthers,NNP,PERSON
apologize,VBD,O
to,IN,O
I,PRP,O
next,JJ,O
day,NN,O
",",",",O
and,CC,O
assure,VBD,O
I,PRP,O
that,IN,O
I,PRP,O
should,MD,O
never,RB,O
be,VB,O
expose,VBN,O
to,IN,O
such,PDT,O
a,DT,O
insult,NN,O
again,RB,O
.,.,O
I,PRP,O
have,VBP,O
not,RB,O
see,VBN,O
Mr.,NNP,PERSON
Woodley,NNP,PERSON
since,IN,O
.,.,O
"""",``,O
and,CC,O
now,RB,O
",",",",O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
",",",",O
I,PRP,O
come,VBP,O
at,IN,O
last,JJ,O
to,IN,O
the,DT,O
special,JJ,O
thing,NN,O
which,WDT,O
have,VBZ,O
cause,VBN,O
I,PRP,O
to,TO,O
ask,VB,O
you,PRP$,O
advice,NN,O
to,IN,O
-,HYPH,O
day,NN,O
.,.,O
you,PRP,O
must,MD,O
know,VB,O
that,IN,O
every,DT,O
Saturday,NNP,DATE
forenoon,NN,O
I,PRP,O
ride,VBP,O
on,IN,O
my,PRP$,O
bicycle,NN,O
to,IN,O
Farnham,NNP,LOCATION
Station,NNP,LOCATION
in,IN,O
order,NN,O
to,TO,O
get,VB,O
the,DT,O
12.22,CD,O
to,IN,O
town,NN,O
.,.,O
the,DT,O
road,NN,O
from,IN,O
Chiltern,NNP,LOCATION
Grange,NNP,LOCATION
be,VBZ,O
a,DT,O
lonely,JJ,O
one,CD,O
",",",",O
and,CC,O
at,IN,O
one,CD,O
spot,NN,O
it,PRP,O
be,VBZ,O
particularly,RB,O
so,RB,O
",",",",O
for,IN,O
it,PRP,O
lie,VBZ,O
for,IN,O
over,IN,O
a,DT,O
mile,NN,O
between,IN,O
Charlington,NNP,PERSON
