lemma,pos,ner
.,.,O
"""",``,O
"""",``,O
and,CC,O
from,IN,O
a,DT,O
noble,JJ,O
client,NN,O
?,.,O
"""",``,O
"""",``,O
one,CD,O
of,IN,O
the,DT,O
highest,JJS,O
in,IN,O
England,NNP,LOCATION
.,.,O
"""",``,O
"""",``,O
my,PRP$,O
dear,JJ,O
fellow,NN,O
",",",",O
I,PRP,O
congratulate,VBP,O
you,PRP,O
.,.,O
"""",``,O
"""",``,O
I,PRP,O
assure,VBP,O
you,PRP,O
",",",",O
Watson,NNP,PERSON
",",",",O
without,IN,O
affectation,NN,O
",",",",O
that,IN,O
the,DT,O
status,NN,O
of,IN,O
my,PRP$,O
client,NN,O
be,VBZ,O
a,DT,O
matter,NN,O
of,IN,O
less,JJR,O
moment,NN,O
to,IN,O
I,PRP,O
than,IN,O
the,DT,O
interest,NN,O
of,IN,O
he,PRP$,O
case,NN,O
.,.,O
it,PRP,O
be,VBZ,O
just,RB,O
possible,JJ,O
",",",",O
however,RB,O
",",",",O
that,IN,O
that,DT,O
also,RB,O
may,MD,O
not,RB,O
be,VB,O
want,VBG,O
in,IN,O
this,DT,O
new,JJ,O
investigation,NN,O
.,.,O
you,PRP,O
have,VBP,O
be,VBN,O
read,VBG,O
the,DT,O
papers,NNS,O
diligently,RB,O
of,IN,O
late,RB,O
",",",",O
have,VBP,O
you,PRP,O
not,RB,O
?,.,O
"""",``,O
"""",``,O
it,PRP,O
look,VBZ,O
like,IN,O
it,PRP,O
",",",",O
"""",'',O
say,VBD,O
I,PRP,O
ruefully,RB,O
",",",",O
point,VBG,O
to,IN,O
a,DT,O
huge,JJ,O
bundle,NN,O
in,IN,O
the,DT,O
corner,NN,O
.,.,O
"""",'',O
I,PRP,O
have,VBP,O
have,VBN,O
nothing,NN,O
else,JJ,O
to,TO,O
do,VB,O
.,.,O
"""",``,O
"""",``,O
it,PRP,O
be,VBZ,O
fortunate,JJ,O
",",",",O
for,IN,O
you,PRP,O
will,MD,O
perhaps,RB,O
be,VB,O
able,JJ,O
to,TO,O
post,VB,O
I,PRP,O
up,RP,O
.,.,O
I,PRP,O
read,VBD,O
nothing,NN,O
except,IN,O
the,DT,O
criminal,JJ,O
news,NN,O
and,CC,O
the,DT,O
agony,NN,O
column,NN,O
.,.,O
the,DT,O
latter,JJ,O
be,VBZ,O
always,RB,O
instructive,JJ,O
.,.,O
but,CC,O
if,IN,O
you,PRP,O
have,VBP,O
follow,VBN,O
recent,JJ,O
event,NNS,O
so,CC,O
closely,RB,O
you,PRP,O
must,MD,O
have,VB,O
read,VBN,O
about,IN,O
Lord,NNP,O
St.,NNP,PERSON
Simon,NNP,PERSON
and,CC,O
he,PRP$,O
wedding,NN,O
?,.,O
"""",``,O
"""",``,O
oh,UH,O
",",",",O
yes,UH,O
",",",",O
with,IN,O
the,DT,O
deepest,JJS,O
interest,NN,O
.,.,O
"""",``,O
"""",``,O
that,DT,O
be,VBZ,O
well,RB,O
.,.,O
the,DT,O
letter,NN,O
which,WDT,O
I,PRP,O
hold,VBP,O
in,IN,O
my,PRP$,O
hand,NN,O
be,VBZ,O
from,IN,O
Lord,NNP,LOCATION
St.,NNP,LOCATION
Simon,NNP,LOCATION
.,.,O
I,PRP,O
will,MD,O
read,VB,O
it,PRP,O
to,IN,O
you,PRP,O
",",",",O
and,CC,O
in,IN,O
return,NN,O
you,PRP,O
must,MD,O
turn,VB,O
over,RP,O
these,DT,O
papers,NNS,O
and,CC,O
let,VB,O
I,PRP,O
have,VB,O
whatever,WDT,O
bear,VBZ,O
upon,IN,O
the,DT,O
matter,NN,O
.,.,O
this,DT,O
be,VBZ,O
what,WP,O
he,PRP,O
say,VBZ,O
:,:,O
"""",``,O
',``,O
my,PRP$,O
dear,JJ,O
Mr.,NNP,PERSON
Sherlock,NNP,PERSON
Holmes,NNP,PERSON
:,:,O
"""",``,O
','',O
Lord,NNP,O
Backwater,NNP,O
tell,VBZ,O
I,PRP,O
that,IN,O
I,PRP,O
may,MD,O
place,VB,O
implicit,JJ,O
reliance,NN,O
upon,IN,O
you,PRP$,O
judgment,NN,O
and,CC,O
discretion,NN,O
.,.,O
I,PRP,O
have,VBP,O
determine,VBN,O
",",",",O
therefore,RB,O
",",",",O
to,TO,O
call,VB,O
upon,IN,O
you,PRP,O
and,CC,O
to,TO,O
consult,VB,O
you,PRP,O
in,IN,O
reference,NN,O
to,IN,O
the,DT,O
very,RB,O
painful,JJ,O
event,NN,O
which,WDT,O
have,VBZ,O
occur,VBN,O
in,IN,O
connection,NN,O
with,IN,O
my,PRP$,O
wedding,NN,O
.,.,O
Mr.,NNP,PERSON
Lestrade,NNP,PERSON
",",",",O
of,IN,O
Scotland,NNP,LOCATION
Yard,NNP,LOCATION
",",",",O
be,VBZ,O
act,VBG,O
already,RB,O
in,IN,O
the,DT,O
matter,NN,O
",",",",O
but,CC,O
he,PRP,O
assure,VBZ,O
I,PRP,O
that,IN,O
he,PRP,O
see,VBZ,O
no,DT,O
objection,NN,O
to,IN,O
you,PRP$,O
co-operation,NN,O
",",",",O
and,CC,O
that,IN,O
he,PRP,O
even,RB,O
think,VBZ,O
that,IN,O
it,PRP,O
might,MD,O
be,VB,O
of,IN,O
some,DT,O
assistance,NN,O
.,.,O
I,PRP,O
will,MD,O
call,VB,O
at,IN,O
four,CD,O
o'clock,NN,O
in,IN,O
the,DT,O
afternoon,NN,TIME
",",",",O
and,CC,O
",",",",O
should,MD,O
you,PRP,O
have,VB,O
any,DT,O
other,JJ,O
engagement,NN,O
at,IN,O
that,DT,O
time,NN,O
",",",",O
I,PRP,O
hope,VBP,O
that,IN,O
you,PRP,O
will,MD,O
postpone,VB,O
it,PRP,O
",",",",O
as,IN,O
this,DT,O
matter,NN,O
be,VBZ,O
of,IN,O
paramount,JJ,O
importance,NN,O
.,.,O
"""",``,O
',``,O
Yours,NNP,O
faithfully,RB,O
",",",",O
"""",'',O
',``,O
St.,NNP,O
Simon,NNP,PERSON
.,.,O
',``,O
"""",``,O
it,PRP,O
be,VBZ,O
date,VBN,O
from,IN,O
Grosvenor,NNP,ORGANIZATION
Mansions,NNPS,ORGANIZATION
",",",",O
write,VBN,O
with,IN,O
a,DT,O
quill,NN,O
pen,NN,O
",",",",O
and,CC,O
the,DT,O
noble,JJ,O
lord,NN,O
have,VBZ,O
have,VBN,O
the,DT,O
misfortune,NN,O
to,TO,O
get,VB,O
a,DT,O
smear,NN,O
of,IN,O
ink,NN,O
upon,IN,O
the,DT,O
outer,JJ,O
side,NN,O
of,IN,O
he,PRP$,O
right,JJ,O
little,JJ,O
finger,NN,O
",",",",O
"""",'',O
remark,VBD,O
Holmes,NNP,PERSON
as,IN,O
he,PRP,O
fold,VBD,O
up,RP,O
the,DT,O
epistle,NN,O
.,.,O
"""",``,O
he,PRP,O
say,VBZ,O
four,CD,O
o'clock,NN,O
.,.,O
it,PRP,O
be,VBZ,O
three,CD,O
now,RB,O
.,.,O
he,PRP,O
will,MD,O
be,VB,O
here,RB,O
in,IN,O
a,DT,O
hour,NN,O
.,.,O
"""",``,O
"""",``,O
then,RB,O
I,PRP,O
have,VBP,O
just,RB,O
time,NN,O
",",",",O
with,IN,O
you,PRP$,O
assistance,NN,O
",",",",O
to,TO,O
get,VB,O
clear,JJ,O
upon,IN,O
the,DT,O
subject,NN,O
.,.,O
turn,VB,O
over,IN,O
those,DT,O
papers,NNS,O
and,CC,O
arrange,VB,O
the,DT,O
extract,NNS,O
in,IN,O
they,PRP$,O
order,NN,O
of,IN,O
time,NN,O
",",",",O
while,IN,O
I,PRP,O
take,VBP,O
a,DT,O
glance,NN,O
as,IN,O
to,IN,O
who,WP,O
we,PRP$,O
client,NN,O
be,VBZ,O
.,.,O
"""",``,O
he,PRP,O
pick,VBD,O
a,DT,O
red,JJ,O
-,HYPH,O
covered,JJ,O
volume,NN,O
from,IN,O
a,DT,O
line,NN,O
of,IN,O
book,NNS,O
of,IN,O
reference,NN,O
beside,IN,O
the,DT,O
mantelpiece,NN,O
.,.,O
"""",'',O
here,RB,O
he,PRP,O
be,VBZ,O
",",",",O
"""",'',O
say,VBD,O
he,PRP,O
",",",",O
sit,VBG,O
down,RP,O
and,CC,O
flatten,VBG,O
it,PRP,O
out,RP,O
upon,IN,O
he,PRP$,O
knee,NN,O
.,.,O
"""",'',O
',``,O
Lord,NNP,O
Robert,NNP,PERSON
Walsingham,NNP,PERSON
de,NNP,PERSON
Vere,NNP,PERSON
St.,NNP,PERSON
Simon,NNP,PERSON
",",",",O
second,JJ,O
son,NN,O
of,IN,O
the,DT,O
Duke,NNP,O
of,IN,O
Balmoral,NNP,LOCATION
.,.,O
','',O
hum,VB,O
!,.,O
',``,O
arm,NNS,O
:,:,O
azure,NN,O
",",",",O
three,CD,O
caltrop,NNS,O
in,IN,O
chief,NN,O
over,IN,O
a,DT,O
fess,VB,O
sable,NN,O
.,.,O
bear,VBN,O
in,IN,O
1846,CD,DATE
.,.,O
',``,O
he,PRP,O
be,VBZ,O
forty,CD,O
-,HYPH,O
one,CD,O
year,NNS,O
of,IN,O
age,NN,O
",",",",O
which,WDT,O
be,VBZ,O
mature,JJ,O
for,IN,O
marriage,NN,O
.,.,O
be,VBD,O
under,IN,O
-,HYPH,O
Secretary,NNP,O
for,IN,O
the,DT,O
colony,NNS,O
in,IN,O
a,DT,O
late,JJ,O
administration,NN,O
.,.,O
the,DT,O
Duke,NNP,PERSON
",",",",O
he,PRP$,O
father,NN,O
",",",",O
be,VBD,O
at,IN,O
one,CD,O
time,NN,O
Secretary,NNP,O
for,IN,O
Foreign,NNP,O
Affairs,NNPS,O
.,.,O
they,PRP,O
inherit,VBP,O
Plantagenet,NNP,O
blood,NN,O
by,IN,O
direct,JJ,O
descent,NN,O
",",",",O
and,CC,O
Tudor,NNP,PERSON
on,IN,O
the,DT,O
distaff,NN,O
side,NN,O
.,.,O
ha,UH,O
!,.,O
well,UH,O
",",",",O
there,EX,O
be,VBZ,O
nothing,NN,O
very,RB,O
instructive,JJ,O
in,IN,O
all,PDT,O
this,DT,O
.,.,O
I,PRP,O
think,VBP,O
that,IN,O
I,PRP,O
must,MD,O
turn,VB,O
to,IN,O
you,PRP,O
Watson,NNP,PERSON
",",",",O
for,IN,O
something,NN,O
more,RBR,O
solid,JJ,O
.,.,O
"""",``,O
"""",``,O
I,PRP,O
have,VBP,O
very,RB,O
little,JJ,O
difficulty,NN,O
in,IN,O
find,VBG,O
what,WP,O
I,PRP,O
want,VBP,O
",",",",O
"""",'',O
say,VBD,O
I,PRP,O
",",",",O
"""",'',O
for,IN,O
the,DT,O
fact,NNS,O
be,VBP,O
quite,RB,O
recent,JJ,O
",",",",O
and,CC,O
the,DT,O
matter,NN,O
strike,VBD,O
I,PRP,O
as,IN,O
remarkable,JJ,O
.,.,O
I,PRP,O
fear,VBD,O
to,TO,O
refer,VB,O
they,PRP,O
to,IN,O
you,PRP,O
",",",",O
however,RB,O
",",",",O
as,IN,O
I,PRP,O
know,VBD,O
that,IN,O
you,PRP,O
have,VBD,O
a,DT,O
inquiry,NN,O
on,IN,O
hand,NN,O
and,CC,O
that,IN,O
you,PRP,O
dislike,VBD,O
the,DT,O
intrusion,NN,O
of,IN,O
other,JJ,O
matter,NNS,O
.,.,O
"""",``,O
"""",``,O
oh,UH,O
",",",",O
you,PRP,O
mean,VBP,O
the,DT,O
little,JJ,O
problem,NN,O
of,IN,O
the,DT,O
Grosvenor,NNP,LOCATION
Square,NNP,LOCATION
furniture,NN,O
van,NN,O
.,.,O
that,DT,O
be,VBZ,O
quite,RB,O
clear,VBN,O
up,RP,O
now,RB,O
--,:,O
though,RB,O
",",",",O
indeed,RB,O
",",",",O
it,PRP,O
be,VBD,O
obvious,JJ,O
from,IN,O
the,DT,O
first,JJ,O
.,.,O
pray,VB,O
give,VB,O
I,PRP,O
the,DT,O
result,NNS,O
of,IN,O
you,PRP$,O
newspaper,NN,O
selection,NNS,O
.,.,O
"""",``,O
"""",``,O
here,RB,O
be,VBZ,O
the,DT,O
first,JJ,O
notice,NN,O
which,WDT,O
I,PRP,O
can,MD,O
find,VB,O
.,.,O
it,PRP,O
be,VBZ,O
in,IN,O
the,DT,O
personal,JJ,O
column,NN,O
of,IN,O
the,DT,O
Morning,NNP,O
Post,NNP,O
",",",",O
and,CC,O
date,NNS,O
",",",",O
as,IN,O
you,PRP,O
see,VBP,O
",",",",O
some,DT,O
week,NNS,O
back,RB,O
:,:,O
"""",``,O
',``,O
a,DT,O
marriage,NN,O
have,VBZ,O
be,VBN,O
arrange,VBN,O
[,-LRB-,O
it,PRP,O
say,VBZ,O
],-RRB-,O
and,CC,O
will,MD,O
",",",",O
if,IN,O
rumour,NN,O
be,VBZ,O
correct,JJ,O
",",",",O
very,RB,O
shortly,RB,O
take,VB,O
place,NN,O
",",",",O
between,IN,O
Lord,NNP,O
Robert,NNP,PERSON
St.,NNP,PERSON
Simon,NNP,PERSON
",",",",O
second,JJ,O
son,NN,O
of,IN,O
the,DT,O
Duke,NNP,O
of,IN,O
Balmoral,NNP,LOCATION
",",",",O
and,CC,O
Miss,NNP,PERSON
Hatty,NNP,PERSON
Doran,NNP,PERSON
",",",",O
the,DT,O
only,JJ,O
daughter,NN,O
of,IN,O
Aloysius,NNP,PERSON
Doran,NNP,PERSON
.,.,O
Esq.,NNP,LOCATION
",",",",O
of,IN,O
San,NNP,LOCATION
Francisco,NNP,LOCATION
",",",",O
Cal.,NNP,LOCATION
",",",",O
U.S.A.,NNP,LOCATION
',POS,O
that,DT,O
be,VBZ,O
all,DT,O
.,.,O
"""",``,O
"""",``,O
terse,JJ,O
and,CC,O
to,IN,O
the,DT,O
point,NN,O
",",",",O
"""",'',O
remark,VBD,O
Holmes,NNP,PERSON
",",",",O
stretch,VBG,O
he,PRP$,O
long,JJ,O
",",",",O
thin,JJ,O
leg,NNS,O
towards,IN,O
the,DT,O
fire,NN,O
.,.,O
"""",'',O
there,EX,O
be,VBD,O
a,DT,O
paragraph,NN,O
amplify,VBG,O
this,DT,O
in,IN,O
one,CD,O
of,IN,O
the,DT,O
society,NN,O
papers,NNS,O
of,IN,O
the,DT,O
same,JJ,O
week,NN,O
.,.,O
ah,UH,O
",",",",O
here,RB,O
it,PRP,O
be,VBZ,O
:,:,O
"""",``,O
','',O
there,EX,O
will,MD,O
soon,RB,O
be,VB,O
a,DT,O
call,NN,O
for,IN,O
protection,NN,O
in,IN,O
the,DT,O
marriage,NN,O
market,NN,O
",",",",O
for,IN,O
the,DT,O
present,JJ,O
free,JJ,O
-,HYPH,O
trade,NN,O
principle,NN,O
appear,VBZ,O
to,TO,O
tell,VB,O
heavily,RB,O
against,IN,O
we,PRP$,O
home,NN,O
product,NN,O
.,.,O
one,CD,O
by,IN,O
one,CD,O
the,DT,O
management,NN,O
of,IN,O
the,DT,O
noble,JJ,O
house,NNS,O
of,IN,O
Great,NNP,LOCATION
Britain,NNP,LOCATION
be,VBZ,O
pass,VBG,O
into,IN,O
the,DT,O
hand,NNS,O
of,IN,O
we,PRP$,O
fair,JJ,O
cousin,NNS,O
from,IN,O
across,IN,O
the,DT,O
Atlantic,NNP,LOCATION
.,.,O
a,DT,O
important,JJ,O
addition,NN,O
have,VBZ,O
be,VBN,O
make,VBN,O
during,IN,O
the,DT,O
last,JJ,O
week,NN,O
to,IN,O
the,DT,O
list,NN,O
of,IN,O
the,DT,O
prize,NNS,O
which,WDT,O
have,VBP,O
be,VBN,O
bear,VBN,O
away,RB,O
by,IN,O
these,DT,O
charming,JJ,O
invader,NNS,O
.,.,O
Lord,NNP,O
St.,NNP,PERSON
Simon,NNP,PERSON
",",",",O
who,WP,O
have,VBZ,O
show,VBN,O
himself,PRP,O
for,IN,O
over,IN,O
twenty,CD,O
year,NNS,O
proof,NN,O
against,IN,O
the,DT,O
little,JJ,O
god,NN,O
's,POS,O
arrow,NNS,O
",",",",O
have,VBZ,O
now,RB,O
definitely,RB,O
announce,VBD,O
he,PRP$,O
approach,VBG,O
marriage,NN,O
with,IN,O
Miss,NNP,PERSON
Hatty,NNP,PERSON
Doran,NNP,PERSON
",",",",O
the,DT,O
fascinating,JJ,O
daughter,NN,O
of,IN,O
a,DT,O
California,NNP,LOCATION
millionaire,NN,O
.,.,O
Miss,NNP,PERSON
Doran,NNP,PERSON
",",",",O
whose,WP$,O
graceful,JJ,O
figure,NN,O
and,CC,O
striking,JJ,O
face,NN,O
attract,VBD,O
much,JJ,O
attention,NN,O
at,IN,O
the,DT,O
Westbury,NNP,ORGANIZATION
House,NNP,ORGANIZATION
festivity,NNS,O
",",",",O
be,VBZ,O
a,DT,O
only,JJ,O
child,NN,O
",",",",O
and,CC,O
it,PRP,O
be,VBZ,O
currently,RB,O
report,VBN,O
that,IN,O
she,PRP$,O
dowry,NN,O
will,MD,O
run,VB,O
to,IN,O
considerably,RB,O
over,IN,O
the,DT,O
six,CD,O
figure,NNS,O
",",",",O
with,IN,O
expectancy,NNS,O
for,IN,O
the,DT,O
future,NN,O
.,.,O
as,IN,O
it,PRP,O
be,VBZ,O
a,DT,O
open,JJ,O
secret,NN,O
that,IN,O
the,DT,O
Duke,NNP,O
of,IN,O
Balmoral,NNP,LOCATION
have,VBZ,O
be,VBN,O
compel,VBN,O
to,TO,O
sell,VB,O
he,PRP$,O
picture,NNS,O
within,IN,O
the,DT,O
last,JJ,O
few,JJ,O
year,NNS,O
",",",",O
and,CC,O
as,IN,O
Lord,NNP,O
St.,NNP,PERSON
Simon,NNP,PERSON
have,VBZ,O
no,DT,O
property,NN,O
of,IN,O
he,PRP$,O
own,JJ,O
save,VB,O
the,DT,O
small,JJ,O
estate,NN,O
of,IN,O
Birchmoor,NNP,LOCATION
",",",",O
it,PRP,O
be,VBZ,O
obvious,JJ,O
that,IN,O
the,DT,O
Californian,NNP,O
heiress,NN,O
be,VBZ,O
not,RB,O
the,DT,O
only,JJ,O
gainer,NN,O
by,IN,O
a,DT,O
alliance,NN,O
which,WDT,O
will,MD,O
enable,VB,O
she,PRP,O
to,TO,O
make,VB,O
the,DT,O
easy,JJ,O
and,CC,O
common,JJ,O
transition,NN,O
from,IN,O
a,DT,O
republican,JJ,MISC
lady,NN,O
to,IN,O
a,DT,O
british,JJ,MISC
peeress,NN,O
.,.,O
',``,O
"""",'',O
"""",``,O
anything,NN,O
else,RB,O
?,.,O
"""",``,O
ask,VBD,O
Holmes,NNP,PERSON
",",",",O
yawn,VBG,O
.,.,O
"""",'',O
oh,UH,O
",",",",O
yes,UH,O
;,:,O
plenty,NN,O
.,.,O
then,RB,O
there,EX,O
be,VBZ,O
another,DT,O
note,NN,O
in,IN,O
the,DT,O
Morning,NNP,O
Post,NNP,O
to,TO,O
say,VB,O
that,IN,O
the,DT,O
marriage,NN,O
would,MD,O
be,VB,O
a,DT,O
absolutely,RB,O
quiet,JJ,O
one,CD,O
",",",",O
that,IN,O
it,PRP,O
would,MD,O
be,VB,O
at,IN,O
St.,NNP,LOCATION
George,NNP,LOCATION
's,POS,LOCATION
",",",",O
Hanover,NNP,LOCATION
Square,NNP,LOCATION
",",",",O
that,IN,O
only,RB,O
half,PDT,O
a,DT,O
dozen,NN,O
intimate,JJ,O
friend,NNS,O
would,MD,O
be,VB,O
invite,VBN,O
",",",",O
and,CC,O
that,IN,O
the,DT,O
party,NN,O
would,MD,O
return,VB,O
to,IN,O
the,DT,O
furnish,VBN,O
house,NN,O
at,IN,O
Lancaster,NNP,LOCATION
Gate,NNP,LOCATION
which,WDT,O
have,VBZ,O
be,VBN,O
take,VBN,O
by,IN,O
Mr.,NNP,PERSON
Aloysius,NNP,PERSON
Doran,NNP,PERSON
.,.,O
two,CD,O
day,NNS,O
later,RB,O
--,:,O
that,WDT,O
be,VBZ,O
",",",",O
on,IN,O
Wednesday,NNP,DATE
last,JJ,O
--,:,O
there,EX,O
be,VBZ,O
a,DT,O
curt,JJ,O
announcement,NN,O
that,IN,O
the,DT,O
wedding,NN,O
have,VBD,O
take,VBN,O
place,NN,O
",",",",O
and,CC,O
that,IN,O
the,DT,O
honeymoon,NN,O
would,MD,O
be,VB,O
pass,VBN,O
at,IN,O
Lord,NNP,ORGANIZATION
Backwater,NNP,ORGANIZATION
's,POS,O
place,NN,O
",",",",O
near,IN,O
Petersfield,NNP,LOCATION
.,.,O
those,DT,O
be,VBP,O
all,PDT,O
the,DT,O
notice,NNS,O
which,WDT,O
appear,VBD,O
before,IN,O
the,DT,O
disappearance,NN,O
of,IN,O
the,DT,O
bride,NN,O
.,.,O
"""",``,O
"""",``,O
before,IN,O
the,DT,O
what,WP,O
?,.,O
"""",``,O
ask,VBD,O
Holmes,NNP,PERSON
with,IN,O
a,DT,O
start,NN,O
.,.,O
"""",'',O
the,DT,O
vanish,VBG,O
of,IN,O
the,DT,O
lady,NN,O
.,.,O
"""",``,O
"""",``,O
when,WRB,O
do,VBD,O
she,PRP,O
vanish,VB,O
",",",",O
then,RB,O
?,.,O
"""",``,O
"""",``,O
at,IN,O
the,DT,O
wedding,NN,O
breakfast,NN,O
.,.,O
"""",``,O
"""",``,O
indeed,RB,O
.,.,O
this,DT,O
be,VBZ,O
more,RBR,O
interesting,JJ,O
than,IN,O
it,PRP,O
promise,VBD,O
to,TO,O
be,VB,O
;,:,O
quite,RB,O
dramatic,JJ,O
",",",",O
in,IN,O
fact,NN,O
.,.,O
"""",``,O
"""",``,O
yes,UH,O
;,:,O
it,PRP,O
strike,VBD,O
I,PRP,O
