lemma,pos,ner
intent,NN,O
perusal,NN,O
he,PRP,O
throw,VBD,O
down,RP,O
the,DT,O
great,JJ,O
book,NN,O
with,IN,O
a,DT,O
snarl,NN,O
of,IN,O
disappointment,NN,O
.,.,O
"""",'',O
Rubbish,NNP,MISC
",",",",O
Watson,NNP,PERSON
",",",",O
rubbish,NN,O
!,.,O
what,WP,O
have,VBP,O
we,PRP,O
to,TO,O
do,VB,O
with,IN,O
walk,VBG,O
corpse,NNS,O
who,WP,O
can,MD,O
only,RB,O
be,VB,O
hold,VBN,O
in,IN,O
they,PRP$,O
grave,NN,O
by,IN,O
stake,NNS,O
drive,VBN,O
through,IN,O
they,PRP$,O
heart,NNS,O
?,.,O
it,PRP,O
be,VBZ,O
pure,JJ,O
lunacy,NN,O
.,.,O
"""",``,O
"""",``,O
but,CC,O
surely,RB,O
",",",",O
"""",'',O
say,VBD,O
I,PRP,O
",",",",O
"""",``,O
the,DT,O
vampire,NN,O
be,VBD,O
not,RB,O
necessarily,RB,O
a,DT,O
dead,JJ,O
man,NN,O
?,.,O
a,DT,O
live,VBG,O
person,NN,O
might,MD,O
have,VB,O
the,DT,O
habit,NN,O
.,.,O
I,PRP,O
have,VBP,O
read,VBN,O
",",",",O
for,IN,O
example,NN,O
",",",",O
of,IN,O
the,DT,O
old,JJ,O
suck,VBG,O
the,DT,O
blood,NN,O
of,IN,O
the,DT,O
young,JJ,O
in,IN,O
order,NN,O
to,TO,O
retain,VB,O
they,PRP$,O
youth,NN,O
.,.,O
"""",``,O
"""",``,O
you,PRP,O
be,VBP,O
right,RB,O
",",",",O
Watson,NNP,PERSON
.,.,O
it,PRP,O
mention,VBZ,O
the,DT,O
legend,NN,O
in,IN,O
one,CD,O
of,IN,O
these,DT,O
reference,NNS,O
.,.,O
but,CC,O
be,VBP,O
we,PRP,O
to,TO,O
give,VB,O
serious,JJ,O
attention,NN,O
to,IN,O
such,JJ,O
thing,NNS,O
?,.,O
this,DT,O
agency,NN,O
stand,VBZ,O
flat,JJ,O
-,HYPH,O
footed,JJ,O
upon,IN,O
the,DT,O
ground,NN,O
",",",",O
and,CC,O
there,RB,O
it,PRP,O
must,MD,O
remain,VB,O
.,.,O
the,DT,O
world,NN,O
be,VBZ,O
big,JJ,O
enough,RB,O
for,IN,O
we,PRP,O
.,.,O
no,DT,O
ghost,NNS,O
need,VBP,O
apply,VB,O
.,.,O
I,PRP,O
fear,VBP,O
that,IN,O
we,PRP,O
can,MD,O
not,RB,O
take,VB,O
Mr.,NNP,PERSON
Robert,NNP,PERSON
Ferguson,NNP,PERSON
very,RB,O
seriously,RB,O
.,.,O
possibly,RB,O
this,DT,O
note,NN,O
may,MD,O
be,VB,O
from,IN,O
he,PRP,O
and,CC,O
may,MD,O
throw,VB,O
some,DT,O
light,NN,O
upon,IN,O
what,WP,O
be,VBZ,O
worry,VBG,O
he,PRP,O
.,.,O
"""",``,O
he,PRP,O
take,VBD,O
up,RP,O
a,DT,O
second,JJ,O
letter,NN,O
which,WDT,O
have,VBD,O
lie,VBN,O
unnoticed,JJ,O
upon,IN,O
the,DT,O
table,NN,O
while,IN,O
he,PRP,O
have,VBD,O
be,VBN,O
absorb,VBN,O
with,IN,O
the,DT,O
first,JJ,O
.,.,O
this,DT,O
he,PRP,O
begin,VBD,O
to,TO,O
read,VB,O
with,IN,O
a,DT,O
smile,NN,O
of,IN,O
amusement,NN,O
upon,IN,O
he,PRP$,O
face,NN,O
which,WDT,O
gradually,RB,O
fade,VBD,O
away,RB,O
into,IN,O
a,DT,O
expression,NN,O
of,IN,O
intense,JJ,O
interest,NN,O
and,CC,O
concentration,NN,O
.,.,O
when,WRB,O
he,PRP,O
have,VBD,O
finish,VBN,O
he,PRP,O
sit,VBD,O
for,IN,O
some,DT,O
little,JJ,O
time,NN,O
lose,VBN,O
in,IN,O
think,VBN,O
with,IN,O
the,DT,O
letter,NN,O
dangle,VBG,O
from,IN,O
he,PRP$,O
finger,NNS,O
.,.,O
finally,RB,O
",",",",O
with,IN,O
a,DT,O
start,NN,O
",",",",O
he,PRP,O
arouse,VBD,O
himself,PRP,O
from,IN,O
he,PRP$,O
reverie,NN,O
.,.,O
"""",``,O
Cheeseman,NNP,PERSON
's,POS,O
",",",",O
Lamberley,NNP,PERSON
.,.,O
where,WRB,O
be,VBZ,O
Lamberley,NNP,PERSON
",",",",O
Watson,NNP,PERSON
?,.,O
"""",``,O
"""",``,O
it,PRP,O
be,VBZ,O
in,IN,O
sussex,NN,LOCATION
",",",",O
south,NN,O
of,IN,O
Horsham,NNP,LOCATION
.,.,O
"""",``,O
"""",``,O
not,RB,O
very,RB,O
far,RB,O
",",",",O
eh,UH,O
?,.,O
and,CC,O
Cheeseman,NNP,PERSON
's,POS,O
?,.,O
"""",``,O
"""",``,O
I,PRP,O
know,VBP,O
that,DT,O
country,NN,O
",",",",O
Holmes,NNP,PERSON
.,.,O
it,PRP,O
be,VBZ,O
full,JJ,O
of,IN,O
old,JJ,O
house,NNS,O
which,WDT,O
be,VBP,O
name,VBN,O
after,IN,O
the,DT,O
man,NNS,O
who,WP,O
build,VBD,O
they,PRP,O
century,NNS,O
ago,RB,O
.,.,O
you,PRP,O
get,VBP,O
Odley,NNP,PERSON
's,POS,O
and,CC,O
Harvey,NNP,PERSON
's,POS,O
and,CC,O
Carriton,NNP,LOCATION
's,POS,O
--,:,O
the,DT,O
folk,NN,O
be,VBP,O
forget,VBN,O
but,CC,O
they,PRP$,O
name,NNS,O
live,VBP,O
in,IN,O
they,PRP$,O
house,NNS,O
.,.,O
"""",``,O
precisely,RB,O
",",",",O
"""",'',O
say,VBD,O
Holmes,NNP,PERSON
coldly,RB,O
.,.,O
it,PRP,O
be,VBD,O
one,CD,O
of,IN,O
the,DT,O
peculiarity,NNS,O
of,IN,O
he,PRP$,O
proud,JJ,O
",",",",O
self,NN,O
-,HYPH,O
contain,VBN,O
nature,NN,O
that,WDT,O
though,IN,O
he,PRP,O
docket,VBD,O
any,DT,O
fresh,JJ,O
information,NN,O
very,RB,O
quietly,RB,O
and,CC,O
accurately,RB,O
in,IN,O
he,PRP$,O
brain,NN,O
",",",",O
he,PRP,O
seldom,RB,O
make,VBD,O
any,DT,O
acknowledgment,NN,O
to,IN,O
the,DT,O
giver,NN,O
.,.,O
"""",``,O
I,PRP,O
rather,RB,O
fancy,JJ,O
we,PRP,O
shall,MD,O
know,VB,O
a,DT,O
good,JJ,O
deal,NN,O
more,JJR,O
about,IN,O
Cheeseman,NNP,PERSON
's,POS,O
",",",",O
Lamberley,NNP,LOCATION
",",",",O
before,IN,O
we,PRP,O
be,VBP,O
through,IN,O
.,.,O
the,DT,O
letter,NN,O
be,VBZ,O
",",",",O
as,IN,O
I,PRP,O
have,VBD,O
hope,VBN,O
",",",",O
from,IN,O
Robert,NNP,PERSON
Ferguson,NNP,PERSON
.,.,O
by,IN,O
the,DT,O
way,NN,O
",",",",O
he,PRP,O
claim,VBZ,O
acquaintance,NN,O
with,IN,O
you,PRP,O
.,.,O
"""",``,O
"""",``,O
with,IN,O
I,PRP,O
!,.,O
"""",``,O
"""",``,O
you,PRP,O
have,VBD,O
better,RB,O
read,VB,O
it,PRP,O
.,.,O
"""",``,O
he,PRP,O
hand,VBD,O
the,DT,O
letter,NN,O
across,IN,O
.,.,O
it,PRP,O
be,VBD,O
head,VBN,O
with,IN,O
the,DT,O
address,NN,O
quote,VBN,O
.,.,O
dear,JJ,O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
[,-LRB-,O
it,PRP,O
say,VBD,O
],-RRB-,O
:,:,O
I,PRP,O
have,VBP,O
be,VBN,O
recommend,VBN,O
to,IN,O
you,PRP,O
by,IN,O
my,PRP$,O
lawyer,NNS,O
",",",",O
but,CC,O
indeed,RB,O
the,DT,O
matter,NN,O
be,VBZ,O
so,RB,O
extraordinarily,RB,O
delicate,JJ,O
that,IN,O
it,PRP,O
be,VBZ,O
most,RBS,O
difficult,JJ,O
to,TO,O
discuss,VB,O
.,.,O
it,PRP,O
concern,VBZ,O
a,DT,O
friend,NN,O
for,IN,O
whom,WP,O
I,PRP,O
be,VBP,O
act,VBG,O
.,.,O
this,DT,O
gentleman,NN,O
marry,VBD,O
some,DT,O
five,CD,O
year,NNS,O
ago,IN,O
a,DT,O
peruvian,JJ,MISC
lady,NN,O
",",",",O
the,DT,O
daughter,NN,O
of,IN,O
a,DT,O
peruvian,JJ,MISC
merchant,NN,O
",",",",O
whom,WP,O
he,PRP,O
have,VBD,O
meet,VBN,O
in,IN,O
connection,NN,O
with,IN,O
the,DT,O
importation,NN,O
of,IN,O
nitrate,NNS,O
.,.,O
the,DT,O
lady,NN,O
be,VBD,O
very,RB,O
beautiful,JJ,O
",",",",O
but,CC,O
the,DT,O
fact,NN,O
of,IN,O
she,PRP$,O
foreign,JJ,O
birth,NN,O
and,CC,O
of,IN,O
she,PRP$,O
alien,JJ,O
religion,NN,O
always,RB,O
cause,VBD,O
a,DT,O
separation,NN,O
of,IN,O
interest,NNS,O
and,CC,O
of,IN,O
feeling,NNS,O
between,IN,O
husband,NN,O
and,CC,O
wife,NN,O
",",",",O
so,IN,O
that,IN,O
after,IN,O
a,DT,O
time,NN,O
he,PRP$,O
love,NN,O
may,MD,O
have,VB,O
cool,VBN,O
towards,IN,O
she,PRP,O
and,CC,O
he,PRP,O
may,MD,O
have,VB,O
come,VBN,O
to,TO,O
regard,VB,O
they,PRP$,O
union,NN,O
as,IN,O
a,DT,O
mistake,NN,O
.,.,O
he,PRP,O
feel,VBD,O
there,EX,O
be,VBD,O
side,NNS,O
of,IN,O
she,PRP$,O
character,NN,O
which,WDT,O
he,PRP,O
could,MD,O
never,RB,O
explore,VB,O
or,CC,O
understand,VB,O
.,.,O
this,DT,O
be,VBD,O
the,DT,O
more,JJR,O
painful,JJ,O
as,IN,O
she,PRP,O
be,VBD,O
as,IN,O
love,VBG,O
a,DT,O
wife,NN,O
as,IN,O
a,DT,O
man,NN,O
could,MD,O
have,VB,O
--,:,O
to,IN,O
all,DT,O
appearance,NN,O
absolutely,RB,O
devoted,JJ,O
.,.,O
now,RB,O
for,IN,O
the,DT,O
point,NN,O
which,WDT,O
I,PRP,O
will,MD,O
make,VB,O
more,JJR,O
plain,JJ,O
when,WRB,O
we,PRP,O
meet,VBP,O
.,.,O
indeed,RB,O
",",",",O
this,DT,O
note,NN,O
be,VBZ,O
merely,RB,O
to,TO,O
give,VB,O
you,PRP,O
a,DT,O
general,JJ,O
idea,NN,O
of,IN,O
the,DT,O
situation,NN,O
and,CC,O
to,TO,O
ascertain,VB,O
whether,IN,O
you,PRP,O
would,MD,O
care,VB,O
to,IN,O
interest,NN,O
yourself,PRP,O
in,IN,O
the,DT,O
matter,NN,O
.,.,O
the,DT,O
lady,NN,O
begin,VBD,O
to,TO,O
show,VB,O
some,DT,O
curious,JJ,O
trait,NNS,O
quite,RB,O
alien,JJ,O
to,IN,O
she,PRP$,O
ordinarily,RB,O
sweet,JJ,O
and,CC,O
gentle,JJ,O
disposition,NN,O
.,.,O
the,DT,O
gentleman,NN,O
have,VBD,O
be,VBN,O
marry,VBN,O
twice,RB,O
and,CC,O
he,PRP,O
have,VBD,O
one,CD,O
son,NN,O
by,IN,O
the,DT,O
first,JJ,O
wife,NN,O
.,.,O
this,DT,O
boy,NN,O
be,VBD,O
now,RB,O
fifteen,CD,O
",",",",O
a,DT,O
very,RB,O
charming,JJ,O
and,CC,O
affectionate,JJ,O
youth,NN,O
",",",",O
though,IN,O
unhappily,RB,O
injure,VBN,O
through,IN,O
a,DT,O
accident,NN,O
in,IN,O
childhood,NN,O
.,.,O
twice,RB,O
the,DT,O
wife,NN,O
be,VBD,O
catch,VBN,O
in,IN,O
the,DT,O
act,NN,O
of,IN,O
assault,VBG,O
this,DT,O
poor,JJ,O
lad,NN,O
in,IN,O
the,DT,O
most,RBS,O
unprovoked,JJ,O
way,NN,O
.,.,O
once,IN,O
she,PRP,O
strike,VBD,O
he,PRP,O
with,IN,O
a,DT,O
stick,NN,O
and,CC,O
leave,VBD,O
a,DT,O
great,JJ,O
weal,NN,O
on,IN,O
he,PRP$,O
arm,NN,O
.,.,O
this,DT,O
be,VBD,O
a,DT,O
small,JJ,O
matter,NN,O
",",",",O
however,RB,O
",",",",O
compare,VBN,O
with,IN,O
she,PRP$,O
conduct,NN,O
to,IN,O
she,PRP$,O
own,JJ,O
child,NN,O
",",",",O
a,DT,O
dear,JJ,O
boy,NN,O
just,RB,O
under,IN,O
one,CD,O
year,NN,O
of,IN,O
age,NN,O
.,.,O
on,IN,O
one,CD,O
occasion,NN,O
about,IN,O
a,DT,O
month,NN,O
ago,IN,O
this,DT,O
child,NN,O
have,VBD,O
be,VBN,O
leave,VBN,O
by,IN,O
its,PRP$,O
nurse,NN,O
for,IN,O
a,DT,O
few,JJ,O
minute,NNS,O
.,.,O
a,DT,O
loud,JJ,O
cry,NN,O
from,IN,O
the,DT,O
baby,NN,O
",",",",O
as,IN,O
of,IN,O
pain,NN,O
",",",",O
call,VBD,O
the,DT,O
nurse,NN,O
back,RB,O
.,.,O
as,IN,O
she,PRP,O
run,VBD,O
into,IN,O
the,DT,O
room,NN,O
she,PRP,O
see,VBD,O
she,PRP$,O
employer,NN,O
",",",",O
the,DT,O
lady,NN,O
",",",",O
lean,VBG,O
over,IN,O
the,DT,O
baby,NN,O
and,CC,O
apparently,RB,O
bite,VBG,O
he,PRP$,O
neck,NN,O
.,.,O
there,EX,O
be,VBD,O
a,DT,O
small,JJ,O
wound,NN,O
in,IN,O
the,DT,O
neck,NN,O
from,IN,O
which,WDT,O
a,DT,O
stream,NN,O
of,IN,O
blood,NN,O
have,VBD,O
escape,VBN,O
.,.,O
the,DT,O
nurse,NN,O
be,VBD,O
so,RB,O
horrified,JJ,O
that,IN,O
she,PRP,O
wish,VBD,O
to,TO,O
call,VB,O
the,DT,O
husband,NN,O
",",",",O
but,CC,O
the,DT,O
lady,NN,O
implore,VBD,O
she,PRP$,O
not,RB,O
to,TO,O
do,VB,O
so,RB,O
and,CC,O
actually,RB,O
give,VBD,O
she,PRP,O
five,CD,O
pound,NNS,O
as,IN,O
a,DT,O
price,NN,O
for,IN,O
she,PRP$,O
silence,NN,O
.,.,O
no,DT,O
explanation,NN,O
be,VBD,O
ever,RB,O
give,VBN,O
",",",",O
and,CC,O
for,IN,O
the,DT,O
moment,NN,O
the,DT,O
matter,NN,O
be,VBD,O
pass,VBN,O
over,RP,O
.,.,O
it,PRP,O
leave,VBD,O
",",",",O
however,RB,O
",",",",O
a,DT,O
terrible,JJ,O
impression,NN,O
upon,IN,O
the,DT,O
nurse,NN,O
's,POS,O
mind,NN,O
",",",",O
and,CC,O
from,IN,O
that,DT,O
time,NN,O
she,PRP,O
begin,VBD,O
to,TO,O
watch,VB,O
she,PRP$,O
mistress,NN,O
closely,RB,O
and,CC,O
to,TO,O
keep,VB,O
a,DT,O
closer,JJR,O
guard,NN,O
upon,IN,O
the,DT,O
baby,NN,O
",",",",O
whom,WP,O
she,PRP,O
tenderly,RB,O
love,VBD,O
.,.,O
it,PRP,O
seem,VBD,O
to,IN,O
she,PRP,O
that,IN,O
even,RB,O
as,IN,O
she,PRP,O
watch,VBD,O
the,DT,O
mother,NN,O
",",",",O
so,IN,O
the,DT,O
mother,NN,O
watch,VBD,O
she,PRP,O
",",",",O
and,CC,O
that,IN,O
every,DT,O
time,NN,O
she,PRP,O
be,VBD,O
compel,VBN,O
to,TO,O
leave,VB,O
the,DT,O
baby,NN,O
alone,RB,O
the,DT,O
mother,NN,O
be,VBD,O
wait,VBG,O
to,TO,O
get,VB,O
at,IN,O
it,PRP,O
.,.,O
day,NN,O
and,CC,O
night,NN,O
the,DT,O
nurse,NN,O
cover,VBD,O
the,DT,O
child,NN,O
",",",",O
and,CC,O
day,NN,O
and,CC,O
night,NN,O
the,DT,O
silent,JJ,O
",",",",O
watchful,JJ,O
mother,NN,O
seem,VBD,O
to,TO,O
be,VB,O
lie,VBG,O
in,IN,O
wait,NN,O
as,IN,O
a,DT,O
wolf,NN,O
wait,VBZ,O
for,IN,O
a,DT,O
lamb,NN,O
.,.,O
it,PRP,O
must,MD,O
read,VB,O
most,RBS,O
incredible,JJ,O
to,IN,O
you,PRP,O
",",",",O
and,CC,O
yet,RB,O
I,PRP,O
beg,VBP,O
you,PRP,O
to,TO,O
take,VB,O
it,PRP,O
seriously,RB,O
",",",",O
for,IN,O
a,DT,O
child,NN,O
's,POS,O
life,NN,O
and,CC,O
a,DT,O
man,NN,O
's,POS,O
sanity,NN,O
may,MD,O
depend,VB,O
upon,IN,O
it,PRP,O
.,.,O
at,IN,O
last,RB,O
there,RB,O
come,VBD,O
one,CD,O
dreadful,JJ,O
day,NN,O
when,WRB,O
the,DT,O
fact,NNS,O
could,MD,O
no,RB,O
longer,RB,O
be,VB,O
conceal,VBN,O
from,IN,O
the,DT,O
husband,NN,O
.,.,O
the,DT,O
nurse,NN,O
's,POS,O
nerve,NN,O
have,VBD,O
give,VBN,O
way,NN,O
;,:,O
she,PRP,O
could,MD,O
stand,VB,O
the,DT,O
strain,NN,O
no,RB,O
longer,RB,O
",",",",O
and,CC,O
she,PRP,O
make,VBD,O
a,DT,O
clean,JJ,O
breast,NN,O
of,IN,O
it,PRP,O
all,DT,O
to,IN,O
the,DT,O
man,NN,O
.,.,O
to,IN,O
he,PRP,O
it,PRP,O
seem,VBD,O
as,IN,O
wild,JJ,O
a,DT,O
tale,NN,O
as,IN,O
it,PRP,O
may,MD,O
now,RB,O
seem,VB,O
to,IN,O
you,PRP,O
.,.,O
he,PRP,O
know,VBD,O
he,PRP$,O
wife,NN,O
to,TO,O
be,VB,O
a,DT,O
loving,JJ,O
wife,NN,O
",",",",O
and,CC,O
",",",",O
save,VB,O
for,IN,O
the,DT,O
assault,NNS,O
upon,IN,O
she,PRP$,O
stepson,NN,O
",",",",O
a,DT,O
loving,JJ,O
mother,NN,O
.,.,O
why,WRB,O
",",",",O
then,RB,O
",",",",O
should,MD,O
she,PRP,O
wind,VB,O
she,PRP$,O
own,JJ,O
dear,JJ,O
little,JJ,O
baby,NN,O
?,.,O
he,PRP,O
tell,VBD,O
the,DT,O
nurse,NN,O
that,IN,O
she,PRP,O
be,VBD,O
dream,VBG,O
",",",",O
that,IN,O
she,PRP$,O
suspicion,NNS,O
be,VBD,O
those,DT,O
of,IN,O
a,DT,O
lunatic,JJ,O
",",",",O
and,CC,O
that,IN,O
such,JJ,O
libel,NNS,O
upon,IN,O
she,PRP$,O
mistress,NN,O
be,VBD,O
not,RB,O
to,TO,O
be,VB,O
tolerate,VBN,O
.,.,O
while,IN,O
they,PRP,O
be,VBD,O
talk,VBG,O
a,DT,O
sudden,JJ,O
cry,NN,O
of,IN,O
pain,NN,O
be,VBD,O
hear,VBN,O
.,.,O
nurse,NN,O
and,CC,O
master,NN,O
rush,VBD,O
together,RB,O
to,IN,O
the,DT,O
nursery,NN,O
.,.,O
imagine,VB,O
he,PRP$,O
feeling,NNS,O
",",",",O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
",",",",O
as,IN,O
he,PRP,O
see,VBD,O
he,PRP$,O
wife,NN,O
rise,NN,O
from,IN,O
a,DT,O
kneel,VBG,O
position,NN,O
beside,IN,O
the,DT,O
cot,NN,O
and,CC,O
see,VBD,O
blood,NN,O
upon,IN,O
the,DT,O
child,NN,O
's,POS,O
expose,VBN,O
neck,NN,O
and,CC,O
upon,IN,O
the,DT,O
sheet,NN,O
.,.,O
with,IN,O
a,DT,O
cry,NN,O
of,IN,O
horror,NN,O
",",",",O
he,PRP,O
turn,VBD,O
he,PRP$,O
wife,NN,O
's,POS,O
face,NN,O
to,IN,O
the,DT,O
light,NN,O
and,CC,O
see,VBD,O
blood,NN,O
all,DT,O
round,IN,O
she,PRP$,O
lip,NNS,O
.,.,O
it,PRP,O
be,VBD,O
she,PRP,O
--,:,O
she,PRP,O
beyond,IN,O
all,DT,O
question,NN,O
--,:,O
who,WP,O
have,VBD,O
drink,VBN,O
the,DT,O
poor,JJ,O
baby,NN,O
's,POS,O
blood,NN,O
.,.,O
so,RB,O
the,DT,O
matter,NN,O
