lemma,pos,ner
.,.,O
I,PRP,O
seem,VBP,O
to,TO,O
know,VB,O
the,DT,O
man,NN,O
.,.,O
now,RB,O
",",",",O
can,MD,O
you,PRP,O
give,VB,O
I,PRP,O
some,DT,O
idea,NN,O
of,IN,O
Shoscombe,NNP,O
Old,NNP,O
Place,NNP,O
?,.,O
"""",``,O
"""",``,O
only,RB,O
that,IN,O
it,PRP,O
be,VBZ,O
in,IN,O
the,DT,O
centre,NN,O
of,IN,O
Shoscombe,NNP,LOCATION
Park,NNP,LOCATION
",",",",O
and,CC,O
that,IN,O
the,DT,O
famous,JJ,O
Shoscombe,NNP,O
stud,NN,O
and,CC,O
training,NN,O
quarter,NNS,O
be,VBP,O
to,TO,O
be,VB,O
find,VBN,O
there,RB,O
.,.,O
"""",``,O
"""",``,O
and,CC,O
the,DT,O
head,NN,O
trainer,NN,O
",",",",O
"""",'',O
say,VBD,O
Holmes,NNP,PERSON
",",",",O
"""",'',O
be,VBZ,O
John,NNP,PERSON
Mason,NNP,PERSON
.,.,O
you,PRP,O
need,VBP,O
not,RB,O
look,VB,O
surprised,JJ,O
at,IN,O
my,PRP$,O
knowledge,NN,O
",",",",O
Watson,NNP,PERSON
",",",",O
for,IN,O
this,DT,O
be,VBZ,O
a,DT,O
letter,NN,O
from,IN,O
he,PRP,O
which,WDT,O
I,PRP,O
be,VBP,O
unfold,VBG,O
.,.,O
but,CC,O
let,VB,O
we,PRP,O
have,VB,O
some,DT,O
more,JJR,O
about,IN,O
Shoscombe,NNP,PERSON
.,.,O
I,PRP,O
seem,VBP,O
to,TO,O
have,VB,O
strike,VBN,O
a,DT,O
rich,JJ,O
vein,NN,O
.,.,O
"""",``,O
"""",``,O
there,EX,O
be,VBP,O
the,DT,O
Shoscombe,NNP,MISC
spaniel,NNS,MISC
",",",",O
"""",'',O
say,VBD,O
I.,NNP,O
"""",``,O
you,PRP,O
hear,VBP,O
of,IN,O
they,PRP,O
at,IN,O
every,DT,O
dog,NN,O
show,NN,O
.,.,O
the,DT,O
most,RBS,O
exclusive,JJ,O
breed,NN,O
in,IN,O
England,NNP,LOCATION
.,.,O
they,PRP,O
be,VBP,O
the,DT,O
special,JJ,O
pride,NN,O
of,IN,O
the,DT,O
lady,NN,O
of,IN,O
Shoscombe,NNP,LOCATION
Old,NNP,LOCATION
Place,NNP,LOCATION
.,.,O
"""",``,O
"""",``,O
Sir,NNP,O
Robert,NNP,PERSON
Norberton,NNP,PERSON
's,POS,O
wife,NN,O
",",",",O
I,PRP,O
presume,VBP,O
!,.,O
"""",``,O
"""",``,O
Sir,NNP,O
Robert,NNP,PERSON
have,VBZ,O
never,RB,O
marry,VBN,O
.,.,O
just,RB,O
as,RB,O
well,RB,O
",",",",O
I,PRP,O
think,VBP,O
",",",",O
consider,VBG,O
he,PRP$,O
prospects,NNS,O
.,.,O
he,PRP,O
live,VBZ,O
with,IN,O
he,PRP$,O
widow,VBN,O
sister,NN,O
",",",",O
Lady,NNP,PERSON
Beatrice,NNP,PERSON
Falder,NNP,PERSON
.,.,O
"""",``,O
"""",``,O
you,PRP,O
mean,VBP,O
that,IN,O
she,PRP,O
live,VBZ,O
with,IN,O
he,PRP,O
?,.,O
"""",``,O
"""",``,O
no,UH,O
",",",",O
no,UH,O
.,.,O
the,DT,O
place,NN,O
belong,VBD,O
to,IN,O
she,PRP$,O
late,JJ,O
husband,NN,O
",",",",O
Sir,NNP,O
James,NNP,PERSON
.,.,O
Norberton,NNP,LOCATION
have,VBZ,O
no,DT,O
claim,NN,O
on,IN,O
it,PRP,O
at,IN,O
all,DT,O
.,.,O
it,PRP,O
be,VBZ,O
only,RB,O
a,DT,O
life,NN,O
interest,NN,O
and,CC,O
revert,VBZ,O
to,IN,O
she,PRP$,O
husband,NN,O
's,POS,O
brother,NN,O
.,.,O
meantime,RB,O
",",",",O
she,PRP,O
draw,VBZ,O
the,DT,O
rent,NNS,O
every,DT,O
year,NN,O
.,.,O
"""",``,O
"""",``,O
and,CC,O
brother,NN,O
Robert,NNP,PERSON
",",",",O
I,PRP,O
suppose,VBP,O
",",",",O
spend,VBZ,O
the,DT,O
say,VBN,O
rent,NNS,O
?,.,O
"""",``,O
"""",``,O
that,DT,O
be,VBZ,O
about,IN,O
the,DT,O
size,NN,O
of,IN,O
it,PRP,O
.,.,O
he,PRP,O
be,VBZ,O
a,DT,O
devil,NN,O
of,IN,O
a,DT,O
fellow,NN,O
and,CC,O
must,MD,O
lead,VB,O
she,PRP,O
a,DT,O
most,RBS,O
uneasy,JJ,O
life,NN,O
.,.,O
yet,CC,O
I,PRP,O
have,VBP,O
hear,VBN,O
that,IN,O
she,PRP,O
be,VBZ,O
devoted,JJ,O
to,IN,O
he,PRP,O
.,.,O
but,CC,O
what,WP,O
be,VBZ,O
amiss,JJ,O
at,IN,O
Shoscombe,NNP,LOCATION
?,.,O
"""",``,O
"""",``,O
ah,UH,O
",",",",O
that,DT,O
be,VBZ,O
just,RB,O
what,WP,O
I,PRP,O
want,VBP,O
to,TO,O
know,VB,O
.,.,O
and,CC,O
here,RB,O
",",",",O
I,PRP,O
expect,VBP,O
",",",",O
be,VBZ,O
the,DT,O
man,NN,O
who,WP,O
can,MD,O
tell,VB,O
we,PRP,O
.,.,O
"""",``,O
the,DT,O
door,NN,O
have,VBD,O
open,VBN,O
and,CC,O
the,DT,O
page,NN,O
have,VBD,O
show,VBN,O
in,IN,O
a,DT,O
tall,JJ,O
",",",",O
clean,JJ,O
-,HYPH,O
shaven,JJ,O
man,NN,O
with,IN,O
the,DT,O
firm,NN,O
",",",",O
austere,JJ,O
expression,NN,O
which,WDT,O
be,VBZ,O
only,RB,O
see,VBN,O
upon,IN,O
those,DT,O
who,WP,O
have,VBP,O
to,TO,O
control,VB,O
horse,NNS,O
or,CC,O
boy,NNS,O
.,.,O
Mr.,NNP,PERSON
John,NNP,PERSON
Mason,NNP,PERSON
have,VBD,O
many,JJ,O
of,IN,O
both,DT,O
under,IN,O
he,PRP$,O
sway,NN,O
",",",",O
and,CC,O
he,PRP,O
look,VBD,O
equal,JJ,O
to,IN,O
the,DT,O
task,NN,O
.,.,O
he,PRP,O
bow,VBD,O
with,IN,O
cold,JJ,O
self,NN,O
-,HYPH,O
possession,NN,O
and,CC,O
seat,VBD,O
himself,PRP,O
upon,IN,O
the,DT,O
chair,NN,O
to,TO,O
which,WDT,O
Holmes,NNP,PERSON
have,VBD,O
wave,VBN,O
he,PRP,O
.,.,O
"""",``,O
you,PRP,O
have,VBD,O
my,PRP$,O
note,NN,O
",",",",O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
?,.,O
"""",'',O
"""",``,O
yes,UH,O
",",",",O
but,CC,O
it,PRP,O
explain,VBD,O
nothing,NN,O
.,.,O
"""",'',O
"""",``,O
it,PRP,O
be,VBD,O
too,RB,O
delicate,JJ,O
a,DT,O
thing,NN,O
for,IN,O
I,PRP,O
to,TO,O
put,VB,O
the,DT,O
detail,NNS,O
on,IN,O
paper,NN,O
.,.,O
and,CC,O
too,RB,O
complicated,JJ,O
.,.,O
it,PRP,O
be,VBD,O
only,JJ,O
face,NN,O
to,IN,O
face,NN,O
I,PRP,O
could,MD,O
do,VB,O
it,PRP,O
.,.,O
"""",``,O
"""",``,O
well,UH,O
",",",",O
we,PRP,O
be,VBP,O
at,IN,O
you,PRP$,O
disposal,NN,O
.,.,O
"""",``,O
"""",``,O
First,NNP,O
of,IN,O
all,DT,O
",",",",O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
",",",",O
I,PRP,O
think,VBP,O
that,IN,O
my,PRP$,O
employer,NN,O
",",",",O
Sir,NNP,O
Robert,NNP,PERSON
",",",",O
have,VBZ,O
go,VBN,O
mad,JJ,O
.,.,O
"""",``,O
Holmes,NNP,PERSON
raise,VBD,O
he,PRP$,O
eyebrow,NNS,O
.,.,O
"""",'',O
this,DT,O
be,VBZ,O
Baker,NNP,LOCATION
Street,NNP,LOCATION
",",",",O
not,RB,O
Harley,NNP,LOCATION
Street,NNP,LOCATION
",",",",O
"""",'',O
say,VBD,O
he,PRP,O
.,.,O
"""",'',O
but,CC,O
why,WRB,O
do,VBP,O
you,PRP,O
say,VB,O
so,RB,O
?,.,O
"""",``,O
"""",``,O
well,UH,O
",",",",O
sir,NN,O
",",",",O
when,WRB,O
a,DT,O
man,NN,O
do,VBZ,O
one,CD,O
queer,NN,O
thing,NN,O
",",",",O
or,CC,O
two,CD,O
queer,JJR,O
thing,NNS,O
",",",",O
there,EX,O
may,MD,O
be,VB,O
a,DT,O
meaning,NN,O
to,IN,O
it,PRP,O
",",",",O
but,CC,O
when,WRB,O
everything,NN,O
he,PRP,O
do,VBZ,O
be,VBZ,O
queer,NN,O
",",",",O
then,RB,O
you,PRP,O
begin,VBP,O
to,TO,O
wonder,VB,O
.,.,O
I,PRP,O
believe,VBP,O
Shoscombe,NNP,PERSON
Prince,NNP,PERSON
and,CC,O
the,DT,O
Derby,NNP,LOCATION
have,VBP,O
turn,VBN,O
he,PRP$,O
brain,NN,O
.,.,O
"""",``,O
"""",``,O
that,DT,O
be,VBZ,O
a,DT,O
colt,NN,O
you,PRP,O
be,VBP,O
run,VBG,O
?,.,O
"""",``,O
"""",``,O
the,DT,O
best,JJS,O
in,IN,O
England,NNP,LOCATION
",",",",O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
.,.,O
I,PRP,O
should,MD,O
know,VB,O
",",",",O
if,IN,O
anyone,NN,O
do,VBZ,O
.,.,O
now,RB,O
",",",",O
I,PRP,O
will,MD,O
be,VB,O
plain,JJ,O
with,IN,O
you,PRP,O
",",",",O
for,IN,O
I,PRP,O
know,VBP,O
you,PRP,O
be,VBP,O
gentleman,NNS,O
of,IN,O
honour,NN,O
and,CC,O
that,IN,O
it,PRP,O
will,MD,O
not,RB,O
go,VB,O
beyond,IN,O
the,DT,O
room,NN,O
.,.,O
Sir,NNP,O
Robert,NNP,PERSON
have,VBZ,O
get,VBN,O
to,TO,O
win,VB,O
this,DT,O
Derby,NNP,LOCATION
.,.,O
he,PRP,O
be,VBZ,O
up,RB,O
to,IN,O
the,DT,O
neck,NN,O
",",",",O
and,CC,O
it,PRP,O
be,VBZ,O
he,PRP$,O
last,JJ,O
chance,NN,O
.,.,O
everything,NN,O
he,PRP,O
could,MD,O
raise,VB,O
or,CC,O
borrow,VB,O
be,VBZ,O
on,IN,O
the,DT,O
horse,NN,O
--,:,O
and,CC,O
at,IN,O
fine,JJ,O
odds,NNS,O
",",",",O
too,RB,O
!,.,O
you,PRP,O
can,MD,O
get,VB,O
forty,NNS,O
now,RB,O
",",",",O
but,CC,O
it,PRP,O
be,VBD,O
nearer,RBR,O
the,DT,O
hundred,CD,O
when,WRB,O
he,PRP,O
begin,VBD,O
to,TO,O
back,VB,O
he,PRP,O
.,.,O
"""",``,O
"""",``,O
but,CC,O
how,WRB,O
be,VBZ,O
that,IN,O
if,IN,O
the,DT,O
horse,NN,O
be,VBZ,O
so,RB,O
good,JJ,O
?,.,O
"""",``,O
"""",``,O
the,DT,O
public,NN,O
do,VBP,O
not,RB,O
know,VB,O
how,WRB,O
good,JJ,O
he,PRP,O
be,VBZ,O
.,.,O
Sir,NNP,O
Robert,NNP,PERSON
have,VBZ,O
be,VBN,O
too,RB,O
clever,JJ,O
for,IN,O
the,DT,O
tout,VBZ,O
.,.,O
he,PRP,O
have,VBZ,O
the,DT,O
Prince,NNP,O
's,POS,O
half,NN,O
-,HYPH,O
brother,NN,O
out,RP,O
for,IN,O
spin,VBZ,O
.,.,O
you,PRP,O
can,MD,O
not,RB,O
tell,VB,O
'em,PRP,O
apart,RB,O
.,.,O
but,CC,O
there,EX,O
be,VBP,O
two,CD,O
length,NNS,O
in,IN,O
a,DT,O
furlong,NN,O
between,IN,O
they,PRP,O
when,WRB,O
it,PRP,O
come,VBZ,O
to,IN,O
a,DT,O
gallop,NNP,O
.,.,O
he,PRP,O
think,VBZ,O
of,IN,O
nothing,NN,O
but,IN,O
the,DT,O
horse,NN,O
and,CC,O
the,DT,O
race,NN,O
.,.,O
he,PRP$,O
whole,JJ,O
life,NN,O
be,VBZ,O
on,IN,O
it,PRP,O
.,.,O
he,PRP,O
be,VBZ,O
hold,VBG,O
off,RP,O
the,DT,O
Jews,NNPS,MISC
till,IN,O
then,RB,O
.,.,O
if,IN,O
the,DT,O
Prince,NNP,PERSON
fail,VBZ,O
he,PRP,O
he,PRP,O
be,VBZ,O
do,VBN,O
.,.,O
"""",``,O
"""",``,O
it,PRP,O
seem,VBZ,O
a,DT,O
rather,RB,O
desperate,JJ,O
gamble,NN,O
",",",",O
but,CC,O
where,WRB,O
do,VBZ,O
the,DT,O
madness,NN,O
come,VBN,O
in,IN,O
?,.,O
"""",``,O
"""",``,O
well,UH,O
",",",",O
first,RB,O
of,IN,O
all,DT,O
",",",",O
you,PRP,O
have,VBP,O
only,RB,O
to,TO,O
look,VB,O
at,IN,O
he,PRP,O
.,.,O
I,PRP,O
do,VBP,O
not,RB,O
believe,VB,O
he,PRP,O
sleep,VBZ,O
at,IN,O
night,NN,O
.,.,O
he,PRP,O
be,VBZ,O
down,RB,O
at,IN,O
the,DT,O
stable,NNS,O
at,IN,O
all,DT,O
hour,NNS,O
.,.,O
he,PRP$,O
eye,NNS,O
be,VBP,O
wild,JJ,O
.,.,O
it,PRP,O
have,VBZ,O
all,RB,O
be,VBN,O
too,RB,O
much,JJ,O
for,IN,O
he,PRP$,O
nerve,NNS,O
.,.,O
then,RB,O
there,EX,O
be,VBZ,O
he,PRP$,O
conduct,NN,O
to,IN,O
Lady,NNP,PERSON
Beatrice,NNP,PERSON
!,.,O
"""",``,O
"""",``,O
ah,UH,O
!,.,O
what,WP,O
be,VBZ,O
that,DT,O
?,.,O
"""",``,O
"""",``,O
they,PRP,O
have,VBP,O
always,RB,O
be,VBN,O
the,DT,O
best,JJS,O
of,IN,O
friend,NNS,O
.,.,O
they,PRP,O
have,VBD,O
the,DT,O
same,JJ,O
taste,NNS,O
",",",",O
the,DT,O
two,CD,O
of,IN,O
they,PRP,O
",",",",O
and,CC,O
she,PRP,O
love,VBD,O
the,DT,O
horse,NNS,O
as,RB,O
much,RB,O
as,IN,O
he,PRP,O
do,VBD,O
.,.,O
every,DT,O
day,NN,O
at,IN,O
the,DT,O
same,JJ,O
hour,NN,O
she,PRP,O
would,MD,O
drive,VB,O
down,RP,O
to,TO,O
see,VB,O
they,PRP,O
--,:,O
and,CC,O
",",",",O
above,RB,O
all,DT,O
",",",",O
she,PRP,O
love,VBD,O
the,DT,O
Prince,NNP,O
.,.,O
he,PRP,O
would,MD,O
prick,VB,O
up,RP,O
he,PRP$,O
ear,NNS,O
when,WRB,O
he,PRP,O
hear,VBD,O
the,DT,O
wheel,NNS,O
on,IN,O
the,DT,O
gravel,NN,O
",",",",O
and,CC,O
he,PRP,O
would,MD,O
trot,VB,O
out,RP,O
each,DT,O
morning,NN,O
to,IN,O
the,DT,O
carriage,NN,O
to,TO,O
get,VB,O
he,PRP$,O
lump,NN,O
of,IN,O
sugar,NN,O
.,.,O
but,CC,O
that,DT,O
be,VBZ,O
all,RB,O
over,RB,O
now,RB,O
.,.,O
"""",``,O
"""",``,O
why,WRB,O
?,.,O
"""",``,O
"""",``,O
well,UH,O
",",",",O
she,PRP,O
seem,VBZ,O
to,TO,O
have,VB,O
lose,VBN,O
all,DT,O
interest,NN,O
in,IN,O
the,DT,O
horse,NNS,O
.,.,O
for,IN,O
a,DT,O
week,NN,O
now,RB,O
she,PRP,O
have,VBZ,O
drive,VBN,O
past,IN,O
the,DT,O
stable,NNS,O
with,IN,O
never,RB,O
so,RB,O
much,JJ,O
as,IN,O
',``,O
good,JJ,O
-,HYPH,O
morning,NN,O
','',O
!,.,O
"""",``,O
"""",``,O
you,PRP,O
think,VBP,O
there,EX,O
have,VBZ,O
be,VBN,O
a,DT,O
quarrel,NN,O
?,.,O
"""",``,O
"""",``,O
and,CC,O
a,DT,O
bitter,JJ,O
",",",",O
savage,JJ,O
",",",",O
spiteful,JJ,O
quarrel,NN,O
at,IN,O
that,DT,O
.,.,O
why,WRB,O
else,RB,O
would,MD,O
he,PRP,O
give,VB,O
away,RP,O
she,PRP$,O
pet,NN,O
spaniel,NNP,O
that,IN,O
she,PRP,O
love,VBD,O
as,IN,O
if,IN,O
he,PRP,O
be,VBD,O
she,PRP$,O
child,NN,O
?,.,O
he,PRP,O
give,VBD,O
it,PRP,O
a,DT,O
few,JJ,O
day,NNS,O
ago,RB,O
to,IN,O
old,JJ,O
Barnes,NNP,PERSON
",",",",O
what,WP,O
keep,VBZ,O
the,DT,O
Green,NNP,O
Dragon,NNP,O
",",",",O
three,CD,O
mile,NNS,O
off,RB,O
",",",",O
at,IN,O
Crendall,NNP,LOCATION
.,.,O
"""",``,O
"""",``,O
that,DT,O
certainly,RB,O
do,VBD,O
seem,VB,O
strange,JJ,O
.,.,O
"""",``,O
"""",``,O
of,RB,O
course,RB,O
",",",",O
with,IN,O
she,PRP$,O
weak,JJ,O
heart,NN,O
and,CC,O
dropsy,NN,O
one,CD,O
could,MD,O
not,RB,O
expect,VB,O
that,IN,O
she,PRP,O
could,MD,O
get,VB,O
about,RB,O
with,IN,O
he,PRP,O
",",",",O
but,CC,O
he,PRP,O
spend,VBD,O
two,CD,O
hour,NNS,O
every,DT,O
evening,NN,O
in,IN,O
she,PRP$,O
room,NN,O
.,.,O
he,PRP,O
might,MD,O
well,RB,O
do,VB,O
what,WP,O
he,PRP,O
could,MD,O
",",",",O
for,IN,O
she,PRP,O
have,VBZ,O
be,VBN,O
a,DT,O
rare,JJ,O
good,JJ,O
friend,NN,O
to,IN,O
he,PRP,O
.,.,O
but,CC,O
that,DT,O
be,VBZ,O
all,RB,O
over,RB,O
",",",",O
too,RB,O
.,.,O
he,PRP,O
never,RB,O
go,VBZ,O
near,IN,O
she,PRP,O
.,.,O
and,CC,O
she,PRP,O
take,VBZ,O
it,PRP,O
to,IN,O
heart,NN,O
.,.,O
she,PRP,O
be,VBZ,O
brooding,JJ,O
and,CC,O
sulky,JJ,O
and,CC,O
drinking,NN,O
",",",",O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
--,:,O
drink,VBG,O
like,IN,O
a,DT,O
fish,NN,O
.,.,O
"""",``,O
"""",``,O
do,VBD,O
she,PRP,O
drink,VB,O
before,IN,O
this,DT,O
estrangement,NN,O
?,.,O
"""",``,O
"""",``,O
well,UH,O
",",",",O
she,PRP,O
take,VBD,O
she,PRP$,O
glass,NN,O
",",",",O
but,CC,O
now,RB,O
it,PRP,O
be,VBZ,O
often,RB,O
a,DT,O
whole,JJ,O
bottle,NN,O
of,IN,O
a,DT,O
evening,NN,O
.,.,O
so,RB,O
Stephens,NNP,PERSON
",",",",O
the,DT,O
butler,NN,O
",",",",O
tell,VBD,O
I,PRP,O
.,.,O
it,PRP,O
be,VBZ,O
all,RB,O
change,VBN,O
",",",",O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
",",",",O
and,CC,O
there,EX,O
be,VBZ,O
something,NN,O
damned,RB,O
rotten,JJ,O
about,IN,O
it,PRP,O
.,.,O
but,CC,O
then,RB,O
",",",",O
again,RB,O
",",",",O
what,WP,O
be,VBZ,O
master,NN,O
do,VBG,O
down,RP,O
at,IN,O
the,DT,O
old,JJ,O
church,NN,O
crypt,NN,O
at,IN,O
night,NN,O
?,.,O
and,CC,O
who,WP,O
be,VBZ,O
the,DT,O
man,NN,O
that,WDT,O
meet,VBZ,O
he,PRP,O
there,RB,O
?,.,O
"""",``,O
