lemma,pos,ner
great,JJ,O
interest,NN,O
.,.,O
"""",``,O
be,VBD,O
you,PRP,O
bear,VBN,O
so,RB,O
?,.,O
"""",'',O
he,PRP,O
ask,VBD,O
.,.,O
"""",``,O
or,CC,O
do,VBD,O
it,PRP,O
come,VB,O
by,IN,O
degree,NNS,O
?,.,O
"""",'',O
it,PRP,O
may,MD,O
have,VB,O
be,VBN,O
the,DT,O
icy,NN,O
coolness,NN,O
of,IN,O
my,PRP$,O
friend,NN,O
",",",",O
or,CC,O
it,PRP,O
may,MD,O
have,VB,O
be,VBN,O
the,DT,O
slight,JJ,O
clatter,NN,O
which,WDT,O
I,PRP,O
make,VBD,O
as,IN,O
I,PRP,O
pick,VBD,O
up,RP,O
the,DT,O
poker,NN,O
.,.,O
in,IN,O
any,DT,O
case,NN,O
",",",",O
we,PRP$,O
visitor,NN,O
's,POS,O
manner,NN,O
become,VBD,O
less,RBR,O
flamboyant,JJ,O
.,.,O
"""",``,O
well,UH,O
",",",",O
I,PRP,O
have,VBP,O
give,VBN,O
you,PRP,O
fair,JJ,O
warnin,NN,O
','',O
",",",",O
"""",``,O
say,VBD,O
he,PRP,O
.,.,O
"""",``,O
I,PRP,O
have,VBP,O
a,DT,O
friend,NN,O
that,WDT,O
be,VBZ,O
interested,JJ,O
out,IN,O
Harrow,NNP,PERSON
way,NN,O
--,:,O
you,PRP,O
know,VBP,O
what,WP,O
I,PRP,O
be,VBP,O
mean,VBG,O
--,:,O
and,CC,O
he,PRP,O
do,VBP,O
not,RB,O
intend,VB,O
to,TO,O
have,VB,O
no,DT,O
buttin,NN,O
','',O
in,IN,O
by,IN,O
you,PRP,O
.,.,O
get,VBD,O
that,DT,O
?,.,O
you,PRP,O
be,VBP,O
not,RB,O
the,DT,O
law,NN,O
",",",",O
and,CC,O
I,PRP,O
be,VBP,O
not,RB,O
the,DT,O
law,NN,O
either,CC,O
",",",",O
and,CC,O
if,IN,O
you,PRP,O
come,VBP,O
in,IN,O
I,PRP,O
will,MD,O
be,VB,O
on,IN,O
hand,NN,O
also,RB,O
.,.,O
do,VB,O
not,RB,O
you,PRP,O
forget,VB,O
it,PRP,O
.,.,O
"""",``,O
"""",``,O
I,PRP,O
have,VBP,O
want,VBN,O
to,TO,O
meet,VB,O
you,PRP,O
for,IN,O
some,DT,O
time,NN,O
",",",",O
"""",'',O
say,VBD,O
Holmes,NNP,PERSON
.,.,O
"""",'',O
I,PRP,O
will,MD,O
not,RB,O
ask,VB,O
you,PRP,O
to,TO,O
sit,VB,O
down,RP,O
",",",",O
for,IN,O
I,PRP,O
do,VBP,O
not,RB,O
like,VB,O
the,DT,O
smell,NN,O
of,IN,O
you,PRP,O
",",",",O
but,CC,O
be,VBP,O
not,RB,O
you,PRP,O
Steve,NNP,PERSON
Dixie,NNP,PERSON
",",",",O
the,DT,O
bruiser,NN,O
?,.,O
"""",``,O
"""",``,O
that,DT,O
be,VBZ,O
my,PRP$,O
name,NN,O
",",",",O
Masser,NNP,PERSON
Holmes,NNP,PERSON
",",",",O
and,CC,O
you,PRP,O
will,MD,O
get,VB,O
put,VBN,O
through,IN,O
it,PRP,O
for,IN,O
sure,JJ,O
if,IN,O
you,PRP,O
give,VBP,O
I,PRP,O
any,DT,O
lip,NN,O
.,.,O
"""",``,O
"""",``,O
it,PRP,O
be,VBZ,O
certainly,RB,O
the,DT,O
last,JJ,O
thing,NN,O
you,PRP,O
need,VBP,O
",",",",O
"""",'',O
say,VBD,O
Holmes,NNP,PERSON
",",",",O
stare,VBG,O
at,IN,O
we,PRP$,O
visitor,NN,O
's,POS,O
hideous,JJ,O
mouth,NN,O
.,.,O
"""",'',O
but,CC,O
it,PRP,O
be,VBD,O
the,DT,O
killing,NN,O
of,IN,O
young,JJ,O
Perkins,NNP,PERSON
outside,IN,O
the,DT,O
Holborn,NNP,LOCATION
Bar,NNP,LOCATION
--,:,O
what,WDT,O
!,.,O
you,PRP,O
be,VBP,O
not,RB,O
go,VBG,O
?,.,O
"""",``,O
the,DT,O
negro,NN,MISC
have,VBD,O
spring,VBN,O
back,RB,O
",",",",O
and,CC,O
he,PRP$,O
face,NN,O
be,VBD,O
leaden,JJ,O
.,.,O
"""",'',O
I,PRP,O
will,MD,O
not,RB,O
listen,VB,O
to,IN,O
no,DT,O
such,JJ,O
talk,NN,O
",",",",O
"""",'',O
say,VBD,O
he,PRP,O
.,.,O
"""",'',O
what,WP,O
have,VBP,O
I,PRP,O
to,TO,O
do,VB,O
with,IN,O
this,DT,O
',``,O
ere,NNP,O
Perkins,NNP,O
",",",",O
Masser,NNP,PERSON
Holmes,NNP,PERSON
?,.,O
I,PRP,O
be,VBD,O
trainin,NN,O
','',O
at,IN,O
the,DT,O
Bull,NNP,O
Ring,NNP,O
in,IN,O
Birmingham,NNP,LOCATION
when,WRB,O
this,DT,O
boy,NN,O
do,VBN,O
go,VBN,O
get,VBP,O
into,IN,O
trouble,NN,O
.,.,O
"""",``,O
"""",``,O
yes,UH,O
",",",",O
you,PRP,O
will,MD,O
tell,VB,O
the,DT,O
magistrate,NN,O
about,IN,O
it,PRP,O
",",",",O
Steve,NNP,PERSON
",",",",O
"""",'',O
say,VBD,O
Holmes,NNP,PERSON
.,.,O
"""",'',O
I,PRP,O
have,VBP,O
be,VBN,O
watch,VBG,O
you,PRP,O
and,CC,O
Barney,NNP,PERSON
Stockdale,NNP,PERSON
--,:,O
"""",``,O
"""",``,O
so,RB,O
help,VB,O
I,PRP,O
the,DT,O
Lord,NNP,O
!,.,O
Masser,NNP,PERSON
Holmes,NNP,PERSON
--,:,O
"""",``,O
"""",``,O
that,DT,O
be,VBZ,O
enough,JJ,O
.,.,O
get,VB,O
out,IN,O
of,IN,O
it,PRP,O
.,.,O
I,PRP,O
will,MD,O
pick,VB,O
you,PRP,O
up,RP,O
when,WRB,O
I,PRP,O
want,VBP,O
you,PRP,O
.,.,O
"""",``,O
"""",``,O
good,JJ,O
-,HYPH,O
mornin,NN,O
','',O
",",",",O
Masser,NNP,PERSON
Holmes,NNP,PERSON
.,.,O
I,PRP,O
hope,VBP,O
there,RB,O
be,VBZ,O
not,RB,O
no,DT,O
hard,JJ,O
feelin,NN,O
's,POS,O
about,IN,O
this,DT,O
',``,O
ere,NN,O
visit,NN,O
?,.,O
"""",``,O
"""",``,O
there,EX,O
will,MD,O
be,VB,O
unless,IN,O
you,PRP,O
tell,VBP,O
I,PRP,O
who,WP,O
send,VBD,O
you,PRP,O
.,.,O
"""",``,O
"""",``,O
why,WRB,O
",",",",O
there,EX,O
be,VBZ,O
not,RB,O
no,DT,O
secret,JJ,O
about,IN,O
that,DT,O
",",",",O
Masser,NNP,PERSON
Holmes,NNP,PERSON
.,.,O
it,PRP,O
be,VBD,O
that,DT,O
same,JJ,O
gen,NN,O
','',O
l'man,NN,O
that,WDT,O
you,PRP,O
have,VBP,O
just,RB,O
do,VBN,O
go,VBN,O
mention,NN,O
.,.,O
"""",``,O
"""",``,O
and,CC,O
who,WP,O
set,VBD,O
he,PRP,O
on,IN,O
to,IN,O
it,PRP,O
?,.,O
"""",``,O
"""",``,O
s'elp,VB,O
I,PRP,O
.,.,O
I,PRP,O
do,VBP,O
not,RB,O
know,VB,O
",",",",O
Masser,NNP,PERSON
Holmes,NNP,PERSON
.,.,O
he,PRP,O
just,RB,O
say,VBP,O
",",",",O
','',O
Steve,NNP,PERSON
",",",",O
you,PRP,O
go,VBP,O
see,VB,O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
",",",",O
and,CC,O
tell,VB,O
he,PRP,O
he,PRP$,O
life,NN,O
be,VBZ,O
not,RB,O
safe,JJ,O
if,IN,O
he,PRP,O
go,VB,O
down,RP,O
Harrow,NNP,PERSON
way,NN,O
.,.,O
','',O
that,DT,O
be,VBZ,O
the,DT,O
whole,JJ,O
truth,NN,O
.,.,O
"""",``,O
without,IN,O
wait,VBG,O
for,IN,O
any,DT,O
further,JJ,O
questioning,NN,O
",",",",O
we,PRP$,O
visitor,NN,O
bolt,VBD,O
out,IN,O
of,IN,O
the,DT,O
room,NN,O
almost,RB,O
as,IN,O
precipitately,RB,O
as,IN,O
he,PRP,O
have,VBD,O
enter,VBN,O
.,.,O
Holmes,NNP,PERSON
knock,VBD,O
out,RP,O
the,DT,O
ash,NNS,O
of,IN,O
he,PRP$,O
pipe,NN,O
with,IN,O
a,DT,O
quiet,JJ,O
chuckle,NN,O
.,.,O
"""",``,O
I,PRP,O
be,VBP,O
glad,JJ,O
you,PRP,O
be,VBD,O
not,RB,O
force,VBN,O
to,TO,O
break,VB,O
he,PRP$,O
woolly,JJ,O
head,NN,O
",",",",O
Watson,NNP,PERSON
.,.,O
I,PRP,O
observe,VBD,O
you,PRP$,O
manoeuvre,NNS,O
with,IN,O
the,DT,O
poker,NN,O
.,.,O
but,CC,O
he,PRP,O
be,VBZ,O
really,RB,O
rather,RB,O
a,DT,O
harmless,JJ,O
fellow,NN,O
",",",",O
a,DT,O
great,JJ,O
muscular,JJ,O
",",",",O
foolish,JJ,O
",",",",O
bluster,VBG,O
baby,NN,O
",",",",O
and,CC,O
easily,RB,O
cow,VBN,O
",",",",O
as,IN,O
you,PRP,O
have,VBP,O
see,VBN,O
.,.,O
he,PRP,O
be,VBZ,O
one,CD,O
of,IN,O
the,DT,O
Spencer,NNP,O
John,NNP,PERSON
gang,NN,O
and,CC,O
have,VBZ,O
take,VBN,O
part,NN,O
in,IN,O
some,DT,O
dirty,JJ,O
work,NN,O
of,IN,O
late,JJ,O
which,WDT,O
I,PRP,O
may,MD,O
clear,VB,O
up,RP,O
when,WRB,O
I,PRP,O
have,VBP,O
time,NN,O
.,.,O
he,PRP$,O
immediate,JJ,O
principal,NN,O
",",",",O
Barney,NNP,PERSON
",",",",O
be,VBZ,O
a,DT,O
more,RBR,O
astute,JJ,O
person,NN,O
.,.,O
they,PRP,O
specialize,VBP,O
in,IN,O
assault,NNS,O
",",",",O
intimidation,NN,O
",",",",O
and,CC,O
the,DT,O
like,JJ,O
.,.,O
what,WP,O
I,PRP,O
want,VBP,O
to,TO,O
know,VB,O
be,VBZ,O
",",",",O
who,WP,O
be,VBZ,O
at,IN,O
the,DT,O
back,NN,O
of,IN,O
they,PRP,O
on,IN,O
this,DT,O
particular,JJ,O
occasion,NN,O
?,.,O
"""",``,O
"""",``,O
but,CC,O
why,WRB,O
do,VBP,O
they,PRP,O
want,VBP,O
to,TO,O
intimidate,VB,O
you,PRP,O
?,.,O
"""",``,O
"""",``,O
it,PRP,O
be,VBZ,O
this,DT,O
Harrow,NNP,PERSON
Weald,NNP,PERSON
case,NN,O
.,.,O
it,PRP,O
decide,VBZ,O
I,PRP,O
to,TO,O
look,VB,O
into,IN,O
the,DT,O
matter,NN,O
",",",",O
for,IN,O
if,IN,O
it,PRP,O
be,VBZ,O
worth,JJ,O
anyone,NN,O
's,POS,O
while,NN,O
to,TO,O
take,VB,O
so,RB,O
much,JJ,O
trouble,NN,O
",",",",O
there,EX,O
must,MD,O
be,VB,O
something,NN,O
in,IN,O
it,PRP,O
.,.,O
"""",``,O
"""",``,O
but,CC,O
what,WP,O
be,VBZ,O
it,PRP,O
?,.,O
"""",``,O
"""",``,O
I,PRP,O
be,VBD,O
go,VBG,O
to,TO,O
tell,VB,O
you,PRP,O
when,WRB,O
we,PRP,O
have,VBD,O
this,DT,O
comic,JJ,O
interlude,NN,O
.,.,O
here,RB,O
be,VBZ,O
Mrs.,NNP,PERSON
Maberley,NNP,PERSON
's,POS,O
note,NN,O
.,.,O
if,IN,O
you,PRP,O
care,VBP,O
to,TO,O
come,VB,O
with,IN,O
I,PRP,O
we,PRP,O
will,MD,O
wire,VB,O
she,PRP,O
and,CC,O
go,VB,O
out,RP,O
at,IN,O
once,RB,O
.,.,O
"""",``,O
dear,JJ,O
Mr.,NNP,PERSON
Sherlock,NNP,PERSON
Holmes,NNP,PERSON
[,-LRB-,O
I,PRP,O
read,VBP,O
],-RRB-,O
:,:,O
I,PRP,O
have,VBP,O
have,VBN,O
a,DT,O
succession,NN,O
of,IN,O
strange,JJ,O
incident,NNS,O
occur,VBP,O
to,IN,O
I,PRP,O
in,IN,O
connection,NN,O
with,IN,O
this,DT,O
house,NN,O
",",",",O
and,CC,O
I,PRP,O
should,MD,O
much,RB,O
value,VB,O
you,PRP$,O
advice,NN,O
.,.,O
you,PRP,O
would,MD,O
find,VB,O
I,PRP,O
at,IN,O
home,NN,O
any,DT,O
time,NN,O
to,IN,O
-,HYPH,O
morrow,NN,O
.,.,O
the,DT,O
house,NN,O
be,VBZ,O
within,IN,O
a,DT,O
short,JJ,O
walk,NN,O
of,IN,O
the,DT,O
Weald,NNP,LOCATION
Station,NNP,LOCATION
.,.,O
I,PRP,O
believe,VBP,O
that,IN,O
my,PRP$,O
late,JJ,O
husband,NN,O
",",",",O
Mortimer,NNP,PERSON
Maberley,NNP,PERSON
",",",",O
be,VBD,O
one,CD,O
of,IN,O
you,PRP$,O
early,JJ,O
client,NNS,O
.,.,O
Yours,NNP,O
faithfully,RB,O
",",",",O
Mary,NNP,PERSON
Maberley,NNP,PERSON
the,DT,O
address,NN,O
be,VBD,O
"""",``,O
the,DT,O
three,CD,O
gable,NNS,O
",",",",O
Harrow,NNP,O
Weald,NNP,O
.,.,O
"""",'',O
"""",``,O
so,RB,O
that,DT,O
be,VBZ,O
that,DT,O
!,.,O
"""",'',O
say,VBD,O
Holmes,NNP,PERSON
.,.,O
"""",``,O
and,CC,O
now,RB,O
",",",",O
if,IN,O
you,PRP,O
can,MD,O
spare,VB,O
the,DT,O
time,NN,O
",",",",O
Watson,NNP,PERSON
",",",",O
we,PRP,O
will,MD,O
get,VB,O
upon,IN,O
we,PRP$,O
way,NN,O
.,.,O
"""",'',O
a,DT,O
short,JJ,O
railway,NN,O
journey,NN,O
",",",",O
and,CC,O
a,DT,O
shorter,JJR,O
drive,NN,O
",",",",O
bring,VBD,O
we,PRP,O
to,IN,O
the,DT,O
house,NN,O
",",",",O
a,DT,O
brick,NN,O
and,CC,O
timber,NN,O
villa,NN,O
",",",",O
stand,VBG,O
in,IN,O
its,PRP$,O
own,JJ,O
acre,NN,O
of,IN,O
undeveloped,JJ,O
grassland,NN,O
.,.,O
three,CD,O
small,JJ,O
projection,NNS,O
above,IN,O
the,DT,O
upper,JJ,O
window,NNS,O
make,VBD,O
a,DT,O
feeble,JJ,O
attempt,NN,O
to,TO,O
justify,VB,O
its,PRP$,O
name,NN,O
.,.,O
behind,RB,O
be,VBD,O
a,DT,O
grove,NN,O
of,IN,O
melancholy,NN,O
",",",",O
half,NN,O
-,HYPH,O
grow,VBN,O
pine,NNS,O
",",",",O
and,CC,O
the,DT,O
whole,JJ,O
aspect,NN,O
of,IN,O
the,DT,O
place,NN,O
be,VBD,O
poor,JJ,O
and,CC,O
depressing,JJ,O
.,.,O
none,NN,O
the,DT,O
less,RBR,O
",",",",O
we,PRP,O
find,VBD,O
the,DT,O
house,NN,O
to,TO,O
be,VB,O
well,RB,O
furnished,JJ,O
",",",",O
and,CC,O
the,DT,O
lady,NN,O
who,WP,O
receive,VBD,O
we,PRP,O
be,VBD,O
a,DT,O
most,RBS,O
engaging,JJ,O
elderly,JJ,O
person,NN,O
",",",",O
who,WP,O
bear,VBD,O
every,DT,O
mark,NN,O
of,IN,O
refinement,NN,O
and,CC,O
culture,NN,O
.,.,O
"""",``,O
I,PRP,O
remember,VBP,O
you,PRP$,O
husband,NN,O
well,RB,O
",",",",O
madam,NN,O
",",",",O
"""",'',O
say,VBD,O
Holmes,NNP,PERSON
",",",",O
"""",``,O
though,IN,O
it,PRP,O
be,VBZ,O
some,DT,O
year,NNS,O
since,IN,O
he,PRP,O
use,VBD,O
my,PRP$,O
service,NNS,O
in,IN,O
some,DT,O
trifling,JJ,O
matter,NN,O
.,.,O
"""",'',O
"""",``,O
probably,RB,O
you,PRP,O
would,MD,O
be,VB,O
more,RBR,O
familiar,JJ,O
with,IN,O
the,DT,O
name,NN,O
of,IN,O
my,PRP$,O
son,NN,O
Douglas,NNP,PERSON
.,.,O
"""",'',O
Holmes,NNP,PERSON
look,VBD,O
at,IN,O
she,PRP,O
with,IN,O
great,JJ,O
interest,NN,O
.,.,O
"""",``,O
Dear,NNP,O
I,PRP,O
!,.,O
be,VBP,O
you,PRP,O
the,DT,O
mother,NN,O
of,IN,O
Douglas,NNP,PERSON
Maberley,NNP,PERSON
?,.,O
I,PRP,O
know,VBD,O
he,PRP,O
slightly,RB,O
.,.,O
but,CC,O
of,IN,O
course,NN,O
all,DT,O
London,NNP,LOCATION
know,VBD,O
he,PRP,O
.,.,O
what,WDT,O
a,DT,O
magnificent,JJ,O
creature,NN,O
he,PRP,O
be,VBD,O
!,.,O
where,WRB,O
be,VBZ,O
he,PRP,O
now,RB,O
?,.,O
"""",``,O
"""",``,O
dead,JJ,O
",",",",O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
",",",",O
dead,JJ,O
!,.,O
he,PRP,O
be,VBD,O
attache,NN,O
at,IN,O
Rome,NNP,LOCATION
",",",",O
and,CC,O
he,PRP,O
die,VBD,O
there,RB,O
of,IN,O
pneumonia,NN,O
last,JJ,O
month,NN,O
.,.,O
"""",``,O
"""",``,O
I,PRP,O
be,VBP,O
sorry,JJ,O
.,.,O
one,PRP,O
could,MD,O
not,RB,O
connect,VB,O
death,NN,O
with,IN,O
such,PDT,O
a,DT,O
man,NN,O
.,.,O
I,PRP,O
have,VBP,O
never,RB,O
know,VBN,O
anyone,NN,O
so,RB,O
vitally,RB,O
alive,JJ,O
.,.,O
he,PRP,O
live,VBD,O
intensely,RB,O
--,:,O
every,DT,O
fibre,NN,O
of,IN,O
he,PRP,O
!,.,O
"""",``,O
"""",``,O
too,RB,O
intensely,RB,O
",",",",O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
.,.,O
that,DT,O
be,VBD,O
the,DT,O
ruin,NN,O
of,IN,O
he,PRP,O
.,.,O
you,PRP,O
remember,VBP,O
he,PRP,O
as,IN,O
he,PRP,O
be,VBD,O
--,:,O
debonair,NN,O
and,CC,O
splendid,JJ,O
.,.,O
you,PRP,O
do,VBD,O
not,RB,O
see,VB,O
the,DT,O
moody,JJ,O
",",",",O
morose,JJ,O
",",",",O
brooding,JJ,O
creature,NN,O
into,IN,O
which,WDT,O
he,PRP,O
develop,VBD,O
.,.,O
he,PRP$,O
heart,NN,O
be,VBD,O
break,VBN,O
.,.,O
in,IN,O
a,DT,O
single,JJ,O
month,NN,O
I,PRP,O
seem,VBD,O
to,TO,O
see,VB,O
my,PRP$,O
gallant,JJ,O
boy,NN,O
turn,NN,O
into,IN,O
a,DT,O
worn,JJ,O
-,HYPH,O
out,JJ,O
cynical,JJ,O
man,NN,O
.,.,O
"""",``,O
"""",``,O
a,DT,O
love,NN,O
affair,NN,O
--,:,O
a,DT,O
woman,NN,O
?,.,O
"""",``,O
"""",``,O
or,CC,O
a,DT,O
fiend,NN,O
.,.,O
well,UH,O
",",",",O
it,PRP,O
be,VBD,O
not,RB,O
to,TO,O
talk,VB,O
of,IN,O
my,PRP$,O
poor,JJ,O
lad,NN,O
that,WDT,O
I,PRP,O
ask,VBD,O
you,PRP,O
to,TO,O
come,VB,O
",",",",O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
.,.,O
"""",``,O
"""",``,O
Dr.,NNP,O
Watson,NNP,PERSON
and,CC,O
I,PRP,O
be,VBP,O
at,IN,O
you,PRP$,O
service,NN,O
.,.,O
"""",``,O
"""",``,O
there,EX,O
have,VBP,O
be,VBN,O
some,DT,O
very,RB,O
strange,JJ,O
happening,NNS,O
.,.,O
I,PRP,O
have,VBP,O
be,VBN,O
in,IN,O
this,DT,O
house,NN,O
more,JJR,O
than,IN,O
a,DT,O
year,NN,O
now,RB,O
",",",",O
and,CC,O
as,IN,O
I,PRP,O
wish,VBD,O
to,TO,O
lead,VB,O
a,DT,O
retired,JJ,O
life,NN,O
I,PRP,O
have,VBP,O
see,VBN,O
little,JJ,O
of,IN,O
my,PRP$,O
neighbour,NNS,O
.,.,O
three,CD,O
day,NNS,O
ago,IN,O
I,PRP,O
have,VBD,O
a,DT,O
call,NN,O
from,IN,O
a,DT,O
man,NN,O
who,WP,O
say,VBD,O
that,IN,O
he,PRP,O
be,VBD,O
a,DT,O
house,NN,O
agent,NN,O
.,.,O
he,PRP,O
say,VBD,O
that,IN,O
this,DT,O
house,NN,O
would,MD,O
exactly,RB,O
suit,VB,O
a,DT,O
client,NN,O
of,IN,O
he,PRP$,O
",",",",O
and,CC,O
that,IN,O
if,IN,O
I,PRP,O
would,MD,O
part,VB,O
with,IN,O
it,PRP,O
money,NN,O
would,MD,O
be,VB,O
no,DT,O
object,NN,O
.,.,O
it,PRP,O
seem,VBD,O
to,IN,O
I,PRP,O
very,RB,O
strange,JJ,O
as,IN,O
there,EX,O
be,VBP,O
several,JJ,O
empty,JJ,O
house,NNS,O
on,IN,O
the,DT,O
market,NN,O
which,WDT,O
appear,VBP,O
to,TO,O
be,VB,O
equally,RB,O
eligible,JJ,O
",",",",O
but,CC,O
naturally,RB,O
I,PRP,O
be,VBD,O
interested,JJ,O
in,IN,O
what,WP,O
he,PRP,O
say,VBD,O
.,.,O
I,PRP,O
therefore,RB,O
name,VBD,O
a,DT,O
price,NN,O
which,WDT,O
be,VBD,O
five,CD,O
hundred,CD,O
pound,NNS,O
more,JJR,O
than,IN,O
I,PRP,O
give,VBD,O
.,.,O
he,PRP,O
at,IN,O
once,RB,O
close,VBN,O
