lemma,pos,ner
public,NN,O
",",",",O
you,PRP,O
will,MD,O
recognize,VB,O
how,WRB,O
often,RB,O
the,DT,O
grotesque,JJ,O
have,VBZ,O
deepen,VBN,O
into,IN,O
the,DT,O
criminal,NN,O
.,.,O
think,VB,O
of,IN,O
that,DT,O
little,JJ,O
affair,NN,O
of,IN,O
the,DT,O
red,JJ,O
-,HYPH,O
headed,JJ,O
man,NNS,O
.,.,O
that,DT,O
be,VBD,O
grotesque,JJ,O
enough,RB,O
in,IN,O
the,DT,O
outset,NN,O
",",",",O
and,CC,O
yet,CC,O
it,PRP,O
end,VBD,O
in,IN,O
a,DT,O
desperate,JJ,O
attempt,NN,O
at,IN,O
robbery,NN,O
.,.,O
or,CC,O
",",",",O
again,RB,O
",",",",O
there,EX,O
be,VBD,O
that,IN,O
most,JJS,O
grotesque,JJ,O
affair,NN,O
of,IN,O
the,DT,O
five,CD,O
orange,JJ,O
pip,NNS,O
",",",",O
which,WDT,O
let,VBD,O
straight,RB,O
to,IN,O
a,DT,O
murderous,JJ,O
conspiracy,NN,O
.,.,O
the,DT,O
word,NN,O
put,VBZ,O
I,PRP,O
on,IN,O
the,DT,O
alert,NN,O
.,.,O
"""",``,O
"""",``,O
have,VBP,O
you,PRP,O
it,PRP,O
there,RB,O
?,.,O
"""",``,O
I,PRP,O
ask,VBD,O
.,.,O
he,PRP,O
read,VBD,O
the,DT,O
telegram,NN,O
aloud,RB,O
.,.,O
"""",``,O
have,VBP,O
just,RB,O
have,VBN,O
most,RBS,O
incredible,JJ,O
and,CC,O
grotesque,JJ,O
experience,NN,O
.,.,O
may,MD,O
I,PRP,O
consult,VB,O
you,PRP,O
?,.,O
"""",``,O
Scott,NNP,PERSON
Eccles,NNP,PERSON
",",",",O
"""",``,O
Post,NNP,ORGANIZATION
Office,NNP,ORGANIZATION
",",",",O
Charing,NNP,ORGANIZATION
Cross,NNP,ORGANIZATION
.,.,O
"""",``,O
"""",``,O
Man,NNP,O
or,CC,O
woman,NN,O
?,.,O
"""",``,O
I,PRP,O
ask,VBD,O
.,.,O
"""",'',O
oh,UH,O
",",",",O
man,UH,O
",",",",O
of,IN,O
course,NN,O
.,.,O
no,DT,O
woman,NN,O
would,MD,O
ever,RB,O
send,VB,O
a,DT,O
reply,NN,O
-,HYPH,O
pay,VBN,O
telegram,NN,O
.,.,O
she,PRP,O
would,MD,O
have,VB,O
come,VBN,O
.,.,O
"""",``,O
"""",``,O
will,MD,O
you,PRP,O
see,VB,O
he,PRP,O
?,.,O
"""",``,O
"""",``,O
my,PRP$,O
dear,JJ,O
Watson,NNP,PERSON
",",",",O
you,PRP,O
know,VBP,O
how,WRB,O
bored,JJ,O
I,PRP,O
have,VBP,O
be,VBN,O
since,IN,O
we,PRP,O
lock,VBD,O
up,RP,O
Colonel,NNP,O
Carruthers,NNP,PERSON
.,.,O
my,PRP$,O
mind,NN,O
be,VBZ,O
like,IN,O
a,DT,O
racing,NN,O
engine,NN,O
",",",",O
tear,VBG,O
itself,PRP,O
to,IN,O
piece,NNS,O
because,IN,O
it,PRP,O
be,VBZ,O
not,RB,O
connect,VBN,O
up,RP,O
with,IN,O
the,DT,O
work,NN,O
for,IN,O
which,WDT,O
it,PRP,O
be,VBD,O
build,VBN,O
.,.,O
life,NN,O
be,VBZ,O
commonplace,JJ,O
",",",",O
the,DT,O
papers,NNS,O
be,VBP,O
sterile,JJ,O
;,:,O
audacity,NN,O
and,CC,O
romance,NN,O
seem,VBP,O
to,TO,O
have,VB,O
pass,VBN,O
forever,RB,O
from,IN,O
the,DT,O
criminal,JJ,O
world,NN,O
.,.,O
can,MD,O
you,PRP,O
ask,VB,O
I,PRP,O
",",",",O
then,RB,O
",",",",O
whether,IN,O
I,PRP,O
be,VBP,O
ready,JJ,O
to,TO,O
look,VB,O
into,IN,O
any,DT,O
new,JJ,O
problem,NN,O
",",",",O
however,RB,O
trivial,JJ,O
it,PRP,O
may,MD,O
prove,VB,O
?,.,O
but,CC,O
here,RB,O
",",",",O
unless,IN,O
I,PRP,O
be,VBP,O
mistaken,JJ,O
",",",",O
be,VBZ,O
we,PRP$,O
client,NN,O
.,.,O
"""",``,O
a,DT,O
measured,JJ,O
step,NN,O
be,VBD,O
hear,VBN,O
upon,IN,O
the,DT,O
stair,NNS,O
",",",",O
and,CC,O
a,DT,O
moment,NN,O
later,RB,O
a,DT,O
stout,NN,O
",",",",O
tall,JJ,O
",",",",O
gray,JJ,O
-,HYPH,O
whiskered,JJ,O
and,CC,O
solemnly,RB,O
respectable,JJ,O
person,NN,O
be,VBD,O
usher,VBN,O
into,IN,O
the,DT,O
room,NN,O
.,.,O
he,PRP$,O
life,NN,O
history,NN,O
be,VBD,O
write,VBN,O
in,IN,O
he,PRP$,O
heavy,JJ,O
feature,NNS,O
and,CC,O
pompous,JJ,O
manner,NN,O
.,.,O
from,IN,O
he,PRP$,O
spat,NNS,O
to,IN,O
he,PRP$,O
gold,NN,O
-,HYPH,O
rimmed,JJ,O
spectacles,NNS,O
he,PRP,O
be,VBD,O
a,DT,O
conservative,NN,O
",",",",O
a,DT,O
churchman,NN,O
",",",",O
a,DT,O
good,JJ,O
citizen,NN,O
",",",",O
orthodox,NN,O
and,CC,O
conventional,JJ,O
to,IN,O
the,DT,O
last,JJ,O
degree,NN,O
.,.,O
but,CC,O
some,DT,O
amazing,JJ,O
experience,NN,O
have,VBD,O
disturb,VBN,O
he,PRP$,O
native,JJ,O
composure,NN,O
and,CC,O
leave,VBD,O
its,PRP$,O
trace,NNS,O
in,IN,O
he,PRP$,O
bristle,VBG,O
hair,NN,O
",",",",O
he,PRP$,O
flush,VBN,O
",",",",O
angry,JJ,O
cheek,NNS,O
",",",",O
and,CC,O
he,PRP$,O
flurried,JJ,O
",",",",O
excited,JJ,O
manner,NN,O
.,.,O
he,PRP,O
plunge,VBD,O
instantly,RB,O
into,IN,O
he,PRP$,O
business,NN,O
.,.,O
"""",``,O
I,PRP,O
have,VBP,O
have,VBN,O
a,DT,O
most,RBS,O
singular,JJ,O
and,CC,O
unpleasant,JJ,O
experience,NN,O
",",",",O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
",",",",O
"""",'',O
say,VBD,O
he,PRP,O
.,.,O
"""",``,O
never,RB,O
in,IN,O
my,PRP$,O
life,NN,O
have,VBP,O
I,PRP,O
be,VBN,O
place,VBN,O
in,IN,O
such,PDT,O
a,DT,O
situation,NN,O
.,.,O
it,PRP,O
be,VBZ,O
most,RBS,O
improper,JJ,O
--,:,O
most,RBS,O
outrageous,JJ,O
.,.,O
I,PRP,O
must,MD,O
insist,VB,O
upon,IN,O
some,DT,O
explanation,NN,O
.,.,O
"""",``,O
he,PRP,O
swell,VBD,O
and,CC,O
puff,VBD,O
in,IN,O
he,PRP$,O
anger,NN,O
.,.,O
"""",'',O
pray,VB,O
sit,VB,O
down,RP,O
",",",",O
Mr.,NNP,PERSON
Scott,NNP,PERSON
Eccles,NNP,PERSON
",",",",O
"""",'',O
say,VBD,O
Holmes,NNP,PERSON
in,IN,O
a,DT,O
soothing,JJ,O
voice,NN,O
.,.,O
"""",'',O
may,MD,O
I,PRP,O
ask,VB,O
",",",",O
in,IN,O
the,DT,O
first,JJ,O
place,NN,O
",",",",O
why,WRB,O
you,PRP,O
come,VBD,O
to,IN,O
I,PRP,O
at,IN,O
all,DT,O
?,.,O
"""",``,O
"""",``,O
well,UH,O
",",",",O
sir,NN,O
",",",",O
it,PRP,O
do,VBD,O
not,RB,O
appear,VB,O
to,TO,O
be,VB,O
a,DT,O
matter,NN,O
which,WDT,O
concern,VBD,O
the,DT,O
police,NN,O
",",",",O
and,CC,O
yet,RB,O
",",",",O
when,WRB,O
you,PRP,O
have,VBP,O
hear,VBN,O
the,DT,O
fact,NNS,O
",",",",O
you,PRP,O
must,MD,O
admit,VB,O
that,IN,O
I,PRP,O
could,MD,O
not,RB,O
leave,VB,O
it,PRP,O
where,WRB,O
it,PRP,O
be,VBD,O
.,.,O
private,JJ,O
detective,NNS,O
be,VBP,O
a,DT,O
class,NN,O
with,IN,O
whom,WP,O
I,PRP,O
have,VBP,O
absolutely,RB,O
no,DT,O
sympathy,NN,O
",",",",O
but,CC,O
none,NN,O
the,DT,O
less,RBR,O
",",",",O
have,VBG,O
hear,VBN,O
you,PRP$,O
name,NN,O
--,:,O
"""",``,O
"""",``,O
quite,RB,O
so,RB,O
.,.,O
but,CC,O
",",",",O
in,IN,O
the,DT,O
second,JJ,O
place,NN,O
",",",",O
why,WRB,O
do,VBD,O
you,PRP,O
not,RB,O
come,VB,O
at,IN,O
once,RB,O
?,.,O
"""",``,O
"""",``,O
what,WP,O
do,VBP,O
you,PRP,O
mean,VB,O
?,.,O
"""",``,O
Holmes,NNP,PERSON
glance,VBD,O
at,IN,O
he,PRP$,O
watch,NN,O
.,.,O
"""",'',O
it,PRP,O
be,VBZ,O
a,DT,O
quarter,NN,O
-,HYPH,O
past,JJ,O
two,CD,O
",",",",O
"""",'',O
he,PRP,O
say,VBD,O
.,.,O
"""",'',O
you,PRP$,O
telegram,NN,O
be,VBD,O
dispatch,VBN,O
about,IN,O
one,CD,O
.,.,O
but,CC,O
no,DT,O
one,NN,O
can,MD,O
glance,NN,O
at,IN,O
you,PRP$,O
toilet,NN,O
and,CC,O
attire,NN,O
without,IN,O
see,VBG,O
that,IN,O
you,PRP$,O
disturbance,NN,O
date,NNS,O
from,IN,O
the,DT,O
moment,NN,O
of,IN,O
you,PRP$,O
wake,VBG,O
.,.,O
"""",``,O
we,PRP$,O
client,NN,O
smooth,VBN,O
down,IN,O
he,PRP$,O
unbrushed,JJ,O
hair,NN,O
and,CC,O
feel,VBD,O
he,PRP$,O
unshaven,JJ,O
chin,NN,O
.,.,O
"""",'',O
you,PRP,O
be,VBP,O
right,JJ,O
",",",",O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
.,.,O
I,PRP,O
never,RB,O
give,VBD,O
a,DT,O
thought,NN,O
to,IN,O
my,PRP$,O
toilet,NN,O
.,.,O
I,PRP,O
be,VBD,O
only,RB,O
too,RB,O
glad,JJ,O
to,TO,O
get,VB,O
out,IN,O
of,IN,O
such,PDT,O
a,DT,O
house,NN,O
.,.,O
but,CC,O
I,PRP,O
have,VBP,O
be,VBN,O
run,VBG,O
round,RB,O
make,VBG,O
inquiry,NNS,O
before,IN,O
I,PRP,O
come,VBD,O
to,IN,O
you,PRP,O
.,.,O
I,PRP,O
go,VBD,O
to,IN,O
the,DT,O
house,NN,O
agent,NNS,O
",",",",O
you,PRP,O
know,VBP,O
",",",",O
and,CC,O
they,PRP,O
say,VBD,O
that,IN,O
Mr.,NNP,PERSON
Garcia,NNP,PERSON
's,POS,O
rent,NN,O
be,VBD,O
pay,VBN,O
up,RB,O
all,RB,O
right,JJ,O
and,CC,O
that,IN,O
everything,NN,O
be,VBD,O
in,IN,O
order,NN,O
at,IN,O
Wisteria,NNP,LOCATION
Lodge,NNP,LOCATION
.,.,O
"""",``,O
"""",``,O
come,VB,O
",",",",O
come,VB,O
",",",",O
sir,NN,O
",",",",O
"""",'',O
say,VBD,O
Holmes,NNP,PERSON
",",",",O
laugh,VBG,O
.,.,O
"""",'',O
you,PRP,O
be,VBP,O
like,IN,O
my,PRP$,O
friend,NN,O
",",",",O
Dr.,NNP,O
Watson,NNP,PERSON
",",",",O
who,WP,O
have,VBZ,O
a,DT,O
bad,JJ,O
habit,NN,O
of,IN,O
tell,VBG,O
he,PRP$,O
story,NNS,O
wrong,JJ,O
end,NN,O
foremost,RB,O
.,.,O
please,UH,O
arrange,VB,O
you,PRP$,O
thought,NNS,O
and,CC,O
let,VB,O
I,PRP,O
know,VB,O
",",",",O
in,IN,O
they,PRP$,O
due,JJ,O
sequence,NN,O
",",",",O
exactly,RB,O
what,WP,O
those,DT,O
event,NNS,O
be,VBP,O
which,WDT,O
have,VBP,O
send,VBN,O
you,PRP,O
out,RP,O
unbrushed,JJ,O
and,CC,O
unkempt,JJ,O
",",",",O
with,IN,O
dress,NN,O
boot,NNS,O
and,CC,O
waistcoat,NN,O
button,VBN,O
awry,RB,O
",",",",O
in,IN,O
search,NN,O
of,IN,O
advice,NN,O
and,CC,O
assistance,NN,O
.,.,O
"""",``,O
we,PRP$,O
client,NN,O
look,VBD,O
down,RP,O
with,IN,O
a,DT,O
rueful,JJ,O
face,NN,O
at,IN,O
he,PRP$,O
own,JJ,O
unconventional,JJ,O
appearance,NN,O
.,.,O
"""",'',O
I,PRP,O
be,VBP,O
sure,JJ,O
it,PRP,O
must,MD,O
look,VB,O
very,RB,O
bad,JJ,O
",",",",O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
",",",",O
and,CC,O
I,PRP,O
be,VBP,O
not,RB,O
aware,JJ,O
that,IN,O
in,IN,O
my,PRP$,O
whole,JJ,O
life,NN,O
such,PDT,O
a,DT,O
thing,NN,O
have,VBZ,O
ever,RB,O
happen,VBN,O
before,RB,O
.,.,O
but,CC,O
will,MD,O
tell,VB,O
you,PRP,O
the,DT,O
whole,JJ,O
queer,NN,O
business,NN,O
",",",",O
and,CC,O
when,WRB,O
I,PRP,O
have,VBP,O
do,VBN,O
so,RB,O
you,PRP,O
will,MD,O
admit,VB,O
",",",",O
I,PRP,O
be,VBP,O
sure,JJ,O
",",",",O
that,IN,O
there,EX,O
have,VBZ,O
be,VBN,O
enough,JJ,O
to,TO,O
excuse,VB,O
I,PRP,O
.,.,O
"""",``,O
but,CC,O
he,PRP$,O
narrative,NN,O
be,VBD,O
nip,VBN,O
in,IN,O
the,DT,O
bud,NN,O
.,.,O
there,EX,O
be,VBD,O
a,DT,O
bustle,NN,O
outside,RB,O
",",",",O
and,CC,O
Mrs.,NNP,PERSON
Hudson,NNP,PERSON
open,VBD,O
the,DT,O
door,NN,O
to,IN,O
usher,NN,O
in,IN,O
two,CD,O
robust,JJ,O
and,CC,O
official,JJ,O
-,HYPH,O
look,VBG,O
individual,NNS,O
",",",",O
one,CD,O
of,IN,O
whom,WP,O
be,VBD,O
well,RB,O
know,VBN,O
to,IN,O
we,PRP,O
as,IN,O
Inspector,NNP,O
Gregson,NNP,PERSON
of,IN,O
Scotland,NNP,LOCATION
Yard,NNP,LOCATION
",",",",O
a,DT,O
energetic,JJ,O
",",",",O
gallant,JJ,O
",",",",O
and,CC,O
",",",",O
within,IN,O
he,PRP$,O
limitation,NNS,O
",",",",O
a,DT,O
capable,JJ,O
officer,NN,O
.,.,O
he,PRP,O
shake,VBD,O
hand,NNS,O
with,IN,O
Holmes,NNP,PERSON
and,CC,O
introduce,VBD,O
he,PRP$,O
comrade,NN,O
as,IN,O
Inspector,NNP,O
Baynes,NNP,PERSON
",",",",O
of,IN,O
the,DT,O
Surrey,NNP,LOCATION
Constabulary,NNP,ORGANIZATION
.,.,O
"""",``,O
we,PRP,O
be,VBP,O
hunt,VBG,O
together,RB,O
",",",",O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
",",",",O
and,CC,O
we,PRP$,O
trail,NN,O
lay,VBD,O
in,IN,O
this,DT,O
direction,NN,O
.,.,O
"""",'',O
he,PRP,O
turn,VBD,O
he,PRP$,O
bulldog,NN,O
eye,NNS,O
upon,IN,O
we,PRP$,O
visitor,NN,O
.,.,O
"""",``,O
be,VBP,O
you,PRP,O
Mr.,NNP,PERSON
John,NNP,PERSON
Scott,NNP,PERSON
Eccles,NNP,PERSON
",",",",O
of,IN,O
Popham,NNP,ORGANIZATION
House,NNP,ORGANIZATION
",",",",O
Lee,NNP,LOCATION
?,.,O
"""",'',O
"""",``,O
I,PRP,O
be,VBP,O
.,.,O
"""",'',O
"""",``,O
we,PRP,O
have,VBP,O
be,VBN,O
follow,VBG,O
you,PRP,O
about,RB,O
all,PDT,O
the,DT,O
morning,NN,O
.,.,O
"""",'',O
"""",``,O
you,PRP,O
trace,VBD,O
he,PRP,O
through,IN,O
the,DT,O
telegram,NN,O
",",",",O
no,DT,O
doubt,NN,O
",",",",O
"""",'',O
say,VBD,O
Holmes,NNP,PERSON
.,.,O
"""",``,O
exactly,RB,O
",",",",O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
.,.,O
we,PRP,O
pick,VBD,O
up,RP,O
the,DT,O
scent,NN,O
at,IN,O
Charing,NNP,ORGANIZATION
Cross,NNP,ORGANIZATION
Post-Office,NNP,ORGANIZATION
and,CC,O
come,VBD,O
on,RB,O
here,RB,O
.,.,O
"""",``,O
"""",``,O
but,CC,O
why,WRB,O
do,VBP,O
you,PRP,O
follow,VB,O
I,PRP,O
?,.,O
what,WP,O
do,VBP,O
you,PRP,O
want,VB,O
?,.,O
"""",``,O
"""",``,O
we,PRP,O
wish,VBP,O
a,DT,O
statement,NN,O
",",",",O
Mr.,NNP,PERSON
Scott,NNP,PERSON
Eccles,NNP,PERSON
",",",",O
as,IN,O
to,IN,O
the,DT,O
event,NNS,O
which,WDT,O
let,VBP,O
up,RP,O
to,IN,O
the,DT,O
death,NN,O
last,JJ,O
night,NN,O
of,IN,O
Mr.,NNP,PERSON
Aloysius,NNP,PERSON
Garcia,NNP,PERSON
",",",",O
of,IN,O
Wisteria,NNP,ORGANIZATION
Lodge,NNP,ORGANIZATION
",",",",O
near,IN,O
Esher,NNP,LOCATION
.,.,O
"""",``,O
we,PRP$,O
client,NN,O
have,VBD,O
sit,VBN,O
up,RP,O
with,IN,O
stare,VBG,O
eye,NNS,O
and,CC,O
every,DT,O
tinge,NN,O
of,IN,O
colour,NN,O
strike,VBN,O
from,IN,O
he,PRP$,O
astonished,JJ,O
face,NN,O
.,.,O
"""",'',O
dead,RB,O
?,.,O
do,VBD,O
you,PRP,O
say,VB,O
he,PRP,O
be,VBD,O
dead,JJ,O
?,.,O
"""",``,O
"""",``,O
yes,UH,O
",",",",O
sir,NN,O
",",",",O
he,PRP,O
be,VBZ,O
dead,JJ,O
.,.,O
"""",``,O
"""",``,O
but,CC,O
how,WRB,O
?,.,O
a,DT,O
accident,NN,O
?,.,O
"""",``,O
"""",``,O
murder,NN,O
",",",",O
if,IN,O
ever,RB,O
there,EX,O
be,VBD,O
one,CD,O
upon,IN,O
earth,NN,O
.,.,O
"""",``,O
"""",``,O
good,JJ,O
God,NNP,O
!,.,O
this,DT,O
be,VBZ,O
awful,JJ,O
!,.,O
you,PRP,O
do,VBP,O
not,RB,O
mean,VB,O
--,:,O
you,PRP,O
do,VBP,O
not,RB,O
mean,VB,O
that,IN,O
I,PRP,O
be,VBP,O
suspect,VBN,O
?,.,O
"""",``,O
"""",``,O
a,DT,O
letter,NN,O
of,IN,O
yours,PRP,O
be,VBD,O
find,VBN,O
in,IN,O
the,DT,O
dead,JJ,O
man,NN,O
's,POS,O
pocket,NN,O
",",",",O
and,CC,O
we,PRP,O
know,VBP,O
by,IN,O
it,PRP,O
that,WDT,O
you,PRP,O
have,VBD,O
plan,VBN,O
to,TO,O
pass,VB,O
last,JJ,TIME
night,NN,TIME
at,IN,O
he,PRP$,O
house,NN,O
.,.,O
"""",``,O
"""",``,O
so,RB,O
I,PRP,O
do,VBD,O
.,.,O
"""",``,O
"""",``,O
oh,UH,O
",",",",O
you,PRP,O
do,VBD,O
",",",",O
do,VBD,O
you,PRP,O
?,.,O
"""",``,O
out,NN,O
come,VBD,O
the,DT,O
official,JJ,O
notebook,NN,O
.,.,O
"""",'',O
wait,VB,O
a,DT,O
bit,NN,O
",",",",O
Gregson,NNP,PERSON
",",",",O
"""",'',O
say,VBD,O
Sherlock,NNP,PERSON
Holmes,NNP,PERSON
.,.,O
"""",'',O
all,DT,O
you,PRP,O
desire,VBP,O
be,VBZ,O
a,DT,O
plain,JJ,O
statement,NN,O
",",",",O
be,VBZ,O
it,PRP,O
not,RB,O
?,.,O
"""",``,O
"""",``,O
and,CC,O
it,PRP,O
be,VBZ,O
my,PRP$,O
duty,NN,O
to,TO,O
warn,VB,O
Mr.,NNP,PERSON
Scott,NNP,PERSON
Eccles,NNP,PERSON
that,IN,O
it,PRP,O
may,MD,O
be,VB,O
use,VBN,O
against,IN,O
he,PRP,O
.,.,O
"""",``,O
"""",``,O
Mr.,NNP,PERSON
Eccles,NNP,PERSON
be,VBD,O
go,VBG,O
to,TO,O
tell,VB,O
we,PRP,O
about,IN,O
it,PRP,O
when,WRB,O
you,PRP,O
enter,VBD,O
the,DT,O
room,NN,O
.,.,O
I,PRP,O
think,VBP,O
",",",",O
Watson,NNP,PERSON
",",",",O
a,DT,O
brandy,NN,O
and,CC,O
soda,NN,O
would,MD,O
do,VB,O
he,PRP,O
no,DT,O
harm,NN,O
.,.,O
now,RB,O
",",",",O
sir,NN,O
",",",",O
I,PRP,O
suggest,VBP,O
that,IN,O
you,PRP,O
take,VBP,O
no,DT,O
notice,NN,O
of,IN,O
this,DT,O
addition,NN,O
to,IN,O
you,PRP$,O
audience,NN,O
",",",",O
and,CC,O
that,IN,O
you,PRP,O
proceed,VBP,O
with,IN,O
you,PRP$,O
narrative,NN,O
exactly,RB,O
as,IN,O
you,PRP,O
would,MD,O
have,VB,O
do,VBN,O
have,VBD,O
you,PRP,O
never,RB,O
be,VBN,O
interrupt,VBN,O
.,.,O
"""",``,O
we,PRP$,O
visitor,NN,O
have,VBD,O
gulp,VBN,O
off,IN,O
the,DT,O
brandy,NN,O
and,CC,O
the,DT,O
colour,NN,O
have,VBD,O
return,VBN,O
to,IN,O
he,PRP$,O
face,NN,O
.,.,O
with,IN,O
a,DT,O
dubious,JJ,O
glance,NN,O
at,IN,O
the,DT,O
inspector,NN,O
's,POS,O
notebook,NN,O
",",",",O
he,PRP,O
plunge,VBD,O
at,IN,O
once,RB,O
into,IN,O
he,PRP$,O
extraordinary,JJ,O
statement,NN,O
.,.,O
"""",``,O
I,PRP,O
be,VBP,O
a,DT,O
bachelor,NN,O
",",",",O
"""",'',O
say,VBD,O
he,PRP,O
",",",",O
"""",'',O
and,CC,O
be,VBG,O
of,IN,O
a,DT,O
sociable,JJ,O
turn,NN,O
I,PRP,O
cultivate,VBP,O
a,DT,O
large,JJ,O
number,NN,O
of,IN,O
friend,NNS,O
.,.,O
among,IN,O
these,DT,O
be,VBP,O
the,DT,O
family,NN,O
of,IN,O
a,DT,O
retire,VBN,O
brewer,NN,O
call,VBN,O
Melville,NNP,PERSON
",",",",O
live,VBG,O
at,IN,O
Abermarle,NNP,LOCATION
Mansion,NNP,LOCATION
",",",",O
Kensington,NNP,LOCATION
.,.,O
it,PRP,O
be,VBD,O
at,IN,O
he,PRP$,O
table,NN,O
that,IN,O
I,PRP,O
meet,VBD,O
some,DT,O
week,NNS,O
ago,IN,O
a,DT,O
young,JJ,O
fellow,NN,O
name,VBN,O
Garcia,NNP,PERSON
.,.,O
he,PRP,O
be,VBD,O
",",",",O
I,PRP,O
understand,VBD,O
",",",",O
of,IN,O
spanish,JJ,MISC
descent,NN,O
and,CC,O
connect,VBN,O
in,IN,O
some,DT,O
way,NN,O
with,IN,O
the,DT,O
embassy,NN,O
.,.,O
he,PRP,O
speak,VBD,O
perfect,JJ,O
English,NNP,MISC
",",",",O
be,VBD,O
pleasing,JJ,O
in,IN,O
he,PRP$,O
manners,NNS,O
",",",",O
and,CC,O
as,IN,O
good,JJ,O
-,HYPH,O
look,VBG,O
a,DT,O
man,NN,O
as,IN,O
ever,RB,O
I,PRP,O
see,VBD,O
in,IN,O
my,PRP$,O
life,NN,O
.,.,O
"""",``,O
in,IN,O
some,DT,O
way,NN,O
we,PRP,O
strike,VBD,O
up,RP,O
quite,PDT,O
a,DT,O
friendship,NN,O
",",",",O
this,DT,O
young,JJ,O
fellow,NN,O
and,CC,O
I,PRP,O
.,.,O
he,PRP,O
seem,VBD,O
to,TO,O
take,VB,O
a,DT,O
fancy,JJ,O
to,IN,O
I,PRP,O
from,IN,O
the,DT,O
first,JJ,O
",",",",O
and,CC,O
within,IN,O
two,CD,O
day,NNS,O
of,IN,O
we,PRP$,O
meeting,NN,O
he,PRP,O
come,VBD,O
to,TO,O
see,VB,O
I,PRP,O
at,IN,O
Lee,NNP,LOCATION
.,.,O
one,CD,O
thing,NN,O
lead,VBD,O
to,IN,O
another,DT,O
",",",",O
and,CC,O
it,PRP,O
end,VBD,O
in,IN,O
he,PRP$,O
invite,VBG,O
I,PRP,O
out,RP,O
to,TO,O
spend,VB,O
a,DT,O
few,JJ,O
day,NNS,O
at,IN,O
he,PRP$,O
house,NN,O
",",",",O
Wisteria,NNP,ORGANIZATION
Lodge,NNP,ORGANIZATION
",",",",O
between,IN,O
Esher,NNP,PERSON
and,CC,O
Oxshott,NNP,O
.,.,O
yesterday,NN,O
evening,NN,O
