lemma,pos,ner
faithless,JJ,O
spouse,NN,O
carry,VBD,O
off,RP,O
the,DT,O
old,JJ,O
man,NN,O
's,POS,O
deed,NN,O
-,HYPH,O
box,NN,O
as,IN,O
she,PRP$,O
personal,JJ,O
luggage,NN,O
with,IN,O
a,DT,O
good,JJ,O
part,NN,O
of,IN,O
he,PRP$,O
life,NN,O
's,POS,O
savings,NNS,O
within,IN,O
.,.,O
can,MD,O
we,PRP,O
find,VB,O
the,DT,O
lady,NN,O
?,.,O
can,MD,O
we,PRP,O
save,VB,O
the,DT,O
money,NN,O
?,.,O
a,DT,O
commonplace,JJ,O
problem,NN,O
so,RB,O
far,RB,O
as,IN,O
it,PRP,O
have,VBZ,O
develop,VBN,O
",",",",O
and,CC,O
yet,RB,O
a,DT,O
vital,JJ,O
one,NN,O
for,IN,O
Josiah,NNP,PERSON
Amberley,NNP,PERSON
.,.,O
"""",``,O
"""",``,O
what,WP,O
will,MD,O
you,PRP,O
do,VB,O
about,IN,O
it,PRP,O
?,.,O
"""",``,O
"""",``,O
well,UH,O
",",",",O
the,DT,O
immediate,JJ,O
question,NN,O
",",",",O
my,PRP$,O
dear,JJ,O
Watson,NNP,PERSON
",",",",O
happen,VBZ,O
to,TO,O
be,VB,O
",",",",O
what,WP,O
will,MD,O
you,PRP,O
do,VB,O
?,.,O
--,:,O
if,IN,O
you,PRP,O
will,MD,O
be,VB,O
good,JJ,O
enough,RB,O
to,TO,O
understudy,VB,O
I,PRP,O
.,.,O
you,PRP,O
know,VBP,O
that,IN,O
I,PRP,O
be,VBP,O
preoccupy,VBN,O
with,IN,O
this,DT,O
case,NN,O
of,IN,O
the,DT,O
two,CD,O
coptic,JJ,MISC
patriarch,NNS,MISC
",",",",O
which,WDT,O
should,MD,O
come,VB,O
to,IN,O
a,DT,O
head,NN,O
to,IN,O
-,HYPH,O
day,NN,O
.,.,O
I,PRP,O
really,RB,O
have,VBP,O
not,RB,O
time,NN,O
to,TO,O
go,VB,O
out,RP,O
to,IN,O
Lewisham,NNP,LOCATION
",",",",O
and,CC,O
yet,CC,O
evidence,NN,O
take,VBN,O
on,IN,O
the,DT,O
spot,NN,O
have,VBZ,O
a,DT,O
special,JJ,O
value,NN,O
.,.,O
the,DT,O
old,JJ,O
fellow,NN,O
be,VBD,O
quite,RB,O
insistent,JJ,O
that,IN,O
I,PRP,O
should,MD,O
go,VB,O
",",",",O
but,CC,O
I,PRP,O
explain,VBD,O
my,PRP$,O
difficulty,NN,O
.,.,O
he,PRP,O
be,VBZ,O
prepared,JJ,O
to,TO,O
meet,VB,O
a,DT,O
representative,NN,O
.,.,O
"""",``,O
"""",``,O
by,IN,O
all,DT,O
means,NNS,O
",",",",O
"""",'',O
I,PRP,O
answer,VBD,O
.,.,O
"""",'',O
I,PRP,O
confess,VBP,O
I,PRP,O
do,VBP,O
not,RB,O
see,VB,O
that,IN,O
I,PRP,O
can,MD,O
be,VB,O
of,IN,O
much,JJ,O
service,NN,O
",",",",O
but,CC,O
I,PRP,O
be,VBP,O
willing,JJ,O
to,TO,O
do,VB,O
my,PRP$,O
best,JJS,O
.,.,O
"""",``,O
and,CC,O
so,IN,O
it,PRP,O
be,VBD,O
that,DT,O
on,IN,O
a,DT,O
summer,NN,DATE
afternoon,NN,TIME
I,PRP,O
set,VBD,O
forth,RP,O
to,IN,O
Lewisham,NNP,LOCATION
",",",",O
little,JJ,O
dream,VBG,O
that,IN,O
within,IN,O
a,DT,O
week,NN,O
the,DT,O
affair,NN,O
in,IN,O
which,WDT,O
I,PRP,O
be,VBD,O
engage,VBG,O
would,MD,O
be,VB,O
the,DT,O
eager,JJ,O
debate,NN,O
of,IN,O
all,DT,O
England,NNP,LOCATION
.,.,O
it,PRP,O
be,VBD,O
late,JJ,O
that,DT,O
evening,NN,O
before,IN,O
I,PRP,O
return,VBD,O
to,IN,O
Baker,NNP,LOCATION
Street,NNP,LOCATION
and,CC,O
give,VBD,O
a,DT,O
account,NN,O
of,IN,O
my,PRP$,O
mission,NN,O
.,.,O
Holmes,NNP,PERSON
lay,VBD,O
with,IN,O
he,PRP$,O
gaunt,JJ,O
figure,NN,O
stretch,VBN,O
in,IN,O
he,PRP$,O
deep,JJ,O
chair,NN,O
",",",",O
he,PRP$,O
pipe,NN,O
curl,VBG,O
forth,RB,O
slow,JJ,O
wreath,NNS,O
of,IN,O
acrid,JJ,O
tobacco,NN,O
",",",",O
while,IN,O
he,PRP$,O
eyelid,NNS,O
droop,VBN,O
over,IN,O
he,PRP$,O
eye,NNS,O
so,RB,O
lazily,RB,O
that,IN,O
he,PRP,O
might,MD,O
almost,RB,O
have,VB,O
be,VBN,O
asleep,JJ,O
be,VBD,O
it,PRP,O
not,RB,O
that,IN,O
at,IN,O
any,DT,O
halt,NN,O
or,CC,O
questionable,JJ,O
passage,NN,O
of,IN,O
my,PRP$,O
narrative,NN,O
they,PRP,O
half,RB,O
lift,VBD,O
",",",",O
and,CC,O
two,CD,O
gray,JJ,O
eye,NNS,O
",",",",O
as,IN,O
bright,JJ,O
and,CC,O
keen,JJ,O
as,IN,O
rapier,NNS,O
",",",",O
transfix,VBD,O
I,PRP,O
with,IN,O
they,PRP$,O
search,VBG,O
glance,NN,O
.,.,O
"""",``,O
the,DT,O
haven,NN,MISC
be,VBZ,O
the,DT,O
name,NN,O
of,IN,O
Mr.,NNP,PERSON
Josiah,NNP,PERSON
Amberley,NNP,PERSON
's,POS,O
house,NN,O
",",",",O
"""",``,O
I,PRP,O
explain,VBD,O
.,.,O
"""",``,O
I,PRP,O
think,VBP,O
it,PRP,O
would,MD,O
interest,VB,O
you,PRP,O
",",",",O
Holmes,NNP,PERSON
.,.,O
it,PRP,O
be,VBZ,O
like,IN,O
some,DT,O
penurious,JJ,O
patrician,JJ,O
who,WP,O
have,VBZ,O
sink,VBN,O
into,IN,O
the,DT,O
company,NN,O
of,IN,O
he,PRP$,O
inferior,NNS,O
.,.,O
you,PRP,O
know,VBP,O
that,IN,O
particular,JJ,O
quarter,NN,O
",",",",O
the,DT,O
monotonous,JJ,O
brick,NN,O
street,NNS,O
",",",",O
the,DT,O
weary,JJ,O
suburban,JJ,O
highway,NNS,O
.,.,O
right,RB,O
in,IN,O
the,DT,O
middle,NN,O
of,IN,O
they,PRP,O
",",",",O
a,DT,O
little,JJ,O
island,NN,O
of,IN,O
ancient,JJ,O
culture,NN,O
and,CC,O
comfort,NN,O
",",",",O
lie,VBZ,O
this,DT,O
old,JJ,O
home,NN,O
",",",",O
surround,VBN,O
by,IN,O
a,DT,O
high,JJ,O
sun,NN,O
-,HYPH,O
bake,VBN,O
wall,NN,O
mottled,JJ,O
with,IN,O
lichen,NNS,O
and,CC,O
top,VBN,O
with,IN,O
moss,NN,O
",",",",O
the,DT,O
sort,NN,O
of,IN,O
wall,NN,O
--,:,O
"""",``,O
"""",``,O
cut,VB,O
out,RP,O
the,DT,O
poetry,NN,O
",",",",O
Watson,NNP,PERSON
",",",",O
"""",'',O
say,VBD,O
Holmes,NNP,PERSON
severely,RB,O
.,.,O
"""",'',O
I,PRP,O
note,VBP,O
that,IN,O
it,PRP,O
be,VBD,O
a,DT,O
high,JJ,O
brick,NN,O
wall,NN,O
.,.,O
"""",``,O
"""",``,O
exactly,RB,O
.,.,O
I,PRP,O
should,MD,O
not,RB,O
have,VB,O
know,VBN,O
which,WDT,O
be,VBD,O
the,DT,O
haven,NN,O
have,VBD,O
I,PRP,O
not,RB,O
ask,VBD,O
a,DT,O
lounger,NN,O
who,WP,O
be,VBD,O
smoke,VBG,O
in,IN,O
the,DT,O
street,NN,O
.,.,O
I,PRP,O
have,VBP,O
a,DT,O
reason,NN,O
for,IN,O
mention,VBG,O
he,PRP,O
.,.,O
he,PRP,O
be,VBD,O
a,DT,O
tall,JJ,O
",",",",O
dark,JJ,O
",",",",O
heavily,RB,O
moustach,VBN,O
",",",",O
rather,RB,O
military,JJ,O
-,HYPH,O
look,VBG,O
man,NN,O
.,.,O
he,PRP,O
nod,VBD,O
in,IN,O
answer,NN,O
to,IN,O
my,PRP$,O
inquiry,NN,O
and,CC,O
give,VBD,O
I,PRP,O
a,DT,O
curiously,RB,O
question,VBG,O
glance,NN,O
",",",",O
which,WDT,O
come,VBD,O
back,RB,O
to,IN,O
my,PRP$,O
memory,NN,O
a,DT,O
little,JJ,O
later,RBR,O
.,.,O
"""",``,O
I,PRP,O
have,VBD,O
hardly,RB,O
enter,VBN,O
the,DT,O
gateway,NN,O
before,IN,O
I,PRP,O
see,VBD,O
Mr.,NNP,PERSON
Amberley,NNP,PERSON
come,VBG,O
down,RP,O
the,DT,O
drive,NN,O
.,.,O
I,PRP,O
only,RB,O
have,VBD,O
a,DT,O
glimpse,NN,O
of,IN,O
he,PRP,O
this,DT,TIME
morning,NN,TIME
",",",",O
and,CC,O
he,PRP,O
certainly,RB,O
give,VBD,O
I,PRP,O
the,DT,O
impression,NN,O
of,IN,O
a,DT,O
strange,JJ,O
creature,NN,O
",",",",O
but,CC,O
when,WRB,O
I,PRP,O
see,VBD,O
he,PRP,O
in,IN,O
full,JJ,O
light,NN,O
he,PRP$,O
appearance,NN,O
be,VBD,O
even,RB,O
more,RBR,O
abnormal,JJ,O
.,.,O
"""",``,O
"""",``,O
I,PRP,O
have,VBP,O
",",",",O
of,IN,O
course,NN,O
",",",",O
study,VBD,O
it,PRP,O
",",",",O
and,CC,O
yet,RB,O
I,PRP,O
should,MD,O
be,VB,O
interested,JJ,O
to,TO,O
have,VB,O
you,PRP$,O
impression,NN,O
",",",",O
"""",'',O
say,VBD,O
Holmes,NNP,PERSON
.,.,O
"""",'',O
he,PRP,O
seem,VBD,O
to,IN,O
I,PRP,O
like,IN,O
a,DT,O
man,NN,O
who,WP,O
be,VBD,O
literally,RB,O
bow,VBN,O
down,RP,O
by,IN,O
care,NN,O
.,.,O
he,PRP$,O
back,NN,O
be,VBD,O
curved,JJ,O
as,IN,O
though,IN,O
he,PRP,O
carry,VBD,O
a,DT,O
heavy,JJ,O
burden,NN,O
.,.,O
yet,CC,O
he,PRP,O
be,VBD,O
not,RB,O
the,DT,O
weakling,NN,O
that,WDT,O
I,PRP,O
have,VBD,O
at,IN,O
first,RB,O
imagine,VBN,O
",",",",O
for,IN,O
he,PRP$,O
shoulder,NNS,O
and,CC,O
chest,NN,O
have,VBP,O
the,DT,O
framework,NN,O
of,IN,O
a,DT,O
giant,NN,O
",",",",O
though,IN,O
he,PRP$,O
figure,NN,O
taper,VBZ,O
away,RB,O
into,IN,O
a,DT,O
pair,NN,O
of,IN,O
spindled,JJ,O
leg,NNS,O
.,.,O
"""",``,O
"""",``,O
leave,VBN,O
shoe,NN,O
wrinkle,VBN,O
",",",",O
right,JJ,O
one,CD,O
smooth,JJ,O
.,.,O
"""",``,O
"""",``,O
I,PRP,O
do,VBD,O
not,RB,O
observe,VB,O
that,DT,O
.,.,O
"""",``,O
"""",``,O
no,UH,O
",",",",O
you,PRP,O
would,MD,O
not,RB,O
.,.,O
I,PRP,O
spot,VBD,O
he,PRP$,O
artificial,JJ,O
limb,NN,O
.,.,O
but,CC,O
proceed,VB,O
.,.,O
"""",``,O
"""",``,O
I,PRP,O
be,VBD,O
strike,VBN,O
by,IN,O
the,DT,O
snaky,JJ,O
lock,NNS,O
of,IN,O
grizzled,JJ,O
hair,NN,O
which,WDT,O
curl,VBD,O
from,IN,O
under,IN,O
he,PRP$,O
old,JJ,O
straw,NN,O
hat,NN,O
",",",",O
and,CC,O
he,PRP$,O
face,NN,O
with,IN,O
its,PRP$,O
fierce,JJ,O
",",",",O
eager,JJ,O
expression,NN,O
and,CC,O
the,DT,O
deeply,RB,O
line,VBN,O
feature,NNS,O
.,.,O
"""",``,O
"""",``,O
very,RB,O
good,JJ,O
",",",",O
Watson,NNP,PERSON
.,.,O
what,WP,O
do,VBD,O
he,PRP,O
say,VB,O
?,.,O
"""",``,O
"""",``,O
he,PRP,O
begin,VBD,O
pour,VBG,O
out,RP,O
the,DT,O
story,NN,O
of,IN,O
he,PRP$,O
grievance,NNS,O
.,.,O
we,PRP,O
walk,VBD,O
down,RP,O
the,DT,O
drive,NN,O
together,RB,O
",",",",O
and,CC,O
of,IN,O
course,NN,O
I,PRP,O
take,VBD,O
a,DT,O
good,JJ,O
look,NN,O
round,RB,O
.,.,O
I,PRP,O
have,VBP,O
never,RB,O
see,VBN,O
a,DT,O
worse,JJR,O
-,HYPH,O
keep,VBN,O
place,NN,O
.,.,O
the,DT,O
garden,NN,O
be,VBD,O
all,DT,O
run,VBG,O
to,IN,O
seed,NN,O
",",",",O
give,VBG,O
I,PRP,O
a,DT,O
impression,NN,O
of,IN,O
wild,JJ,O
neglect,NN,O
in,IN,O
which,WDT,O
the,DT,O
plant,NNS,O
have,VBD,O
be,VBN,O
allow,VBN,O
to,TO,O
find,VB,O
the,DT,O
way,NN,O
of,IN,O
Nature,NNP,MISC
rather,RB,O
than,IN,O
of,IN,O
art,NN,O
.,.,O
how,WRB,O
any,DT,O
decent,JJ,O
woman,NN,O
could,MD,O
have,VB,O
tolerate,VBN,O
such,PDT,O
a,DT,O
state,NN,O
of,IN,O
thing,NNS,O
",",",",O
I,PRP,O
do,VBP,O
not,RB,O
know,VB,O
.,.,O
the,DT,O
house,NN,O
",",",",O
too,RB,O
",",",",O
be,VBD,O
slatternly,JJ,O
to,IN,O
the,DT,O
last,JJ,O
degree,NN,O
",",",",O
but,CC,O
the,DT,O
poor,JJ,O
man,NN,O
seem,VBD,O
himself,PRP,O
to,TO,O
be,VB,O
aware,JJ,O
of,IN,O
it,PRP,O
and,CC,O
to,TO,O
be,VB,O
try,VBG,O
to,TO,O
remedy,VB,O
it,PRP,O
",",",",O
for,IN,O
a,DT,O
great,JJ,O
pot,NN,O
of,IN,O
green,JJ,O
paint,NN,O
stand,VBD,O
in,IN,O
the,DT,O
centre,NN,O
of,IN,O
the,DT,O
hall,NN,O
",",",",O
and,CC,O
he,PRP,O
be,VBD,O
carry,VBG,O
a,DT,O
thick,JJ,O
brush,NN,O
in,IN,O
he,PRP$,O
left,JJ,O
hand,NN,O
.,.,O
he,PRP,O
have,VBD,O
be,VBN,O
work,VBG,O
on,IN,O
the,DT,O
woodwork,NN,O
.,.,O
"""",``,O
he,PRP,O
take,VBD,O
I,PRP,O
into,IN,O
he,PRP$,O
dingy,JJ,O
sanctum,NN,O
",",",",O
and,CC,O
we,PRP,O
have,VBD,O
a,DT,O
long,JJ,O
chat,NN,O
.,.,O
of,RB,O
course,RB,O
",",",",O
he,PRP,O
be,VBD,O
disappoint,VBN,O
that,IN,O
you,PRP,O
have,VBD,O
not,RB,O
come,VB,O
yourself,PRP,O
.,.,O
',``,O
I,PRP,O
hardly,RB,O
expect,VBD,O
",",",",O
','',O
he,PRP,O
say,VBD,O
",",",",O
','',O
that,IN,O
so,RB,O
humble,JJ,O
a,DT,O
individual,JJ,O
as,IN,O
myself,PRP,O
",",",",O
especially,RB,O
after,IN,O
my,PRP$,O
heavy,JJ,O
financial,JJ,O
loss,NN,O
",",",",O
could,MD,O
obtain,VB,O
the,DT,O
complete,JJ,O
attention,NN,O
of,IN,O
so,RB,O
famous,JJ,O
a,DT,O
man,NN,O
as,IN,O
Mr.,NNP,PERSON
Sherlock,NNP,PERSON
Holmes,NNP,PERSON
.,.,O
','',O
"""",``,O
I,PRP,O
assure,VBD,O
he,PRP,O
that,IN,O
the,DT,O
financial,JJ,O
question,NN,O
do,VBD,O
not,RB,O
arise,VB,O
.,.,O
',``,O
no,UH,O
",",",",O
of,IN,O
course,NN,O
",",",",O
it,PRP,O
be,VBZ,O
art,NN,O
for,IN,O
art,NN,O
's,POS,O
sake,NN,O
with,IN,O
he,PRP,O
",",",",O
','',O
say,VBD,O
he,PRP,O
",",",",O
','',O
but,CC,O
even,RB,O
on,IN,O
the,DT,O
artistic,JJ,O
side,NN,O
of,IN,O
crime,NN,O
he,PRP,O
might,MD,O
have,VB,O
find,VBN,O
something,NN,O
here,RB,O
to,TO,O
study,VB,O
.,.,O
and,CC,O
human,JJ,O
nature,NN,O
",",",",O
Dr.,NNP,O
Watson,NNP,PERSON
--,:,O
the,DT,O
black,JJ,O
ingratitude,NN,O
of,IN,O
it,PRP,O
all,DT,O
!,.,O
when,WRB,O
do,VBD,O
I,PRP,O
ever,RB,O
refuse,VBP,O
one,CD,O
of,IN,O
she,PRP$,O
request,NNS,O
?,.,O
be,VBD,O
ever,RB,O
a,DT,O
woman,NN,O
so,RB,O
pampered,JJ,O
?,.,O
and,CC,O
that,DT,O
young,JJ,O
man,NN,O
--,:,O
he,PRP,O
might,MD,O
have,VB,O
be,VBN,O
my,PRP$,O
own,JJ,O
son,NN,O
.,.,O
he,PRP,O
have,VBD,O
the,DT,O
run,NN,O
of,IN,O
my,PRP$,O
house,NN,O
.,.,O
and,CC,O
yet,RB,O
see,VB,O
how,WRB,O
they,PRP,O
have,VBP,O
treat,VBN,O
I,PRP,O
!,.,O
oh,UH,O
",",",",O
Dr.,NNP,O
Watson,NNP,PERSON
",",",",O
it,PRP,O
be,VBZ,O
a,DT,O
dreadful,JJ,O
",",",",O
dreadful,JJ,O
world,NN,O
!,.,O
',``,O
"""",``,O
that,DT,O
be,VBD,O
the,DT,O
burden,NN,O
of,IN,O
he,PRP$,O
song,NN,O
for,IN,O
a,DT,O
hour,NN,O
or,CC,O
more,JJR,O
.,.,O
he,PRP,O
have,VBD,O
",",",",O
it,PRP,O
seem,VBZ,O
",",",",O
no,DT,O
suspicion,NN,O
of,IN,O
a,DT,O
intrigue,NN,O
.,.,O
they,PRP,O
live,VBD,O
alone,RB,O
save,VB,O
for,IN,O
a,DT,O
woman,NN,O
who,WP,O
come,VBZ,O
in,RP,O
by,IN,O
the,DT,O
day,NN,O
and,CC,O
leave,VBZ,O
every,DT,O
evening,NN,O
at,IN,O
six,CD,O
.,.,O
on,IN,O
that,DT,O
particular,JJ,O
evening,NN,O
old,JJ,O
Amberley,NNP,LOCATION
",",",",O
wish,VBG,O
to,TO,O
give,VB,O
he,PRP$,O
wife,NN,O
a,DT,O
treat,NN,O
",",",",O
have,VBD,O
take,VBN,O
two,CD,O
upper,JJ,O
circle,NN,O
seat,NNS,O
at,IN,O
the,DT,O
Haymarket,NNP,O
Theatre,NNP,O
.,.,O
at,IN,O
the,DT,O
last,JJ,O
moment,NN,O
she,PRP,O
have,VBD,O
complain,VBN,O
of,IN,O
a,DT,O
headache,NN,O
and,CC,O
have,VBD,O
refuse,VBN,O
to,TO,O
go,VB,O
.,.,O
he,PRP,O
have,VBD,O
go,VBN,O
alone,RB,O
.,.,O
there,RB,O
seem,VBD,O
to,TO,O
be,VB,O
no,RB,O
doubt,RB,O
about,IN,O
the,DT,O
fact,NN,O
",",",",O
for,IN,O
he,PRP,O
produce,VBD,O
the,DT,O
unused,JJ,O
ticket,NN,O
which,WDT,O
he,PRP,O
have,VBD,O
take,VBN,O
for,IN,O
he,PRP$,O
wife,NN,O
.,.,O
"""",``,O
"""",``,O
that,DT,O
be,VBZ,O
remarkable,JJ,O
--,:,O
most,RBS,O
remarkable,JJ,O
",",",",O
"""",'',O
say,VBD,O
Holmes,NNP,PERSON
",",",",O
whose,WP$,O
interest,NN,O
in,IN,O
the,DT,O
case,NN,O
seem,VBD,O
to,TO,O
be,VB,O
rise,VBG,O
.,.,O
"""",'',O
pray,VB,O
continue,VB,O
",",",",O
Watson,NNP,PERSON
.,.,O
I,PRP,O
find,VBP,O
you,PRP$,O
narrative,NN,O
most,RBS,O
arrest,VBG,O
.,.,O
do,VBD,O
you,PRP,O
personally,RB,O
