lemma,pos,ner
loss,NN,O
of,IN,O
those,DT,O
great,JJ,O
power,NNS,O
with,IN,O
which,WDT,O
you,PRP,O
have,VBP,O
be,VBN,O
endow,VBN,O
?,.,O
remember,VB,O
that,IN,O
I,PRP,O
speak,VBP,O
not,RB,O
only,RB,O
as,IN,O
one,CD,O
comrade,NN,O
to,IN,O
another,DT,O
",",",",O
but,CC,O
as,IN,O
a,DT,O
medical,JJ,O
man,NN,O
to,IN,O
one,CD,O
for,IN,O
whose,WP$,O
constitution,NN,O
he,PRP,O
be,VBZ,O
to,IN,O
some,DT,O
extent,NN,O
answerable,JJ,O
.,.,O
"""",``,O
he,PRP,O
do,VBD,O
not,RB,O
seem,VB,O
offended,JJ,O
.,.,O
on,IN,O
the,DT,O
contrary,NN,O
",",",",O
he,PRP,O
put,VBD,O
he,PRP$,O
fingertip,NNS,O
together,RB,O
and,CC,O
lean,VBD,O
he,PRP$,O
elbow,NNS,O
on,IN,O
the,DT,O
arm,NNS,O
of,IN,O
he,PRP$,O
chair,NN,O
",",",",O
like,IN,O
one,CD,O
who,WP,O
have,VBZ,O
a,DT,O
relish,NN,O
for,IN,O
conversation,NN,O
.,.,O
"""",``,O
my,PRP$,O
mind,NN,O
",",",",O
"""",'',O
he,PRP,O
say,VBD,O
",",",",O
"""",``,O
rebel,NNS,O
at,IN,O
stagnation,NN,O
.,.,O
give,VB,O
I,PRP,O
problem,NNS,O
",",",",O
give,VB,O
I,PRP,O
work,VB,O
",",",",O
give,VB,O
I,PRP,O
the,DT,O
most,RBS,O
abstruse,JJ,O
cryptogram,NN,O
or,CC,O
the,DT,O
most,RBS,O
intricate,JJ,O
analysis,NN,O
",",",",O
and,CC,O
I,PRP,O
be,VBP,O
in,IN,O
my,PRP$,O
own,JJ,O
proper,JJ,O
atmosphere,NN,O
.,.,O
I,PRP,O
can,MD,O
dispense,VB,O
then,RB,O
with,IN,O
artificial,JJ,O
stimulant,NNS,O
.,.,O
but,CC,O
I,PRP,O
abhor,VBP,O
the,DT,O
dull,JJ,O
routine,NN,O
of,IN,O
existence,NN,O
.,.,O
I,PRP,O
crave,VBP,O
for,IN,O
mental,JJ,O
exaltation,NN,O
.,.,O
that,DT,O
be,VBZ,O
why,WRB,O
I,PRP,O
have,VBP,O
choose,VBN,O
my,PRP$,O
own,JJ,O
particular,JJ,O
profession,NN,O
",",",",O
--,:,O
or,CC,O
rather,RB,O
create,VBD,O
it,PRP,O
",",",",O
for,IN,O
I,PRP,O
be,VBP,O
the,DT,O
only,RB,O
one,CD,O
in,IN,O
the,DT,O
world,NN,O
.,.,O
"""",``,O
"""",``,O
the,DT,O
only,JJ,O
unofficial,JJ,O
detective,NN,O
?,.,O
"""",``,O
I,PRP,O
say,VBD,O
",",",",O
raise,VBG,O
my,PRP$,O
eyebrow,NNS,O
.,.,O
"""",'',O
the,DT,O
only,JJ,O
unofficial,JJ,O
consulting,NN,O
detective,NN,O
",",",",O
"""",'',O
he,PRP,O
answer,VBD,O
.,.,O
"""",'',O
I,PRP,O
be,VBP,O
the,DT,O
last,JJ,O
and,CC,O
highest,JJS,O
court,NN,O
of,IN,O
appeal,NN,O
in,IN,O
detection,NN,O
.,.,O
when,WRB,O
Gregson,NNP,PERSON
or,CC,O
Lestrade,NNP,PERSON
or,CC,O
Athelney,NNP,PERSON
Jones,NNP,PERSON
be,VBP,O
out,IN,O
of,IN,O
they,PRP$,O
depths,NNS,O
--,:,O
which,WDT,O
",",",",O
by,IN,O
the,DT,O
way,NN,O
",",",",O
be,VBZ,O
they,PRP$,O
normal,JJ,O
state,NN,O
--,:,O
the,DT,O
matter,NN,O
be,VBZ,O
lay,VBN,O
before,IN,O
I,PRP,O
.,.,O
I,PRP,O
examine,VBP,O
the,DT,O
datum,NNS,O
",",",",O
as,IN,O
a,DT,O
expert,NN,O
",",",",O
and,CC,O
pronounce,VB,O
a,DT,O
specialist,NN,O
's,POS,O
opinion,NN,O
.,.,O
I,PRP,O
claim,VBP,O
no,DT,O
credit,NN,O
in,IN,O
such,JJ,O
case,NNS,O
.,.,O
my,PRP$,O
name,NN,O
figure,NNS,O
in,IN,O
no,DT,O
newspaper,NN,O
.,.,O
the,DT,O
work,NN,O
itself,PRP,O
",",",",O
the,DT,O
pleasure,NN,O
of,IN,O
find,VBG,O
a,DT,O
field,NN,O
for,IN,O
my,PRP$,O
peculiar,JJ,O
power,NNS,O
",",",",O
be,VBZ,O
my,PRP$,O
highest,JJS,O
reward,NN,O
.,.,O
but,CC,O
you,PRP,O
have,VBP,O
yourself,PRP,O
have,VBD,O
some,DT,O
experience,NN,O
of,IN,O
my,PRP$,O
method,NNS,O
of,IN,O
work,NN,O
in,IN,O
the,DT,O
Jefferson,NNP,O
Hope,NNP,O
case,NN,O
.,.,O
"""",``,O
"""",``,O
yes,UH,O
",",",",O
indeed,RB,O
",",",",O
"""",'',O
say,VBD,O
I,PRP,O
",",",",O
cordially,RB,O
.,.,O
"""",'',O
I,PRP,O
be,VBD,O
never,RB,O
so,RB,O
strike,VBN,O
by,IN,O
anything,NN,O
in,IN,O
my,PRP$,O
life,NN,O
.,.,O
I,PRP,O
even,RB,O
embody,VBD,O
it,PRP,O
in,IN,O
a,DT,O
small,JJ,O
brochure,NN,O
with,IN,O
the,DT,O
somewhat,RB,O
fantastic,JJ,O
title,NN,O
of,IN,O
',``,O
a,DT,O
study,NN,O
in,IN,O
Scarlet,NNP,O
.,.,O
','',O
"""",``,O
he,PRP,O
shake,VBD,O
he,PRP$,O
head,NN,O
sadly,RB,O
.,.,O
"""",'',O
I,PRP,O
glance,VBD,O
over,IN,O
it,PRP,O
",",",",O
"""",'',O
say,VBD,O
he,PRP,O
.,.,O
"""",'',O
honestly,RB,O
",",",",O
I,PRP,O
can,MD,O
not,RB,O
congratulate,VB,O
you,PRP,O
upon,IN,O
it,PRP,O
.,.,O
detection,NN,O
be,VBZ,O
",",",",O
or,CC,O
ought,MD,O
to,TO,O
be,VB,O
",",",",O
a,DT,O
exact,JJ,O
science,NN,O
",",",",O
and,CC,O
should,MD,O
be,VB,O
treat,VBN,O
in,IN,O
the,DT,O
same,JJ,O
cold,NN,O
and,CC,O
unemotional,JJ,O
manner,NN,O
.,.,O
you,PRP,O
have,VBP,O
attempt,VBN,O
to,IN,O
tinge,NN,O
it,PRP,O
with,IN,O
romanticism,NN,O
",",",",O
which,WDT,O
produce,VBZ,O
much,RB,O
the,DT,O
same,JJ,O
effect,NN,O
as,IN,O
if,IN,O
you,PRP,O
work,VBD,O
a,DT,O
love,NN,O
-,HYPH,O
story,NN,O
or,CC,O
a,DT,O
elopement,NN,O
into,IN,O
the,DT,O
fifth,JJ,O
proposition,NN,O
of,IN,O
Euclid,NNP,LOCATION
.,.,O
"""",``,O
"""",``,O
but,CC,O
the,DT,O
romance,NN,O
be,VBD,O
there,RB,O
",",",",O
"""",``,O
I,PRP,O
remonstrate,VBD,O
.,.,O
"""",'',O
I,PRP,O
could,MD,O
not,RB,O
tamper,VB,O
with,IN,O
the,DT,O
fact,NNS,O
.,.,O
"""",``,O
"""",``,O
some,DT,O
fact,NNS,O
should,MD,O
be,VB,O
suppress,VBN,O
",",",",O
or,CC,O
at,IN,O
least,RBS,O
a,DT,O
just,RB,O
sense,NN,O
of,IN,O
proportion,NN,O
should,MD,O
be,VB,O
observe,VBN,O
in,IN,O
treat,VBG,O
they,PRP,O
.,.,O
the,DT,O
only,JJ,O
point,NN,O
in,IN,O
the,DT,O
case,NN,O
which,WDT,O
deserve,VBD,O
mention,NN,O
be,VBD,O
the,DT,O
curious,JJ,O
analytical,JJ,O
reasoning,NN,O
from,IN,O
effect,NNS,O
to,IN,O
cause,NNS,O
by,IN,O
which,WDT,O
I,PRP,O
succeed,VBD,O
in,IN,O
unravel,VBG,O
it,PRP,O
.,.,O
"""",``,O
I,PRP,O
be,VBD,O
annoyed,JJ,O
at,IN,O
this,DT,O
criticism,NN,O
of,IN,O
a,DT,O
work,NN,O
which,WDT,O
have,VBD,O
be,VBN,O
specially,RB,O
design,VBN,O
to,TO,O
please,VB,O
he,PRP,O
.,.,O
I,PRP,O
confess,VBP,O
",",",",O
too,RB,O
",",",",O
that,IN,O
I,PRP,O
be,VBD,O
irritated,JJ,O
by,IN,O
the,DT,O
egotism,NN,O
which,WDT,O
seem,VBD,O
to,TO,O
demand,VB,O
that,IN,O
every,DT,O
line,NN,O
of,IN,O
my,PRP$,O
pamphlet,NN,O
should,MD,O
be,VB,O
devote,VBN,O
to,IN,O
he,PRP$,O
own,JJ,O
special,JJ,O
doings,NNS,O
.,.,O
more,JJR,O
than,IN,O
once,RB,O
during,IN,O
the,DT,O
year,NNS,O
that,WDT,O
I,PRP,O
have,VBD,O
live,VBN,O
with,IN,O
he,PRP,O
in,IN,O
Baker,NNP,LOCATION
Street,NNP,LOCATION
I,PRP,O
have,VBD,O
observe,VBN,O
that,IN,O
a,DT,O
small,JJ,O
vanity,NN,O
underlie,VBD,O
my,PRP$,O
companion,NN,O
's,POS,O
quiet,JJ,O
and,CC,O
didactic,JJ,O
manner,NN,O
.,.,O
I,PRP,O
make,VBD,O
no,DT,O
remark,NN,O
",",",",O
however,RB,O
",",",",O
but,CC,O
sit,VBD,O
nursing,NN,O
my,PRP$,O
wounded,JJ,O
leg,NN,O
.,.,O
I,PRP,O
have,VBD,O
a,DT,O
Jezail,NNP,O
bullet,NN,O
through,IN,O
it,PRP,O
some,DT,O
time,NN,O
before,RB,O
",",",",O
and,CC,O
",",",",O
though,IN,O
it,PRP,O
do,VBD,O
not,RB,O
prevent,VB,O
I,PRP,O
from,IN,O
walk,VBG,O
",",",",O
it,PRP,O
ache,VBD,O
wearily,RB,O
at,IN,O
every,DT,O
change,NN,O
of,IN,O
the,DT,O
weather,NN,O
.,.,O
"""",``,O
my,PRP$,O
practice,NN,O
have,VBZ,O
extend,VBN,O
recently,RB,O
to,IN,O
the,DT,O
continent,NN,O
",",",",O
"""",'',O
say,VBD,O
Holmes,NNP,PERSON
",",",",O
after,IN,O
a,DT,O
while,NN,O
",",",",O
fill,VBG,O
up,RP,O
he,PRP$,O
old,JJ,O
brier,NN,O
-,HYPH,O
root,NN,O
pipe,NN,O
.,.,O
"""",``,O
I,PRP,O
be,VBD,O
consult,VBN,O
last,JJ,O
week,NN,O
by,IN,O
Francois,NNP,PERSON
Le,NNP,PERSON
Villard,NNP,PERSON
",",",",O
who,WP,O
",",",",O
as,IN,O
you,PRP,O
probably,RB,O
know,VBP,O
",",",",O
have,VBZ,O
come,VBN,O
rather,RB,O
to,IN,O
the,DT,O
front,JJ,O
lately,RB,O
in,IN,O
the,DT,O
french,JJ,MISC
detective,NN,O
service,NN,O
.,.,O
he,PRP,O
have,VBZ,O
all,PDT,O
the,DT,O
celtic,JJ,MISC
power,NN,O
of,IN,O
quick,JJ,O
intuition,NN,O
",",",",O
but,CC,O
he,PRP,O
be,VBZ,O
deficient,JJ,O
in,IN,O
the,DT,O
wide,JJ,O
range,NN,O
of,IN,O
exact,JJ,O
knowledge,NN,O
which,WDT,O
be,VBZ,O
essential,JJ,O
to,IN,O
the,DT,O
higher,JJR,O
development,NNS,O
of,IN,O
he,PRP$,O
art,NN,O
.,.,O
the,DT,O
case,NN,O
be,VBD,O
concern,VBN,O
with,IN,O
a,DT,O
will,NN,O
",",",",O
and,CC,O
possess,VBD,O
some,DT,O
feature,NNS,O
of,IN,O
interest,NN,O
.,.,O
I,PRP,O
be,VBD,O
able,JJ,O
to,TO,O
refer,VB,O
he,PRP,O
to,IN,O
two,CD,O
parallel,JJ,O
case,NNS,O
",",",",O
the,DT,O
one,NN,O
at,IN,O
Riga,NNP,LOCATION
in,IN,O
1857,CD,DATE
",",",",O
and,CC,O
the,DT,O
other,JJ,O
at,IN,O
St.,NNP,LOCATION
Louis,NNP,LOCATION
in,IN,O
1871,CD,DATE
",",",",O
which,WDT,O
have,VBP,O
suggest,VBN,O
to,IN,O
he,PRP,O
the,DT,O
true,JJ,O
solution,NN,O
.,.,O
here,RB,O
be,VBZ,O
the,DT,O
letter,NN,O
which,WDT,O
I,PRP,O
have,VBD,O
this,DT,O
morning,NN,O
acknowledge,VBG,O
my,PRP$,O
assistance,NN,O
.,.,O
"""",``,O
he,PRP,O
toss,VBD,O
over,RP,O
",",",",O
as,IN,O
he,PRP,O
speak,VBD,O
",",",",O
a,DT,O
crumpled,JJ,O
sheet,NN,O
of,IN,O
foreign,JJ,O
notepaper,NN,O
.,.,O
I,PRP,O
glance,VBD,O
my,PRP$,O
eye,NNS,O
down,IN,O
it,PRP,O
",",",",O
catch,VBG,O
a,DT,O
profusion,NN,O
of,IN,O
note,NNS,O
of,IN,O
admiration,NN,O
",",",",O
with,IN,O
stray,JJ,O
magnifique,NNS,O
",",",",O
coup,NN,O
-,HYPH,O
de-maîtres,NNS,O
and,CC,O
tour,NNS,O
-,HYPH,O
de-force,NN,O
",",",",O
all,DT,O
testify,VBG,O
to,IN,O
the,DT,O
ardent,JJ,O
admiration,NN,O
of,IN,O
the,DT,O
Frenchman,NNP,MISC
.,.,O
"""",``,O
he,PRP,O
speak,VBZ,O
as,IN,O
a,DT,O
pupil,NN,O
to,IN,O
he,PRP$,O
master,NN,O
",",",",O
"""",'',O
say,VBD,O
I.,NNP,O
"""",``,O
oh,UH,O
",",",",O
he,PRP,O
rate,VBZ,O
my,PRP$,O
assistance,NN,O
too,RB,O
highly,RB,O
",",",",O
"""",'',O
say,VBD,O
Sherlock,NNP,PERSON
Holmes,NNP,PERSON
",",",",O
lightly,RB,O
.,.,O
"""",``,O
he,PRP,O
have,VBZ,O
considerable,JJ,O
gift,NNS,O
himself,PRP,O
.,.,O
he,PRP,O
possess,VBZ,O
two,CD,O
out,IN,O
of,IN,O
the,DT,O
three,CD,O
quality,NNS,O
necessary,JJ,O
for,IN,O
the,DT,O
ideal,JJ,O
detective,NN,O
.,.,O
he,PRP,O
have,VBZ,O
the,DT,O
power,NN,O
of,IN,O
observation,NN,O
and,CC,O
that,DT,O
of,IN,O
deduction,NN,O
.,.,O
he,PRP,O
be,VBZ,O
only,RB,O
want,VBG,O
in,IN,O
knowledge,NN,O
;,:,O
and,CC,O
that,DT,O
may,MD,O
come,VB,O
in,IN,O
time,NN,O
.,.,O
he,PRP,O
be,VBZ,O
now,RB,O
translate,VBG,O
my,PRP$,O
small,JJ,O
work,NNS,O
into,IN,O
French,NNP,MISC
.,.,O
"""",``,O
"""",``,O
you,PRP$,O
work,NNS,O
?,.,O
"""",``,O
"""",``,O
oh,UH,O
",",",",O
do,VBD,O
not,RB,O
you,PRP,O
know,VB,O
?,.,O
"""",``,O
he,PRP,O
cry,VBD,O
",",",",O
laugh,VBG,O
.,.,O
"""",'',O
yes,UH,O
",",",",O
I,PRP,O
have,VBP,O
be,VBN,O
guilty,JJ,O
of,IN,O
several,JJ,O
monograph,NNS,O
.,.,O
they,PRP,O
be,VBP,O
all,DT,O
upon,IN,O
technical,JJ,O
subject,NNS,O
.,.,O
here,RB,O
",",",",O
for,IN,O
example,NN,O
",",",",O
be,VBZ,O
one,CD,O
',POS,O
upon,IN,O
the,DT,O
distinction,NN,O
between,IN,O
the,DT,O
ash,NNS,O
of,IN,O
the,DT,O
various,JJ,O
Tobaccoes,NNP,O
.,.,O
','',O
in,IN,O
it,PRP,O
I,PRP,O
enumerate,VBP,O
a,DT,O
hundred,CD,O
and,CC,O
forty,CD,O
form,NNS,O
of,IN,O
cigar,NN,O
-,HYPH,O
",",",",O
cigarette,NN,O
-,HYPH,O
",",",",O
and,CC,O
pipe,NN,O
-,HYPH,O
tobacco,NN,O
",",",",O
with,IN,O
color,VBN,O
plate,NNS,O
illustrate,VBG,O
the,DT,O
difference,NN,O
in,IN,O
the,DT,O
ash,NN,O
.,.,O
it,PRP,O
be,VBZ,O
a,DT,O
point,NN,O
which,WDT,O
be,VBZ,O
continually,RB,O
turn,VBG,O
up,RP,O
in,IN,O
criminal,JJ,O
trial,NNS,O
",",",",O
and,CC,O
which,WDT,O
be,VBZ,O
sometimes,RB,O
of,IN,O
supreme,JJ,O
importance,NN,O
as,IN,O
a,DT,O
clue,NN,O
.,.,O
if,IN,O
you,PRP,O
can,MD,O
say,VB,O
definitely,RB,O
",",",",O
for,IN,O
example,NN,O
",",",",O
that,IN,O
some,DT,O
murder,NN,O
have,VBZ,O
be,VBN,O
do,VBN,O
by,IN,O
a,DT,O
man,NN,O
who,WP,O
be,VBD,O
smoke,VBG,O
a,DT,O
indian,JJ,MISC
lunkah,NN,O
",",",",O
it,PRP,O
obviously,RB,O
narrow,VBZ,O
you,PRP$,O
field,NN,O
of,IN,O
search,NN,O
.,.,O
to,IN,O
the,DT,O
train,VBN,O
eye,NN,O
there,EX,O
be,VBZ,O
as,RB,O
much,JJ,O
difference,NN,O
between,IN,O
the,DT,O
black,JJ,O
ash,NN,O
of,IN,O
a,DT,O
Trichinopoly,NNP,O
and,CC,O
the,DT,O
white,JJ,O
fluff,NN,O
of,IN,O
bird,NN,O
's,POS,O
-,HYPH,O
eye,NN,O
as,IN,O
there,EX,O
be,VBZ,O
between,IN,O
a,DT,O
cabbage,NN,O
and,CC,O
a,DT,O
potato,NN,O
.,.,O
"""",``,O
"""",``,O
you,PRP,O
have,VBP,O
a,DT,O
extraordinary,JJ,O
genius,NN,O
for,IN,O
minutiae,NNS,O
",",",",O
"""",'',O
I,PRP,O
remark,VBD,O
.,.,O
"""",'',O
I,PRP,O
appreciate,VBP,O
they,PRP$,O
importance,NN,O
.,.,O
here,RB,O
be,VBZ,O
my,PRP$,O
monograph,NN,O
upon,IN,O
the,DT,O
tracing,NN,O
of,IN,O
footstep,NNS,O
",",",",O
with,IN,O
some,DT,O
remark,NNS,O
upon,IN,O
the,DT,O
use,NNS,O
of,IN,O
plaster,NN,O
of,IN,O
Paris,NNP,LOCATION
as,IN,O
a,DT,O
preserver,NN,O
of,IN,O
impress,VBZ,O
.,.,O
here,RB,O
",",",",O
too,RB,O
",",",",O
be,VBZ,O
a,DT,O
curious,JJ,O
little,JJ,O
work,NN,O
upon,IN,O
the,DT,O
influence,NN,O
of,IN,O
a,DT,O
trade,NN,O
upon,IN,O
the,DT,O
form,NN,O
of,IN,O
the,DT,O
hand,NN,O
",",",",O
with,IN,O
lithotype,NNS,O
of,IN,O
the,DT,O
hand,NNS,O
of,IN,O
slater,NNS,O
",",",",O
sailor,NNS,O
",",",",O
corkcutter,NNS,O
",",",",O
compositor,NNS,O
",",",",O
weaver,NNS,O
",",",",O
and,CC,O
diamond,NN,O
-,HYPH,O
polisher,NNS,O
.,.,O
that,DT,O
be,VBZ,O
a,DT,O
matter,NN,O
of,IN,O
great,JJ,O
practical,JJ,O
interest,NN,O
to,IN,O
the,DT,O
scientific,JJ,O
detective,NN,O
",",",",O
--,:,O
especially,RB,O
in,IN,O
case,NNS,O
of,IN,O
unclaimed,JJ,O
body,NNS,O
",",",",O
or,CC,O
in,IN,O
discover,VBG,O
the,DT,O
antecedent,NNS,O
of,IN,O
criminal,NNS,O
.,.,O
but,CC,O
I,PRP,O
weary,JJ,O
you,PRP,O
with,IN,O
my,PRP$,O
hobby,NN,O
.,.,O
"""",``,O
"""",``,O
not,RB,O
at,IN,O
all,RB,O
",",",",O
"""",``,O
I,PRP,O
answer,VBD,O
",",",",O
earnestly,RB,O
.,.,O
"""",'',O
it,PRP,O
be,VBZ,O
of,IN,O
the,DT,O
greatest,JJS,O
interest,NN,O
to,IN,O
I,PRP,O
",",",",O
especially,RB,O
since,IN,O
I,PRP,O
have,VBP,O
have,VBN,O
the,DT,O
