lemma,pos,ner
not,RB,O
see,VB,O
how,WRB,O
such,PDT,O
a,DT,O
message,NN,O
as,IN,O
this,DT,O
could,MD,O
inspire,VB,O
horror,NN,O
.,.,O
it,PRP,O
seem,VBZ,O
to,IN,O
I,PRP,O
to,TO,O
be,VB,O
rather,RB,O
grotesque,JJ,O
than,IN,O
otherwise,RB,O
.,.,O
"""",``,O
"""",``,O
very,RB,O
likely,JJ,O
.,.,O
yet,CC,O
the,DT,O
fact,NN,O
remain,VBZ,O
that,IN,O
the,DT,O
reader,NN,O
",",",",O
who,WP,O
be,VBD,O
a,DT,O
fine,JJ,O
",",",",O
robust,JJ,O
old,JJ,O
man,NN,O
",",",",O
be,VBD,O
knock,VBN,O
clean,JJ,O
down,RP,O
by,IN,O
it,PRP,O
as,IN,O
if,IN,O
it,PRP,O
have,VBD,O
be,VBN,O
the,DT,O
butt,NN,O
end,NN,O
of,IN,O
a,DT,O
pistol,NN,O
.,.,O
"""",``,O
"""",``,O
you,PRP,O
arouse,VBP,O
my,PRP$,O
curiosity,NN,O
",",",",O
"""",'',O
say,VBD,O
I.,NNP,O
"""",``,O
but,CC,O
why,WRB,O
do,VBD,O
you,PRP,O
say,VB,O
just,RB,O
now,RB,O
that,IN,O
there,EX,O
be,VBD,O
very,RB,O
particular,JJ,O
reason,NNS,O
why,WRB,O
I,PRP,O
should,MD,O
study,VB,O
this,DT,O
case,NN,O
?,.,O
"""",``,O
"""",``,O
because,IN,O
it,PRP,O
be,VBD,O
the,DT,O
first,JJ,O
in,IN,O
which,WDT,O
I,PRP,O
be,VBD,O
ever,RB,O
engage,VBN,O
.,.,O
"""",``,O
I,PRP,O
have,VBD,O
often,RB,O
endeavor,VBN,O
to,TO,O
elicit,VB,O
from,IN,O
my,PRP$,O
companion,NN,O
what,WP,O
have,VBD,O
first,JJ,O
turn,VBD,O
he,PRP$,O
mind,NN,O
in,IN,O
the,DT,O
direction,NN,O
of,IN,O
criminal,JJ,O
research,NN,O
",",",",O
but,CC,O
have,VBD,O
never,RB,O
catch,VBN,O
he,PRP,O
before,IN,O
in,IN,O
a,DT,O
communicative,JJ,O
humor,NN,O
.,.,O
now,RB,O
he,PRP,O
sit,VBD,O
forward,RB,O
in,IN,O
he,PRP$,O
arm,NN,O
-,HYPH,O
chair,NN,O
and,CC,O
spread,VBD,O
out,IN,O
the,DT,O
document,NNS,O
upon,IN,O
he,PRP$,O
knee,NNS,O
.,.,O
then,RB,O
he,PRP,O
light,VBD,O
he,PRP$,O
pipe,NN,O
and,CC,O
sit,VBD,O
for,IN,O
some,DT,O
time,NN,O
smoking,NN,O
and,CC,O
turn,VBG,O
they,PRP,O
over,RP,O
.,.,O
"""",``,O
you,PRP,O
never,RB,O
hear,VBD,O
I,PRP,O
talk,VB,O
of,IN,O
Victor,NNP,PERSON
Trevor,NNP,PERSON
?,.,O
"""",'',O
he,PRP,O
ask,VBD,O
.,.,O
"""",``,O
he,PRP,O
be,VBD,O
the,DT,O
only,JJ,O
friend,NN,O
I,PRP,O
make,VBD,O
during,IN,O
the,DT,O
two,CD,O
year,NNS,O
I,PRP,O
be,VBD,O
at,IN,O
college,NN,O
.,.,O
I,PRP,O
be,VBD,O
never,RB,O
a,DT,O
very,RB,O
sociable,JJ,O
fellow,NN,O
",",",",O
Watson,NNP,PERSON
",",",",O
always,RB,O
rather,RB,O
fond,JJ,O
of,IN,O
mope,VBG,O
in,IN,O
my,PRP$,O
room,NNS,O
and,CC,O
work,VBG,O
out,RP,O
my,PRP$,O
own,JJ,O
little,JJ,O
method,NNS,O
of,IN,O
thought,NN,O
",",",",O
so,IN,O
that,IN,O
I,PRP,O
never,RB,O
mix,VBD,O
much,JJ,O
with,IN,O
the,DT,O
man,NNS,O
of,IN,O
my,PRP$,O
year,NN,O
.,.,O
Bar,NNP,O
fencing,NN,O
and,CC,O
boxing,NN,O
I,PRP,O
have,VBD,O
few,JJ,O
athletic,JJ,O
taste,NNS,O
",",",",O
and,CC,O
then,RB,O
my,PRP$,O
line,NN,O
of,IN,O
study,NN,O
be,VBD,O
quite,RB,O
distinct,JJ,O
from,IN,O
that,DT,O
of,IN,O
the,DT,O
other,JJ,O
fellow,NNS,O
",",",",O
so,IN,O
that,IN,O
we,PRP,O
have,VBD,O
no,DT,O
point,NNS,O
of,IN,O
contact,NN,O
at,IN,O
all,DT,O
.,.,O
Trevor,NNP,PERSON
be,VBD,O
the,DT,O
only,JJ,O
man,NN,O
I,PRP,O
know,VBD,O
",",",",O
and,CC,O
that,IN,O
only,RB,O
through,IN,O
the,DT,O
accident,NN,O
of,IN,O
he,PRP$,O
bull,NN,O
terrier,NN,O
freeze,VBG,O
on,IN,O
to,IN,O
my,PRP$,O
ankle,NN,O
one,CD,O
morning,NN,O
as,IN,O
I,PRP,O
go,VBD,O
down,RP,O
to,IN,O
chapel,NN,O
.,.,O
"""",``,O
it,PRP,O
be,VBD,O
a,DT,O
prosaic,JJ,O
way,NN,O
of,IN,O
form,VBG,O
a,DT,O
friendship,NN,O
",",",",O
but,CC,O
it,PRP,O
be,VBD,O
effective,JJ,O
.,.,O
I,PRP,O
be,VBD,O
lay,VBN,O
by,IN,O
the,DT,O
heel,NNS,O
for,IN,O
ten,CD,O
day,NNS,O
",",",",O
but,CC,O
Trevor,NNP,PERSON
use,VBD,O
to,TO,O
come,VB,O
in,IN,O
to,TO,O
inquire,VB,O
after,IN,O
I,PRP,O
.,.,O
at,IN,O
first,RB,O
it,PRP,O
be,VBD,O
only,RB,O
a,DT,O
minute,NN,O
's,POS,O
chat,NN,O
",",",",O
but,CC,O
soon,RB,O
he,PRP$,O
visit,NNS,O
lengthen,VBD,O
",",",",O
and,CC,O
before,IN,O
the,DT,O
end,NN,O
of,IN,O
the,DT,O
term,NN,O
we,PRP,O
be,VBD,O
close,JJ,O
friend,NNS,O
.,.,O
he,PRP,O
be,VBD,O
a,DT,O
hearty,JJ,O
",",",",O
full,JJ,O
-,HYPH,O
blooded,JJ,O
fellow,NN,O
",",",",O
full,JJ,O
of,IN,O
spirit,NNS,O
and,CC,O
energy,NN,O
",",",",O
the,DT,O
very,RB,O
opposite,JJ,O
to,IN,O
I,PRP,O
in,IN,O
most,JJS,O
respects,NNS,O
",",",",O
but,CC,O
we,PRP,O
have,VBD,O
some,DT,O
subject,NNS,O
in,IN,O
common,JJ,O
",",",",O
and,CC,O
it,PRP,O
be,VBD,O
a,DT,O
bond,NN,O
of,IN,O
union,NN,O
when,WRB,O
I,PRP,O
find,VBD,O
that,IN,O
he,PRP,O
be,VBD,O
as,IN,O
friendless,JJ,O
as,IN,O
I.,NNP,O
finally,RB,O
",",",",O
he,PRP,O
invite,VBD,O
I,PRP,O
down,RP,O
to,IN,O
he,PRP$,O
father,NN,O
's,POS,O
place,NN,O
at,IN,O
Donnithorpe,NNP,LOCATION
",",",",O
in,IN,O
Norfolk,NNP,LOCATION
",",",",O
and,CC,O
I,PRP,O
accept,VBD,O
he,PRP$,O
hospitality,NN,O
for,IN,O
a,DT,O
month,NN,O
of,IN,O
the,DT,O
long,JJ,O
vacation,NN,O
.,.,O
"""",``,O
Old,NNP,O
Trevor,NNP,PERSON
be,VBD,O
evidently,RB,O
a,DT,O
man,NN,O
of,IN,O
some,DT,O
wealth,NN,O
and,CC,O
consideration,NN,O
",",",",O
a,DT,O
J.P.,NNP,ORGANIZATION
",",",",O
and,CC,O
a,DT,O
land,VBD,O
proprietor,NN,O
.,.,O
Donnithorpe,NNP,O
be,VBZ,O
a,DT,O
little,JJ,O
hamlet,NN,O
just,RB,O
to,IN,O
the,DT,O
north,NN,O
of,IN,O
Langmere,NNP,LOCATION
",",",",O
in,IN,O
the,DT,O
country,NN,O
of,IN,O
the,DT,O
Broads,NNPS,O
.,.,O
the,DT,O
house,NN,O
be,VBD,O
a,DT,O
old,JJ,O
-,HYPH,O
fashioned,JJ,O
",",",",O
wide,JJ,O
-,HYPH,O
spread,NN,O
",",",",O
oak,NN,O
-,HYPH,O
beam,VBN,O
brick,NN,O
building,NN,O
",",",",O
with,IN,O
a,DT,O
fine,JJ,O
lime,NN,O
-,HYPH,O
line,VBN,O
avenue,NN,O
lead,VBG,O
up,RP,O
to,IN,O
it,PRP,O
.,.,O
there,EX,O
be,VBD,O
excellent,JJ,O
wild,JJ,O
-,HYPH,O
duck,NN,O
shooting,NN,O
in,IN,O
the,DT,O
fen,NNS,O
",",",",O
remarkably,RB,O
good,JJ,O
fishing,NN,O
",",",",O
a,DT,O
small,JJ,O
but,CC,O
select,JJ,O
library,NN,O
",",",",O
take,VBN,O
over,RP,O
",",",",O
as,IN,O
I,PRP,O
understand,VBD,O
",",",",O
from,IN,O
a,DT,O
former,JJ,O
occupant,NN,O
",",",",O
and,CC,O
a,DT,O
tolerable,JJ,O
cook,NN,O
",",",",O
so,IN,O
that,IN,O
he,PRP,O
would,MD,O
be,VB,O
a,DT,O
fastidious,JJ,O
man,NN,O
who,WP,O
could,MD,O
not,RB,O
put,VB,O
in,RP,O
a,DT,O
pleasant,JJ,O
month,NN,O
there,RB,O
.,.,O
"""",``,O
Trevor,NNP,PERSON
senior,JJ,O
be,VBD,O
a,DT,O
widower,NN,O
",",",",O
and,CC,O
my,PRP$,O
friend,NN,O
he,PRP$,O
only,JJ,O
son,NN,O
.,.,O
"""",'',O
there,EX,O
have,VBD,O
be,VBN,O
a,DT,O
daughter,NN,O
",",",",O
I,PRP,O
hear,VBD,O
",",",",O
but,CC,O
she,PRP,O
have,VBD,O
die,VBN,O
of,IN,O
diphtheria,NN,O
while,IN,O
on,IN,O
a,DT,O
visit,NN,O
to,IN,O
Birmingham,NNP,LOCATION
.,.,O
the,DT,O
father,NN,O
interest,VBD,O
I,PRP,O
extremely,RB,O
.,.,O
he,PRP,O
be,VBD,O
a,DT,O
man,NN,O
of,IN,O
little,JJ,O
culture,NN,O
",",",",O
but,CC,O
with,IN,O
a,DT,O
considerable,JJ,O
amount,NN,O
of,IN,O
rude,JJ,O
strength,NN,O
",",",",O
both,CC,O
physically,RB,O
and,CC,O
mentally,RB,O
.,.,O
he,PRP,O
know,VBD,O
hardly,RB,O
any,DT,O
book,NNS,O
",",",",O
but,CC,O
he,PRP,O
have,VBD,O
travel,VBN,O
far,RB,O
",",",",O
have,VBD,O
see,VBN,O
much,RB,O
of,IN,O
the,DT,O
world,NN,O
.,.,O
and,CC,O
have,VBD,O
remember,VBN,O
all,DT,O
that,WDT,O
he,PRP,O
have,VBD,O
learn,VBN,O
.,.,O
in,IN,O
person,NN,O
he,PRP,O
be,VBD,O
a,DT,O
thick,JJ,O
-,HYPH,O
set,NN,O
",",",",O
burly,JJ,O
man,NN,O
with,IN,O
a,DT,O
shock,NN,O
of,IN,O
grizzled,JJ,O
hair,NN,O
",",",",O
a,DT,O
brown,JJ,O
",",",",O
weather,NN,O
-,HYPH,O
beat,VBN,O
face,NN,O
",",",",O
and,CC,O
blue,JJ,O
eye,NNS,O
which,WDT,O
be,VBD,O
keen,JJ,O
to,IN,O
the,DT,O
verge,NN,O
of,IN,O
fierceness,NN,O
.,.,O
yet,CC,O
he,PRP,O
have,VBD,O
a,DT,O
reputation,NN,O
for,IN,O
kindness,NN,O
and,CC,O
charity,NN,O
on,IN,O
the,DT,O
country,NN,O
-,HYPH,O
side,NN,O
",",",",O
and,CC,O
be,VBD,O
note,VBN,O
for,IN,O
the,DT,O
leniency,NN,O
of,IN,O
he,PRP$,O
sentence,NNS,O
from,IN,O
the,DT,O
bench,NN,O
.,.,O
"""",``,O
one,CD,O
evening,NN,O
",",",",O
shortly,RB,O
after,IN,O
my,PRP$,O
arrival,NN,O
",",",",O
we,PRP,O
be,VBD,O
sit,VBG,O
over,IN,O
a,DT,O
glass,NN,O
of,IN,O
port,NN,O
after,IN,O
dinner,NN,O
",",",",O
when,WRB,O
young,JJ,O
Trevor,NNP,PERSON
begin,VBD,O
to,TO,O
talk,VB,O
about,IN,O
those,DT,O
habit,NNS,O
of,IN,O
observation,NN,O
and,CC,O
inference,NN,O
which,WDT,O
I,PRP,O
have,VBD,O
already,RB,O
form,VBN,O
into,IN,O
a,DT,O
system,NN,O
",",",",O
although,IN,O
I,PRP,O
have,VBD,O
not,RB,O
yet,RB,O
appreciate,VBN,O
the,DT,O
part,NN,O
which,WDT,O
they,PRP,O
be,VBD,O
to,TO,O
play,VB,O
in,IN,O
my,PRP$,O
life,NN,O
.,.,O
the,DT,O
old,JJ,O
man,NN,O
evidently,RB,O
think,VBD,O
that,IN,O
he,PRP$,O
son,NN,O
be,VBD,O
exaggerate,VBG,O
in,IN,O
he,PRP$,O
description,NN,O
of,IN,O
one,CD,O
or,CC,O
two,CD,O
trivial,JJ,O
feat,NNS,O
which,WDT,O
I,PRP,O
have,VBD,O
perform,VBN,O
.,.,O
"""",``,O
',``,O
come,VB,O
",",",",O
now,RB,O
",",",",O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
",",",",O
','',O
say,VBD,O
he,PRP,O
",",",",O
laugh,VBG,O
good,JJ,O
-,HYPH,O
humoredly,JJ,O
.,.,O
',``,O
I,PRP,O
be,VBP,O
a,DT,O
excellent,JJ,O
subject,NN,O
",",",",O
if,IN,O
you,PRP,O
can,MD,O
deduce,VB,O
anything,NN,O
from,IN,O
I,PRP,O
.,.,O
','',O
"""",``,O
',``,O
I,PRP,O
fear,VBP,O
there,RB,O
be,VBZ,O
not,RB,O
very,RB,O
much,RB,O
",",",",O
','',O
I,PRP,O
answer,VBD,O
;,:,O
',``,O
I,PRP,O
might,MD,O
suggest,VB,O
that,IN,O
you,PRP,O
have,VBP,O
go,VBN,O
about,RB,O
in,IN,O
fear,NN,O
of,IN,O
some,DT,O
personal,JJ,O
attack,NN,O
within,IN,O
the,DT,O
last,JJ,O
twelve,CD,O
month,NNS,O
.,.,O
','',O
"""",'',O
the,DT,O
laugh,NN,O
fade,VBD,O
from,IN,O
he,PRP$,O
lip,NNS,O
",",",",O
and,CC,O
he,PRP,O
stare,VBD,O
at,IN,O
I,PRP,O
in,IN,O
great,JJ,O
surprise,NN,O
.,.,O
"""",``,O
',``,O
well,UH,O
",",",",O
that,DT,O
be,VBZ,O
true,JJ,O
enough,RB,O
",",",",O
','',O
say,VBD,O
he,PRP,O
.,.,O
',``,O
you,PRP,O
know,VBP,O
",",",",O
Victor,NNP,PERSON
",",",",O
','',O
turn,VBG,O
to,IN,O
he,PRP$,O
son,NN,O
",",",",O
','',O
when,WRB,O
we,PRP,O
break,VBD,O
up,RP,O
that,IN,O
poach,VBG,O
gang,NN,O
they,PRP,O
swear,VBD,O
to,IN,O
knife,NN,O
we,PRP,O
",",",",O
and,CC,O
Sir,NNP,O
Edward,NNP,PERSON
Holly,NNP,PERSON
have,VBZ,O
actually,RB,O
be,VBN,O
attack,VBN,O
.,.,O
I,PRP,O
have,VBP,O
always,RB,O
be,VBN,O
on,IN,O
my,PRP$,O
guard,NN,O
since,IN,O
then,RB,O
",",",",O
though,IN,O
I,PRP,O
have,VBP,O
no,DT,O
idea,NN,O
how,WRB,O
you,PRP,O
know,VBP,O
it,PRP,O
.,.,O
',``,O
"""",``,O
','',O
you,PRP,O
have,VBP,O
a,DT,O
very,RB,O
handsome,JJ,O
stick,NN,O
",",",",O
','',O
I,PRP,O
answer,VBD,O
.,.,O
','',O
by,IN,O
the,DT,O
inscription,NN,O
I,PRP,O
observe,VBD,O
that,IN,O
you,PRP,O
have,VBD,O
not,RB,O
have,VBN,O
it,PRP,O
more,JJR,O
than,IN,O
a,DT,O
year,NN,O
.,.,O
but,CC,O
you,PRP,O
have,VBP,O
take,VBN,O
some,DT,O
pain,NNS,O
to,IN,O
bore,NN,O
the,DT,O
head,NN,O
of,IN,O
it,PRP,O
and,CC,O
pour,VBP,O
melt,VBN,O
lead,NN,O
into,IN,O
the,DT,O
hole,NN,O
so,RB,O
as,IN,O
to,TO,O
make,VB,O
it,PRP,O
a,DT,O
formidable,JJ,O
weapon,NN,O
.,.,O
I,PRP,O
argue,VBD,O
that,IN,O
you,PRP,O
would,MD,O
not,RB,O
take,VB,O
such,JJ,O
precaution,NNS,O
unless,IN,O
you,PRP,O
have,VBD,O
some,DT,O
danger,NN,O
to,TO,O
fear,VB,O
.,.,O
',``,O
"""",``,O
','',O
anything,NN,O
else,RB,O
?,.,O
',``,O
he,PRP,O
ask,VBD,O
",",",",O
smile,VBG,O
.,.,O
"""",``,O
',``,O
you,PRP,O
have,VBP,O
box,VBN,O
a,DT,O
good,JJ,O
deal,NN,O
in,IN,O
you,PRP$,O
youth,NN,O
.,.,O
','',O
"""",'',O
',``,O
right,JJ,O
again,RB,O
.,.,O
how,WRB,O
do,VBD,O
you,PRP,O
know,VB,O
it,PRP,O
?,.,O
be,VBZ,O
my,PRP$,O
nose,NN,O
knock,VBD,O
a,DT,O
little,JJ,O
out,NN,O
of,IN,O
the,DT,O
straight,JJ,O
?,.,O
',``,O
"""",``,O
','',O
no,UH,O
",",",",O
','',O
say,VBD,O
I.,NNP,O
',POS,O
it,PRP,O
be,VBZ,O
you,PRP$,O
ear,NNS,O
.,.,O
they,PRP,O
have,VBP,O
the,DT,O
peculiar,JJ,O
flatten,VBG,O
and,CC,O
thicken,VBG,O
which,WDT,O
mark,VBZ,O
the,DT,O
boxing,NN,O
man,NN,O
.,.,O
',``,O
"""",``,O
','',O
anything,NN,O
else,RB,O
?,.,O
',``,O
"""",``,O
','',O
you,PRP,O
have,VBP,O
do,VBN,O
a,DT,O
good,JJ,O
deal,NN,O
of,IN,O
dig,VBG,O
by,IN,O
you,PRP$,O
callosity,NNS,O
.,.,O
',``,O
"""",``,O
',``,O
make,VBN,O
all,PDT,O
my,PRP$,O
money,NN,O
at,IN,O
the,DT,O
gold,NN,O
field,NNS,O
.,.,O
',``,O
"""",``,O
','',O
you,PRP,O
have,VBP,O
be,VBN,O
in,IN,O
New,NNP,LOCATION
Zealand,NNP,LOCATION
.,.,O
',``,O
"""",``,O
',``,O
right,JJ,O
again,RB,O
.,.,O
',``,O
"""",``,O
','',O
you,PRP,O
have,VBP,O
visit,VBN,O
Japan,NNP,LOCATION
.,.,O
',``,O
"""",``,O
',``,O
quite,JJ,O
true,JJ,O
.,.,O
',``,O
"""",``,O
','',O
and,CC,O
you,PRP,O
have,VBP,O
be,VBN,O
most,RBS,O
intimately,RB,O
associate,VBN,O
with,IN,O
some,DT,O
one,CD,O
whose,WP$,O
initial,NNS,O
be,VBD,O
J.,NNP,O
A.,NNP,O
",",",",O
and,CC,O
whom,WP,O
you,PRP,O
afterwards,RB,O
be,VBD,O
eager,JJ,O
to,TO,O
entirely,RB,O
forget,VB,O
.,.,O
',``,O
"""",``,O
Mr.,NNP,PERSON
Trevor,NNP,PERSON
stand,VBD,O
slowly,RB,O
up,RB,O
",",",",O
fix,VBD,O
he,PRP$,O
large,JJ,O
blue,JJ,O
eye,NNS,O
upon,IN,O
I,PRP,O
with,IN,O
a,DT,O
strange,JJ,O
wild,JJ,O
stare,NN,O
",",",",O
and,CC,O
then,RB,O
pitch,VBN,O
forward,RB,O
",",",",O
with,IN,O
he,PRP$,O
face,NN,O
among,IN,O
the,DT,O
nutshell,NNS,O
which,WDT,O
strew,VBD,O
the,DT,O
cloth,NN,O
",",",",O
in,IN,O
a,DT,O
dead,JJ,O
faint,JJ,O
.,.,O
"""",'',O
you,PRP,O
can,MD,O
imagine,VB,O
",",",",O
Watson,NNP,PERSON
",",",",O
how,WRB,O
shocked,JJ,O
both,DT,O
he,PRP$,O
son,NN,O
and,CC,O
I,PRP,O
be,VBD,O
.,.,O
he,PRP$,O
attack,NN,O
do,VBD,O
not,RB,O
last,JJ,O
long,RB,O
",",",",O
however,RB,O
",",",",O
for,IN,O
when,WRB,O
we,PRP,O
undo,VBD,O
he,PRP$,O
collar,NN,O
",",",",O
and,CC,O
sprinkle,VBD,O
the,DT,O
water,NN,O
from,IN,O
one,CD,O
of,IN,O
the,DT,O
finger,NN,O
-,HYPH,O
glass,NNS,O
over,IN,O
he,PRP$,O
face,NN,O
",",",",O
he,PRP,O
give,VBD,O
a,DT,O
gasp,NN,O
or,CC,O
two,CD,O
and,CC,O
sit,VBD,O
up,RP,O
.,.,O
"""",``,O
',``,O
ah,UH,O
",",",",O
boy,NNS,O
",",",",O
','',O
say,VBD,O
he,PRP,O
",",",",O
force,VBG,O
a,DT,O
smile,NN,O
",",",",O
','',O
I,PRP,O
hope,VBP,O
I,PRP,O
have,VBP,O
not,RB,O
frightened,JJ,O
you,PRP,O
.,.,O
strong,JJ,O
as,IN,O
I,PRP,O
look,VBP,O
",",",",O
there,EX,O
be,VBZ,O
a,DT,O
weak,JJ,O
place,NN,O
in,IN,O
my,PRP$,O
heart,NN,O
",",",",O
and,CC,O
it,PRP,O
do,VBZ,O
not,RB,O
take,VB,O
much,JJ,O
to,TO,O
knock,VB,O
I,PRP,O
over,RP,O
.,.,O
I,PRP,O
do,VBP,O
not,RB,O
know,VB,O
how,WRB,O
you,PRP,O
manage,VBP,O
this,DT,O
",",",",O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
",",",",O
but,CC,O
it,PRP,O
seem,VBZ,O
to,IN,O
I,PRP,O
that,IN,O
all,PDT,O
the,DT,O
detective,NNS,O
of,IN,O
fact,NN,O
and,CC,O
of,IN,O
fancy,NN,O
would,MD,O
be,VB,O
child,NNS,O
in,IN,O
you,PRP$,O
hand,NNS,O
.,.,O
that,DT,O
be,VBZ,O
you,PRP$,O
line,NN,O
of,IN,O
life,NN,O
",",",",O
sir,NN,O
",",",",O
and,CC,O
you,PRP,O
may,MD,O
take,VB,O
the,DT,O
word,NN,O
of,IN,O
a,DT,O
man,NN,O
who,WP,O
have,VBZ,O
see,VBN,O
something,NN,O
of,IN,O
the,DT,O
world,NN,O
.,.,O
',``,O
"""",``,O
and,CC,O
that,DT,O
recommendation,NN,O
",",",",O
with,IN,O
the,DT,O
exaggerated,JJ,O
estimate,NN,O
of,IN,O
my,PRP$,O
ability,NN,O
with,IN,O
which,WDT,O
he,PRP,O
preface,VBD,O
it,PRP,O
",",",",O
be,VBD,O
",",",",O
if,IN,O
you,PRP,O
will,MD,O
believe,VB,O
I,PRP,O
",",",",O
Watson,NNP,PERSON
",",",",O
the,DT,O
very,RB,O
first,JJ,O
thing,NN,O
which,WDT,O
ever,RB,O
make,VBD,O
I,PRP,O
feel,VB,O
that,IN,O
a,DT,O
profession,NN,O
might,MD,O
be,VB,O
make,VBN,O
out,IN,O
of,IN,O
what,WP,O
have,VBD,O
up,RP,O
to,IN,O
that,DT,O
time,NN,O
be,VBN,O
the,DT,O
merest,JJS,O
hobby,NN,O
.,.,O
at,IN,O
the,DT,O
moment,NN,O
",",",",O
however,RB,O
",",",",O
I,PRP,O
be,VBD,O
too,RB,O
much,JJ,O
concern,VBN,O
at,IN,O
the,DT,O
sudden,JJ,O
illness,NN,O
of,IN,O
my,PRP$,O
host,NN,O
to,TO,O
think,VB,O
of,IN,O
anything,NN,O
else,RB,O
.,.,O
"""",``,O
',``,O
I,PRP,O
hope,VBP,O
that,IN,O
I,PRP,O
have,VBP,O
say,VBN,O
nothing,NN,O
to,TO,O
pain,VB,O
you,PRP,O
?,.,O
','',O
say,VBD,O
I.,NNP,O
"""",``,O
','',O
well,UH,O
",",",",O
you,PRP,O
certainly,RB,O
touch,VBD,O
upon,IN,O
rather,RB,O
a,DT,O
tender,NN,O
point,NN,O
.,.,O
might,MD,O
I,PRP,O
ask,VB,O
how,WRB,O
you,PRP,O
know,VBP,O
",",",",O
and,CC,O
how,WRB,O
much,JJ,O
you,PRP,O
know,VBP,O
?,.,O
',``,O
he,PRP,O
speak,VBD,O
now,RB,O
in,IN,O
a,DT,O
half,NN,O
-,HYPH,O
jesting,NN,O
fashion,NN,O
",",",",O
but,CC,O
a,DT,O
look,NN,O
of,IN,O
terror,NN,O
still,RB,O
lurk,VBD,O
at,IN,O
the,DT,O
back,NN,O
of,IN,O
he,PRP$,O
eye,NNS,O
.,.,O
"""",``,O
',``,O
it,PRP,O
be,VBZ,O
simplicity,NN,O
itself,PRP,O
",",",",O
','',O
say,VBD,O
I.,NNP,O
',POS,O
when,WRB,O
you,PRP,O
bare,VBP,O
you,PRP$,O
arm,NN,O
to,TO,O
draw,VB,O
that,DT,O
fish,NN,O
into,IN,O
the,DT,O
boat,NN,O
I,PRP,O
see,VBD,O
that,IN,O
J.,NNP,O
A.,NNP,O
have,VBD,O
be,VBN,O
tattoo,VBN,O
in,IN,O
the,DT,O
bend,NN,O
of,IN,O
the,DT,O
elbow,NN,O
.,.,O
