lemma,pos,ner
strangest,JJS,O
case,NN,O
I,PRP,O
have,VBP,O
handle,VBN,O
.,.,O
I,PRP,O
have,VBP,O
no,DT,O
idea,NN,O
what,WP,O
backward,JJ,O
sweep,NN,O
of,IN,O
memory,NN,O
have,VBD,O
bring,VBN,O
the,DT,O
matter,NN,O
fresh,JJ,O
to,IN,O
he,PRP$,O
mind,NN,O
",",",",O
or,CC,O
what,WP,O
freak,NN,O
have,VBD,O
cause,VBN,O
he,PRP,O
to,TO,O
desire,VB,O
that,IN,O
I,PRP,O
should,MD,O
recount,VB,O
it,PRP,O
;,:,O
but,CC,O
I,PRP,O
hasten,VBP,O
",",",",O
before,IN,O
another,DT,O
cancel,VBG,O
telegram,NN,O
may,MD,O
arrive,VB,O
",",",",O
to,TO,O
hunt,VB,O
out,RP,O
the,DT,O
note,NNS,O
which,WDT,O
give,VBP,O
I,PRP,O
the,DT,O
exact,JJ,O
detail,NNS,O
of,IN,O
the,DT,O
case,NN,O
and,CC,O
to,TO,O
lay,VB,O
the,DT,O
narrative,NN,O
before,IN,O
my,PRP$,O
reader,NNS,O
.,.,O
it,PRP,O
be,VBD,O
",",",",O
then,RB,O
",",",",O
in,IN,O
the,DT,O
spring,NN,DATE
of,IN,DATE
the,DT,DATE
year,NN,DATE
1897,CD,DATE
that,WDT,O
Holmes,NNP,PERSON
's,POS,O
iron,NN,O
constitution,NN,O
show,VBD,O
some,DT,O
symptom,NNS,O
of,IN,O
give,VBG,O
way,NN,O
in,IN,O
the,DT,O
face,NN,O
of,IN,O
constant,JJ,O
hard,JJ,O
work,NN,O
of,IN,O
a,DT,O
most,RBS,O
exacting,JJ,O
kind,NN,O
",",",",O
aggravate,VBN,O
",",",",O
perhaps,RB,O
",",",",O
by,IN,O
occasional,JJ,O
indiscretion,NNS,O
of,IN,O
he,PRP$,O
own,JJ,O
.,.,O
in,IN,O
March,NNP,DATE
of,IN,O
that,DT,O
year,NN,O
Dr.,NNP,O
Moore,NNP,PERSON
Agar,NNP,PERSON
",",",",O
of,IN,O
Harley,NNP,LOCATION
Street,NNP,LOCATION
",",",",O
whose,WP$,O
dramatic,JJ,O
introduction,NN,O
to,IN,O
Holmes,NNP,PERSON
I,PRP,O
may,MD,O
some,DT,O
day,NN,O
recount,NN,O
",",",",O
give,VBD,O
positive,JJ,O
injunction,NNS,O
that,WDT,O
the,DT,O
famous,JJ,O
private,JJ,O
agent,NN,O
lay,VBD,O
aside,RB,O
all,PDT,O
he,PRP$,O
case,NNS,O
and,CC,O
surrender,VB,O
himself,PRP,O
to,TO,O
complete,VB,O
rest,NN,O
if,IN,O
he,PRP,O
wish,VBD,O
to,TO,O
avert,VB,O
a,DT,O
absolute,JJ,O
breakdown,NN,O
.,.,O
the,DT,O
state,NN,O
of,IN,O
he,PRP$,O
health,NN,O
be,VBD,O
not,RB,O
a,DT,O
matter,NN,O
in,IN,O
which,WDT,O
he,PRP,O
himself,PRP,O
take,VBD,O
the,DT,O
faintest,JJS,O
interest,NN,O
",",",",O
for,IN,O
he,PRP$,O
mental,JJ,O
detachment,NN,O
be,VBD,O
absolute,JJ,O
",",",",O
but,CC,O
he,PRP,O
be,VBD,O
induce,VBN,O
at,IN,O
last,JJ,O
",",",",O
on,IN,O
the,DT,O
threat,NN,O
of,IN,O
be,VBG,O
permanently,RB,O
disqualify,VBN,O
from,IN,O
work,NN,O
",",",",O
to,TO,O
give,VB,O
himself,PRP,O
a,DT,O
complete,JJ,O
change,NN,O
of,IN,O
scene,NN,O
and,CC,O
air,NN,O
.,.,O
thus,RB,O
it,PRP,O
be,VBD,O
that,IN,O
in,IN,O
the,DT,O
early,JJ,DATE
spring,NN,DATE
of,IN,O
that,DT,O
year,NN,O
we,PRP,O
find,VBD,O
ourselves,PRP,O
together,RB,O
in,IN,O
a,DT,O
small,JJ,O
cottage,NN,O
near,IN,O
Poldhu,NNP,LOCATION
Bay,NNP,LOCATION
",",",",O
at,IN,O
the,DT,O
further,JJ,O
extremity,NN,O
of,IN,O
the,DT,O
Cornish,NNP,O
peninsula,NN,O
.,.,O
it,PRP,O
be,VBD,O
a,DT,O
singular,JJ,O
spot,NN,O
",",",",O
and,CC,O
one,CD,O
peculiarly,RB,O
well,RB,O
suited,JJ,O
to,IN,O
the,DT,O
grim,JJ,O
humour,NN,O
of,IN,O
my,PRP$,O
patient,NN,O
.,.,O
from,IN,O
the,DT,O
window,NNS,O
of,IN,O
we,PRP$,O
little,JJ,O
whitewashed,JJ,O
house,NN,O
",",",",O
which,WDT,O
stand,VBD,O
high,JJ,O
upon,IN,O
a,DT,O
grassy,JJ,O
headland,NN,O
",",",",O
we,PRP,O
look,VBD,O
down,RP,O
upon,IN,O
the,DT,O
whole,JJ,O
sinister,JJ,O
semicircle,NN,O
of,IN,O
Mounts,NNP,LOCATION
Bay,NNP,LOCATION
",",",",O
that,DT,O
old,JJ,O
death,NN,O
trap,NN,O
of,IN,O
sailing,NN,O
vessel,NNS,O
",",",",O
with,IN,O
its,PRP$,O
fringe,NN,O
of,IN,O
black,JJ,O
cliff,NNS,O
and,CC,O
surge,NN,O
-,HYPH,O
sweep,VBN,O
reef,NNS,O
on,IN,O
which,WDT,O
innumerable,JJ,O
seaman,NNS,O
have,VBP,O
meet,VBN,O
they,PRP$,O
end,NN,O
.,.,O
with,IN,O
a,DT,O
northerly,JJ,O
breeze,NN,O
it,PRP,O
lie,VBZ,O
placid,JJ,O
and,CC,O
sheltered,JJ,O
",",",",O
invite,VBG,O
the,DT,O
storm,NN,O
-,HYPH,O
toss,VBN,O
craft,NN,O
to,IN,O
tack,NN,O
into,IN,O
it,PRP,O
for,IN,O
rest,NN,O
and,CC,O
protection,NN,O
.,.,O
then,RB,O
come,VB,O
the,DT,O
sudden,JJ,O
swirl,NN,O
round,NN,O
of,IN,O
the,DT,O
wind,NN,O
",",",",O
the,DT,O
blister,VBG,O
gale,NN,O
from,IN,O
the,DT,O
south,NN,O
-,HYPH,O
west,NN,O
",",",",O
the,DT,O
drag,VBG,O
anchor,NN,O
",",",",O
the,DT,O
lee,NN,O
shore,NN,O
",",",",O
and,CC,O
the,DT,O
last,JJ,O
battle,NN,O
in,IN,O
the,DT,O
cream,VBG,O
breaker,NNS,O
.,.,O
the,DT,O
wise,JJ,O
mariner,NN,O
stand,VBZ,O
far,RB,O
out,RB,O
from,IN,O
that,DT,O
evil,JJ,O
place,NN,O
.,.,O
on,IN,O
the,DT,O
land,NN,O
side,NN,O
we,PRP$,O
surroundings,NNS,O
be,VBD,O
as,IN,O
sombre,JJ,O
as,IN,O
on,IN,O
the,DT,O
sea,NN,O
.,.,O
it,PRP,O
be,VBD,O
a,DT,O
country,NN,O
of,IN,O
roll,VBG,O
moor,NNS,O
",",",",O
lonely,JJ,O
and,CC,O
dun,NN,O
-,HYPH,O
color,VBN,O
",",",",O
with,IN,O
a,DT,O
occasional,JJ,O
church,NN,O
tower,NN,O
to,TO,O
mark,VB,O
the,DT,O
site,NN,O
of,IN,O
some,DT,O
old,JJ,O
-,HYPH,O
world,NN,O
village,NN,O
.,.,O
in,IN,O
every,DT,O
direction,NN,O
upon,IN,O
these,DT,O
moor,NNS,O
there,RB,O
be,VBD,O
trace,NNS,O
of,IN,O
some,DT,O
vanish,VBD,O
race,NN,O
which,WDT,O
have,VBD,O
pass,VBN,O
utterly,RB,O
away,RB,O
",",",",O
and,CC,O
leave,VBD,O
as,IN,O
it,PRP,O
sole,JJ,O
record,NN,O
strange,JJ,O
monument,NNS,O
of,IN,O
stone,NN,O
",",",",O
irregular,JJ,O
mound,NNS,O
which,WDT,O
contain,VBD,O
the,DT,O
burn,VBN,O
ash,NNS,O
of,IN,O
the,DT,O
dead,JJ,O
",",",",O
and,CC,O
curious,JJ,O
earthwork,NNS,O
which,WDT,O
hint,VBD,O
at,IN,O
prehistoric,JJ,O
strife,NN,O
.,.,O
the,DT,O
glamour,NN,O
and,CC,O
mystery,NN,O
of,IN,O
the,DT,O
place,NN,O
",",",",O
with,IN,O
its,PRP$,O
sinister,JJ,O
atmosphere,NN,O
of,IN,O
forget,VBN,O
nation,NNS,O
",",",",O
appeal,VBD,O
to,IN,O
the,DT,O
imagination,NN,O
of,IN,O
my,PRP$,O
friend,NN,O
",",",",O
and,CC,O
he,PRP,O
spend,VBD,O
much,JJ,O
of,IN,O
he,PRP$,O
time,NN,O
in,IN,O
long,JJ,O
walk,NNS,O
and,CC,O
solitary,JJ,O
meditation,NNS,O
upon,IN,O
the,DT,O
moor,VB,O
.,.,O
the,DT,O
ancient,JJ,O
Cornish,NNP,PERSON
language,NN,O
have,VBD,O
also,RB,O
arrest,VBN,O
he,PRP$,O
attention,NN,O
",",",",O
and,CC,O
he,PRP,O
have,VBD,O
",",",",O
I,PRP,O
remember,VBP,O
",",",",O
conceive,VBD,O
the,DT,O
idea,NN,O
that,IN,O
it,PRP,O
be,VBD,O
akin,JJ,O
to,IN,O
the,DT,O
Chaldean,NNP,MISC
",",",",O
and,CC,O
have,VBD,O
be,VBN,O
largely,RB,O
derive,VBN,O
from,IN,O
the,DT,O
phoenician,JJ,MISC
trader,NNS,O
in,IN,O
tin,NN,O
.,.,O
he,PRP,O
have,VBD,O
receive,VBN,O
a,DT,O
consignment,NN,O
of,IN,O
book,NNS,O
upon,IN,O
philology,NN,O
and,CC,O
be,VBD,O
settle,VBG,O
down,RP,O
to,TO,O
develop,VB,O
this,DT,O
thesis,NN,O
when,WRB,O
suddenly,RB,O
",",",",O
to,IN,O
my,PRP$,O
sorrow,NN,O
and,CC,O
to,IN,O
he,PRP$,O
unfeigned,JJ,O
delight,NN,O
",",",",O
we,PRP,O
find,VBD,O
ourselves,PRP,O
",",",",O
even,RB,O
in,IN,O
that,DT,O
land,NN,O
of,IN,O
dream,NNS,O
",",",",O
plunge,VBD,O
into,IN,O
a,DT,O
problem,NN,O
at,IN,O
we,PRP$,O
very,JJ,O
door,NNS,O
which,WDT,O
be,VBD,O
more,RBR,O
intense,JJ,O
",",",",O
more,RBR,O
engrossing,JJ,O
",",",",O
and,CC,O
infinitely,RB,O
more,RBR,O
mysterious,JJ,O
than,IN,O
any,DT,O
of,IN,O
those,DT,O
which,WDT,O
have,VBD,O
drive,VBN,O
we,PRP,O
from,IN,O
London,NNP,LOCATION
.,.,O
we,PRP$,O
simple,JJ,O
life,NN,O
and,CC,O
peaceful,JJ,O
",",",",O
healthy,JJ,O
routine,NN,O
be,VBD,O
violently,RB,O
interrupt,VBN,O
",",",",O
and,CC,O
we,PRP,O
be,VBD,O
precipitate,VBN,O
into,IN,O
the,DT,O
midst,NN,O
of,IN,O
a,DT,O
series,NN,O
of,IN,O
event,NNS,O
which,WDT,O
cause,VBD,O
the,DT,O
utmost,JJ,O
excitement,NN,O
not,RB,O
only,RB,O
in,IN,O
Cornwall,NNP,LOCATION
but,CC,O
throughout,IN,O
the,DT,O
whole,JJ,O
west,NN,O
of,IN,O
England,NNP,LOCATION
.,.,O
many,JJ,O
of,IN,O
my,PRP$,O
reader,NNS,O
may,MD,O
retain,VB,O
some,DT,O
recollection,NN,O
of,IN,O
what,WP,O
be,VBD,O
call,VBN,O
at,IN,O
the,DT,O
time,NN,O
"""",``,O
the,DT,O
Cornish,NNP,MISC
Horror,NNP,MISC
",",",",O
"""",``,O
though,IN,O
a,DT,O
most,RBS,O
imperfect,JJ,O
account,NN,O
of,IN,O
the,DT,O
matter,NN,O
reach,VBD,O
the,DT,O
London,NNP,LOCATION
press,NN,O
.,.,O
now,RB,O
",",",",O
after,IN,O
thirteen,CD,O
year,NNS,O
",",",",O
I,PRP,O
will,MD,O
give,VB,O
the,DT,O
true,JJ,O
detail,NNS,O
of,IN,O
this,DT,O
inconceivable,JJ,O
affair,NN,O
to,IN,O
the,DT,O
public,NN,O
.,.,O
I,PRP,O
have,VBP,O
say,VBN,O
that,IN,O
scatter,VBN,O
tower,NNS,O
mark,VBD,O
the,DT,O
village,NNS,O
which,WDT,O
dot,VBD,O
this,DT,O
part,NN,O
of,IN,O
Cornwall,NNP,LOCATION
.,.,O
the,DT,O
nearest,JJS,O
of,IN,O
these,DT,O
be,VBD,O
the,DT,O
hamlet,NN,O
of,IN,O
Tredannick,NNP,LOCATION
Wollas,NNP,LOCATION
",",",",O
where,WRB,O
the,DT,O
cottage,NNS,O
of,IN,O
a,DT,O
couple,NN,O
of,IN,O
hundred,CD,O
inhabitant,NNS,O
cluster,VBN,O
round,IN,O
a,DT,O
ancient,JJ,O
",",",",O
moss,NN,O
-,HYPH,O
grow,VBN,O
church,NN,O
.,.,O
the,DT,O
vicar,NN,O
of,IN,O
the,DT,O
parish,NN,O
",",",",O
Mr.,NNP,PERSON
Roundhay,NNP,PERSON
",",",",O
be,VBD,O
something,NN,O
of,IN,O
a,DT,O
archaeologist,NN,O
",",",",O
and,CC,O
as,IN,O
such,JJ,O
Holmes,NNP,PERSON
have,VBD,O
make,VBN,O
he,PRP$,O
acquaintance,NN,O
.,.,O
he,PRP,O
be,VBD,O
a,DT,O
middle,JJ,O
-,HYPH,O
aged,JJ,O
man,NN,O
",",",",O
portly,JJ,O
and,CC,O
affable,JJ,O
",",",",O
with,IN,O
a,DT,O
considerable,JJ,O
fund,NN,O
of,IN,O
local,JJ,O
lore,NN,O
.,.,O
at,IN,O
he,PRP$,O
invitation,NN,O
we,PRP,O
have,VBD,O
take,VBN,O
tea,NN,O
at,IN,O
the,DT,O
vicarage,NN,O
and,CC,O
have,VBD,O
come,VBN,O
to,TO,O
know,VB,O
",",",",O
also,RB,O
",",",",O
Mr.,NNP,PERSON
Mortimer,NNP,PERSON
Tregennis,NNP,PERSON
",",",",O
a,DT,O
independent,JJ,O
gentleman,NN,O
",",",",O
who,WP,O
increase,VBD,O
the,DT,O
clergyman,NN,O
's,POS,O
scanty,JJ,O
resource,NNS,O
by,IN,O
take,VBG,O
room,NNS,O
in,IN,O
he,PRP$,O
large,JJ,O
",",",",O
straggle,VBG,O
house,NN,O
.,.,O
the,DT,O
vicar,NN,O
",",",",O
be,VBG,O
a,DT,O
bachelor,NN,O
",",",",O
be,VBD,O
glad,JJ,O
to,TO,O
come,VB,O
to,IN,O
such,PDT,O
a,DT,O
arrangement,NN,O
",",",",O
though,IN,O
he,PRP,O
have,VBD,O
little,JJ,O
in,IN,O
common,JJ,O
with,IN,O
he,PRP$,O
lodger,NN,O
",",",",O
who,WP,O
be,VBD,O
a,DT,O
thin,JJ,O
",",",",O
dark,JJ,O
",",",",O
spectacled,JJ,O
man,NN,O
",",",",O
with,IN,O
a,DT,O
stoop,VB,O
which,WDT,O
give,VBD,O
the,DT,O
impression,NN,O
of,IN,O
actual,JJ,O
",",",",O
physical,JJ,O
deformity,NN,O
.,.,O
I,PRP,O
remember,VBP,O
that,IN,O
during,IN,O
we,PRP$,O
short,JJ,O
visit,NN,O
we,PRP,O
find,VBD,O
the,DT,O
vicar,NN,O
garrulous,JJ,O
",",",",O
but,CC,O
he,PRP$,O
lodger,NN,O
strangely,RB,O
reticent,JJ,O
",",",",O
a,DT,O
sad,JJ,O
-,HYPH,O
faced,JJ,O
",",",",O
introspective,JJ,O
man,NN,O
",",",",O
sit,VBG,O
with,IN,O
avert,VBN,O
eye,NNS,O
",",",",O
brood,VBG,O
apparently,RB,O
upon,IN,O
he,PRP$,O
own,JJ,O
affair,NNS,O
.,.,O
these,DT,O
be,VBD,O
the,DT,O
two,CD,O
man,NNS,O
who,WP,O
enter,VBD,O
abruptly,RB,O
into,IN,O
we,PRP$,O
little,JJ,O
sitting,NN,O
-,HYPH,O
room,NN,O
on,IN,O
Tuesday,NNP,DATE
",",",",O
March,NNP,DATE
the,DT,DATE
16th,NN,DATE
",",",",O
shortly,RB,O
after,IN,O
we,PRP$,O
breakfast,NN,O
hour,NN,O
",",",",O
as,IN,O
we,PRP,O
be,VBD,O
smoke,VBG,O
together,RB,O
",",",",O
preparatory,JJ,O
to,IN,O
we,PRP$,O
daily,JJ,O
excursion,NN,O
upon,IN,O
the,DT,O
moor,NNS,O
.,.,O
"""",``,O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
",",",",O
"""",'',O
say,VBD,O
the,DT,O
vicar,NN,O
in,IN,O
a,DT,O
agitated,JJ,O
voice,NN,O
",",",",O
"""",'',O
the,DT,O
most,RBS,O
extraordinary,JJ,O
and,CC,O
tragic,JJ,O
affair,NN,O
have,VBZ,O
occur,VBN,O
during,IN,O
the,DT,O
night,NN,O
.,.,O
it,PRP,O
be,VBZ,O
the,DT,O
most,RBS,O
unheard,JJ,O
-,HYPH,O
of,IN,O
business,NN,O
.,.,O
we,PRP,O
can,MD,O
only,RB,O
regard,VB,O
it,PRP,O
as,IN,O
a,DT,O
special,JJ,O
Providence,NNP,LOCATION
that,IN,O
you,PRP,O
should,MD,O
chance,VB,O
to,TO,O
be,VB,O
here,RB,O
at,IN,O
the,DT,O
time,NN,O
",",",",O
for,IN,O
in,IN,O
all,DT,O
England,NNP,LOCATION
you,PRP,O
be,VBP,O
the,DT,O
one,CD,O
man,NN,O
we,PRP,O
need,VBP,O
.,.,O
"""",``,O
I,PRP,O
glare,VBD,O
at,IN,O
the,DT,O
intrusive,JJ,O
vicar,NN,O
with,IN,O
no,DT,O
very,RB,O
friendly,JJ,O
eye,NNS,O
;,:,O
but,CC,O
Holmes,NNP,PERSON
take,VBD,O
he,PRP$,O
pipe,NN,O
from,IN,O
he,PRP$,O
lip,NNS,O
and,CC,O
sit,VBD,O
up,RP,O
in,IN,O
he,PRP$,O
chair,NN,O
like,IN,O
a,DT,O
old,JJ,O
hound,NN,O
who,WP,O
hear,VBZ,O
the,DT,O
view,NN,O
-,HYPH,O
halloa,NN,O
.,.,O
he,PRP,O
wave,VBD,O
he,PRP$,O
hand,NN,O
to,IN,O
the,DT,O
sofa,NN,O
",",",",O
and,CC,O
we,PRP$,O
palpitating,JJ,O
visitor,NN,O
with,IN,O
he,PRP$,O
agitated,JJ,O
companion,NN,O
sit,VBD,O
side,NN,O
by,IN,O
side,NN,O
upon,IN,O
it,PRP,O
.,.,O
Mr.,NNP,PERSON
Mortimer,NNP,PERSON
Tregennis,NNP,PERSON
be,VBD,O
more,RBR,O
self,NN,O
-,HYPH,O
contain,VBN,O
than,IN,O
the,DT,O
clergyman,NN,O
",",",",O
but,CC,O
the,DT,O
twitching,NN,O
of,IN,O
he,PRP$,O
thin,JJ,O
hand,NNS,O
and,CC,O
the,DT,O
brightness,NN,O
of,IN,O
he,PRP$,O
dark,JJ,O
eye,NNS,O
show,VBD,O
that,IN,O
they,PRP,O
share,VBD,O
a,DT,O
common,JJ,O
emotion,NN,O
.,.,O
"""",``,O
shall,MD,O
I,PRP,O
speak,VB,O
or,CC,O
you,PRP,O
?,.,O
"""",'',O
he,PRP,O
ask,VBD,O
of,IN,O
the,DT,O
vicar,NN,O
.,.,O
"""",``,O
well,UH,O
",",",",O
as,IN,O
you,PRP,O
seem,VBP,O
to,TO,O
have,VB,O
make,VBN,O
the,DT,O
discovery,NN,O
",",",",O
whatever,WDT,O
it,PRP,O
may,MD,O
be,VB,O
",",",",O
and,CC,O
the,DT,O
vicar,NN,O
to,TO,O
have,VB,O
have,VBN,O
it,PRP,O
second,RB,O
-,HYPH,O
hand,NN,O
",",",",O
perhaps,RB,O
you,PRP,O
have,VBD,O
better,JJR,O
do,VB,O
the,DT,O
speaking,NN,O
",",",",O
"""",'',O
say,VBD,O
Holmes,NNP,PERSON
.,.,O
I,PRP,O
glance,VBD,O
at,IN,O
the,DT,O
hastily,RB,O
clothe,VBN,O
clergyman,NN,O
",",",",O
with,IN,O
the,DT,O
formally,RB,O
dressed,JJ,O
lodger,NN,O
seat,VBN,O
beside,IN,O
he,PRP,O
",",",",O
and,CC,O
be,VBD,O
amuse,VBN,O
at,IN,O
the,DT,O
surprise,NN,O
which,WDT,O
Holmes,NNP,PERSON
's,POS,O
simple,JJ,O
deduction,NN,O
have,VBD,O
bring,VBN,O
to,IN,O
they,PRP$,O
face,NNS,O
.,.,O
"""",``,O
perhaps,RB,O
I,PRP,O
have,VBD,O
best,JJS,O
say,VBP,O
a,DT,O
few,JJ,O
word,NNS,O
first,RB,O
",",",",O
"""",'',O
say,VBD,O
the,DT,O
vicar,NN,O
",",",",O
"""",'',O
and,CC,O
then,RB,O
you,PRP,O
can,MD,O
judge,VB,O
if,IN,O
you,PRP,O
will,MD,O
listen,VB,O
to,IN,O
the,DT,O
detail,NNS,O
from,IN,O
Mr.,NNP,PERSON
Tregennis,NNP,PERSON
",",",",O
or,CC,O
whether,IN,O
we,PRP,O
should,MD,O
not,RB,O
hasten,VB,O
at,IN,O
once,RB,O
to,IN,O
the,DT,O
scene,NN,O
of,IN,O
this,DT,O
mysterious,JJ,O
affair,NN,O
.,.,O
I,PRP,O
may,MD,O
explain,VB,O
",",",",O
then,RB,O
",",",",O
that,IN,O
we,PRP$,O
friend,NN,O
here,RB,O
spend,VBN,O
last,JJ,O
evening,NN,O
in,IN,O
the,DT,O
company,NN,O
of,IN,O
he,PRP$,O
two,CD,O
brother,NNS,O
",",",",O
Owen,NNP,PERSON
and,CC,O
George,NNP,PERSON
",",",",O
and,CC,O
of,IN,O
he,PRP$,O
sister,NN,O
Brenda,NNP,PERSON
",",",",O
at,IN,O
they,PRP$,O
house,NN,O
of,IN,O
Tredannick,NNP,LOCATION
Wartha,NNP,LOCATION
",",",",O
which,WDT,O
be,VBZ,O
near,IN,O
the,DT,O
old,JJ,O
stone,NN,O
cross,NN,O
upon,IN,O
the,DT,O
moor,VB,O
.,.,O
he,PRP,O
leave,VBD,O
they,PRP,O
shortly,RB,O
after,IN,O
ten,CD,O
o'clock,NN,O
",",",",O
play,VBG,O
card,NNS,O
round,IN,O
the,DT,O
dining,NN,O
-,HYPH,O
room,NN,O
table,NN,O
",",",",O
in,IN,O
excellent,JJ,O
health,NN,O
and,CC,O
spirit,NNS,O
.,.,O
this,DT,O
morning,NN,O
",",",",O
be,VBG,O
a,DT,O
early,JJ,O
riser,NN,O
",",",",O
he,PRP,O
walk,VBD,O
in,IN,O
that,DT,O
direction,NN,O
before,IN,O
breakfast,NN,O
and,CC,O
be,VBD,O
overtake,VBN,O
by,IN,O
the,DT,O
carriage,NN,O
of,IN,O
Dr.,NNP,O
Richards,NNP,PERSON
",",",",O
who,WP,O
explain,VBD,O
that,IN,O
he,PRP,O
have,VBD,O
just,RB,O
be,VBN,O
send,VBN,O
for,IN,O
on,IN,O
a,DT,O
most,RBS,O
urgent,JJ,O
call,NN,O
to,IN,O
Tredannick,NNP,PERSON
Wartha,NNP,PERSON
.,.,O
Mr.,NNP,PERSON
Mortimer,NNP,PERSON
Tregennis,NNP,PERSON
naturally,RB,O
go,VBD,O
with,IN,O
he,PRP,O
.,.,O
when,WRB,O
he,PRP,O
arrive,VBD,O
at,IN,O
Tredannick,NNP,LOCATION
Wartha,NNP,LOCATION
he,PRP,O
find,VBD,O
a,DT,O
extraordinary,JJ,O
state,NN,O
of,IN,O
thing,NNS,O
.,.,O
he,PRP$,O
two,CD,O
brother,NNS,O
and,CC,O
he,PRP$,O
sister,NN,O
be,VBD,O
seat,VBN,O
round,IN,O
the,DT,O
table,NN,O
exactly,RB,O
as,IN,O
he,PRP,O
have,VBD,O
leave,VBN,O
they,PRP,O
",",",",O
the,DT,O
card,NNS,O
still,RB,O
spread,VBP,O
in,IN,O
front,NN,O
of,IN,O
they,PRP,O
and,CC,O
the,DT,O
candle,NNS,O
burn,VBD,O
down,RP,O
to,IN,O
they,PRP$,O
socket,NNS,O
.,.,O
the,DT,O
sister,NN,O
lay,VBD,O
back,RB,O
stone,NN,O
-,HYPH,O
dead,JJ,O
in,IN,O
she,PRP$,O
chair,NN,O
",",",",O
while,IN,O
the,DT,O
two,CD,O
brother,NNS,O
sit,VBD,O
on,IN,O
each,DT,O
side,NN,O
of,IN,O
she,PRP$,O
laugh,VBG,O
",",",",O
shout,VBG,O
",",",",O
and,CC,O
singing,NN,O
",",",",O
the,DT,O
sens,NNS,O
stricken,VBN,O
clean,JJ,O
out,IN,O
of,IN,O
they,PRP,O
.,.,O
all,DT,O
three,CD,O
of,IN,O
they,PRP,O
",",",",O
the,DT,O
dead,JJ,O
woman,NN,O
and,CC,O
the,DT,O
two,CD,O
demented,JJ,O
man,NNS,O
",",",",O
retain,VBN,O
upon,IN,O
they,PRP$,O
face,NNS,O
a,DT,O
expression,NN,O
of,IN,O
the,DT,O
utmost,JJ,O
horror,NN,O
--,:,O
a,DT,O
convulsion,NN,O
of,IN,O
terror,NN,O
which,WDT,O
be,VBD,O
dreadful,JJ,O
to,TO,O
