lemma,pos,ner
Counsellor,NNP,O
at,IN,O
Law,NNP,O
",",",",O
Moorville,NNP,LOCATION
",",",",O
Kansas,NNP,LOCATION
",",",",O
U.,NNP,PERSON
S.,NNP,PERSON
A.,NNP,PERSON
"""",'',PERSON
Holmes,NNP,PERSON
smile,VBD,O
as,IN,O
he,PRP,O
look,VBD,O
at,IN,O
the,DT,O
card,NN,O
.,.,O
"""",'',O
I,PRP,O
be,VBP,O
afraid,JJ,O
you,PRP,O
must,MD,O
make,VB,O
yet,RB,O
another,DT,O
effort,NN,O
",",",",O
Watson,NNP,PERSON
",",",",O
"""",'',O
say,VBD,O
he,PRP,O
.,.,O
"""",'',O
this,DT,O
gentleman,NN,O
be,VBZ,O
also,RB,O
in,IN,O
the,DT,O
plot,NN,O
already,RB,O
",",",",O
though,IN,O
I,PRP,O
certainly,RB,O
do,VBD,O
not,RB,O
expect,VB,O
to,TO,O
see,VB,O
he,PRP,O
this,DT,TIME
morning,NN,TIME
.,.,O
however,RB,O
",",",",O
he,PRP,O
be,VBZ,O
in,IN,O
a,DT,O
position,NN,O
to,TO,O
tell,VB,O
we,PRP,O
a,DT,O
good,JJ,O
deal,NN,O
which,WDT,O
I,PRP,O
want,VBP,O
to,TO,O
know,VB,O
.,.,O
"""",``,O
a,DT,O
moment,NN,O
later,RB,O
he,PRP,O
be,VBD,O
in,IN,O
the,DT,O
room,NN,O
.,.,O
Mr.,NNP,PERSON
John,NNP,PERSON
Garrideb,NNP,PERSON
",",",",O
Counsellor,NNP,O
at,IN,O
Law,NNP,O
",",",",O
be,VBD,O
a,DT,O
short,JJ,O
",",",",O
powerful,JJ,O
man,NN,O
with,IN,O
the,DT,O
round,NN,O
",",",",O
fresh,JJ,O
",",",",O
clean,JJ,O
-,HYPH,O
shaven,JJ,O
face,NN,O
characteristic,NN,O
of,IN,O
so,RB,O
many,JJ,O
american,JJ,MISC
man,NNS,O
of,IN,O
affair,NNS,O
.,.,O
the,DT,O
general,JJ,O
effect,NN,O
be,VBD,O
chubby,JJ,O
and,CC,O
rather,RB,O
childlike,JJ,O
",",",",O
so,IN,O
that,IN,O
one,CD,O
receive,VBD,O
the,DT,O
impression,NN,O
of,IN,O
quite,PDT,O
a,DT,O
young,JJ,O
man,NN,O
with,IN,O
a,DT,O
broad,JJ,O
set,NN,O
smile,NN,O
upon,IN,O
he,PRP$,O
face,NN,O
.,.,O
he,PRP$,O
eye,NNS,O
",",",",O
however,RB,O
",",",",O
be,VBD,O
arrest,VBG,O
.,.,O
seldom,RB,O
in,IN,O
any,DT,O
human,JJ,O
head,NN,O
have,VBP,O
I,PRP,O
see,VBN,O
a,DT,O
pair,NN,O
which,WDT,O
bespeak,VBD,O
a,DT,O
more,RBR,O
intense,JJ,O
inward,RB,O
life,NN,O
",",",",O
so,RB,O
bright,JJ,O
be,VBD,O
they,PRP,O
",",",",O
so,RB,O
alert,JJ,O
",",",",O
so,RB,O
responsive,JJ,O
to,IN,O
every,DT,O
change,NN,O
of,IN,O
thought,NN,O
.,.,O
he,PRP$,O
accent,NN,O
be,VBD,O
american,JJ,MISC
",",",",O
but,CC,O
be,VBD,O
not,RB,O
accompany,VBN,O
by,IN,O
any,DT,O
eccentricity,NN,O
of,IN,O
speech,NN,O
.,.,O
"""",``,O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
?,.,O
"""",'',O
he,PRP,O
ask,VBD,O
",",",",O
glance,VBG,O
from,IN,O
one,CD,O
to,IN,O
the,DT,O
other,JJ,O
.,.,O
"""",``,O
ah,UH,O
",",",",O
yes,UH,O
!,.,O
you,PRP$,O
picture,NNS,O
be,VBP,O
not,RB,O
unlike,IN,O
you,PRP,O
",",",",O
sir,NN,O
",",",",O
if,IN,O
I,PRP,O
may,MD,O
say,VB,O
so,RB,O
.,.,O
I,PRP,O
believe,VBP,O
you,PRP,O
have,VBP,O
have,VBN,O
a,DT,O
letter,NN,O
from,IN,O
my,PRP$,O
namesake,NN,O
",",",",O
Mr.,NNP,PERSON
Nathan,NNP,PERSON
Garrideb,NNP,PERSON
",",",",O
have,VBP,O
you,PRP,O
not,RB,O
?,.,O
"""",``,O
"""",``,O
pray,VB,O
sit,VB,O
down,RP,O
",",",",O
"""",'',O
say,VBD,O
Sherlock,NNP,PERSON
Holmes,NNP,PERSON
.,.,O
"""",'',O
we,PRP,O
shall,MD,O
",",",",O
I,PRP,O
fancy,VBP,O
",",",",O
have,VBP,O
a,DT,O
good,JJ,O
deal,NN,O
to,TO,O
discuss,VB,O
.,.,O
"""",``,O
he,PRP,O
take,VBD,O
up,RP,O
he,PRP$,O
sheet,NNS,O
of,IN,O
foolscap,NN,O
.,.,O
"""",'',O
you,PRP,O
be,VBP,O
",",",",O
of,IN,O
course,NN,O
",",",",O
the,DT,O
Mr.,NNP,PERSON
John,NNP,PERSON
Garrideb,NNP,PERSON
mention,VBD,O
in,IN,O
this,DT,O
document,NN,O
.,.,O
but,CC,O
surely,RB,O
you,PRP,O
have,VBP,O
be,VBN,O
in,IN,O
England,NNP,LOCATION
some,DT,O
time,NN,O
?,.,O
"""",``,O
"""",``,O
why,WRB,O
do,VBP,O
you,PRP,O
say,VB,O
that,IN,O
",",",",O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
?,.,O
"""",``,O
I,PRP,O
seem,VBD,O
to,TO,O
read,VB,O
sudden,JJ,O
suspicion,NN,O
in,IN,O
those,DT,O
expressive,JJ,O
eye,NNS,O
.,.,O
"""",'',O
you,PRP$,O
whole,JJ,O
outfit,NN,O
be,VBZ,O
English,NNP,MISC
.,.,O
"""",``,O
Mr.,NNP,PERSON
Garrideb,NNP,PERSON
force,VBD,O
a,DT,O
laugh,NN,O
.,.,O
"""",'',O
I,PRP,O
have,VBP,O
read,VBN,O
of,IN,O
you,PRP$,O
trick,NNS,O
",",",",O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
",",",",O
but,CC,O
I,PRP,O
never,RB,O
think,VBD,O
I,PRP,O
would,MD,O
be,VB,O
the,DT,O
subject,NN,O
of,IN,O
they,PRP,O
.,.,O
where,WRB,O
do,VBP,O
you,PRP,O
read,VB,O
that,DT,O
?,.,O
"""",``,O
"""",``,O
the,DT,O
shoulder,NN,O
cut,NN,O
of,IN,O
you,PRP$,O
coat,NN,O
",",",",O
the,DT,O
toe,NNS,O
of,IN,O
you,PRP$,O
boot,NNS,O
--,:,O
could,MD,O
anyone,NN,O
doubt,VB,O
it,PRP,O
?,.,O
"""",``,O
"""",``,O
well,UH,O
",",",",O
well,UH,O
",",",",O
I,PRP,O
have,VBD,O
no,DT,O
idea,NN,O
I,PRP,O
be,VBD,O
so,RB,O
obvious,JJ,O
a,DT,O
britisher,NN,O
.,.,O
but,CC,O
business,NN,O
bring,VBD,O
I,PRP,O
over,IN,O
here,RB,O
some,DT,O
time,NN,O
ago,RB,O
",",",",O
and,CC,O
so,RB,O
",",",",O
as,IN,O
you,PRP,O
say,VBP,O
",",",",O
my,PRP$,O
outfit,NN,O
be,VBZ,O
nearly,RB,O
all,DT,O
London,NNP,LOCATION
.,.,O
however,RB,O
",",",",O
I,PRP,O
guess,VBP,O
you,PRP$,O
time,NN,O
be,VBZ,O
of,IN,O
value,NN,O
",",",",O
and,CC,O
we,PRP,O
do,VBD,O
not,RB,O
meet,VB,O
to,TO,O
talk,VB,O
about,IN,O
the,DT,O
cut,NN,O
of,IN,O
my,PRP$,O
sock,NNS,O
.,.,O
what,WP,O
about,IN,O
get,VBG,O
down,RP,O
to,IN,O
that,DT,O
paper,NN,O
you,PRP,O
hold,VBP,O
in,IN,O
you,PRP$,O
hand,NN,O
?,.,O
"""",``,O
Holmes,NNP,PERSON
have,VBD,O
in,IN,O
some,DT,O
way,NN,O
ruffle,VBD,O
we,PRP$,O
visitor,NN,O
",",",",O
whose,WP$,O
chubby,JJ,O
face,NN,O
have,VBD,O
assume,VBN,O
a,DT,O
far,RB,O
less,RBR,O
amiable,JJ,O
expression,NN,O
.,.,O
"""",'',O
patience,NN,O
!,.,O
patience,NN,O
",",",",O
Mr.,NNP,PERSON
Garrideb,NNP,PERSON
!,.,O
"""",``,O
say,VBD,O
my,PRP$,O
friend,NN,O
in,IN,O
a,DT,O
soothing,JJ,O
voice,NN,O
.,.,O
"""",'',O
Dr.,NNP,O
Watson,NNP,PERSON
would,MD,O
tell,VB,O
you,PRP,O
that,IN,O
these,DT,O
little,JJ,O
digression,NNS,O
of,IN,O
mine,PRP,O
sometimes,RB,O
prove,VBP,O
in,IN,O
the,DT,O
end,NN,O
to,TO,O
have,VB,O
some,DT,O
bearing,NN,O
on,IN,O
the,DT,O
matter,NN,O
.,.,O
but,CC,O
why,WRB,O
do,VBD,O
Mr.,NNP,PERSON
Nathan,NNP,PERSON
Garrideb,NNP,PERSON
not,RB,O
come,VB,O
with,IN,O
you,PRP,O
?,.,O
"""",``,O
"""",``,O
why,WRB,O
do,VBD,O
he,PRP,O
ever,RB,O
drag,VBP,O
you,PRP,O
into,IN,O
it,PRP,O
at,IN,O
all,DT,O
?,.,O
"""",``,O
ask,VBD,O
we,PRP$,O
visitor,NN,O
with,IN,O
a,DT,O
sudden,JJ,O
outflame,NN,O
of,IN,O
anger,NN,O
.,.,O
"""",'',O
what,WP,O
in,IN,O
thunder,NN,O
have,VBD,O
you,PRP,O
to,TO,O
do,VB,O
with,IN,O
it,PRP,O
?,.,O
here,RB,O
be,VBD,O
a,DT,O
bit,NN,O
of,IN,O
professional,JJ,O
business,NN,O
between,IN,O
two,CD,O
gentleman,NNS,O
",",",",O
and,CC,O
one,CD,O
of,IN,O
they,PRP,O
must,MD,O
need,VB,O
call,NN,O
in,IN,O
a,DT,O
detective,NN,O
!,.,O
I,PRP,O
see,VBD,O
he,PRP,O
this,DT,TIME
morning,NN,TIME
",",",",O
and,CC,O
he,PRP,O
tell,VBD,O
I,PRP,O
this,DT,O
fool,NN,O
-,HYPH,O
trick,NN,O
he,PRP,O
have,VBD,O
play,VBN,O
I,PRP,O
",",",",O
and,CC,O
that,DT,O
be,VBZ,O
why,WRB,O
I,PRP,O
be,VBP,O
here,RB,O
.,.,O
but,CC,O
I,PRP,O
feel,VBP,O
bad,JJ,O
about,IN,O
it,PRP,O
",",",",O
all,PDT,O
the,DT,O
same,JJ,O
.,.,O
"""",``,O
"""",``,O
there,EX,O
be,VBD,O
no,DT,O
reflection,NN,O
upon,IN,O
you,PRP,O
",",",",O
Mr.,NNP,PERSON
Garrideb,NNP,PERSON
.,.,O
it,PRP,O
be,VBD,O
simply,RB,O
zeal,NN,O
upon,IN,O
he,PRP$,O
part,NN,O
to,TO,O
gain,VB,O
you,PRP$,O
end,NN,O
--,:,O
a,DT,O
end,NN,O
which,WDT,O
be,VBZ,O
",",",",O
I,PRP,O
understand,VBP,O
",",",",O
equally,RB,O
vital,JJ,O
for,IN,O
both,DT,O
of,IN,O
you,PRP,O
.,.,O
he,PRP,O
know,VBD,O
that,IN,O
I,PRP,O
have,VBD,O
means,NNS,O
of,IN,O
get,VBG,O
information,NN,O
",",",",O
and,CC,O
",",",",O
therefore,RB,O
",",",",O
it,PRP,O
be,VBD,O
very,RB,O
natural,JJ,O
that,IN,O
he,PRP,O
should,MD,O
apply,VB,O
to,IN,O
I,PRP,O
.,.,O
"""",``,O
we,PRP$,O
visitor,NN,O
's,POS,O
angry,JJ,O
face,NN,O
gradually,RB,O
clear,VBD,O
.,.,O
"""",'',O
well,UH,O
",",",",O
that,DT,O
put,VBZ,O
it,PRP,O
different,JJ,O
",",",",O
"""",'',O
say,VBD,O
he,PRP,O
.,.,O
"""",'',O
when,WRB,O
I,PRP,O
go,VBD,O
to,TO,O
see,VB,O
he,PRP,O
this,DT,TIME
morning,NN,TIME
and,CC,O
he,PRP,O
tell,VBD,O
I,PRP,O
he,PRP,O
have,VBD,O
send,VBN,O
to,IN,O
a,DT,O
detective,NN,O
",",",",O
I,PRP,O
just,RB,O
ask,VBD,O
for,IN,O
you,PRP$,O
address,NN,O
and,CC,O
come,VBD,O
right,RB,O
away,RB,O
.,.,O
I,PRP,O
do,VBP,O
not,RB,O
want,VB,O
police,NNS,O
but,VBG,O
into,IN,O
a,DT,O
private,JJ,O
matter,NN,O
.,.,O
but,CC,O
if,IN,O
you,PRP,O
be,VBP,O
content,JJ,O
just,RB,O
to,TO,O
help,VB,O
we,PRP,O
find,VB,O
the,DT,O
man,NN,O
",",",",O
there,EX,O
can,MD,O
be,VB,O
no,DT,O
harm,NN,O
in,IN,O
that,DT,O
.,.,O
"""",``,O
"""",``,O
well,UH,O
",",",",O
that,DT,O
be,VBZ,O
just,RB,O
how,WRB,O
it,PRP,O
stand,VBZ,O
",",",",O
"""",'',O
say,VBD,O
Holmes,NNP,PERSON
.,.,O
"""",'',O
and,CC,O
now,RB,O
",",",",O
sir,NN,O
",",",",O
since,IN,O
you,PRP,O
be,VBP,O
here,RB,O
",",",",O
we,PRP,O
have,VBD,O
best,JJS,O
have,VBP,O
a,DT,O
clear,JJ,O
account,NN,O
from,IN,O
you,PRP$,O
own,JJ,O
lip,NNS,O
.,.,O
my,PRP$,O
friend,NN,O
here,RB,O
know,VBZ,O
nothing,NN,O
of,IN,O
the,DT,O
detail,NNS,O
.,.,O
"""",``,O
Mr.,NNP,PERSON
Garrideb,NNP,PERSON
survey,VBD,O
I,PRP,O
with,IN,O
not,RB,O
too,RB,O
friendly,JJ,O
a,DT,O
gaze,NN,O
.,.,O
"""",'',O
need,VBP,O
he,PRP,O
know,VB,O
?,.,O
"""",``,O
he,PRP,O
ask,VBD,O
.,.,O
"""",'',O
we,PRP,O
usually,RB,O
work,VBP,O
together,RB,O
.,.,O
"""",``,O
"""",``,O
well,UH,O
",",",",O
there,EX,O
be,VBZ,O
no,DT,O
reason,NN,O
it,PRP,O
should,MD,O
be,VB,O
keep,VBN,O
a,DT,O
secret,NN,O
.,.,O
I,PRP,O
will,MD,O
give,VB,O
you,PRP,O
the,DT,O
fact,NNS,O
as,IN,O
short,JJ,O
as,IN,O
I,PRP,O
can,MD,O
make,VB,O
they,PRP,O
.,.,O
if,IN,O
you,PRP,O
come,VBD,O
from,IN,O
Kansas,NNP,LOCATION
I,PRP,O
would,MD,O
not,RB,O
need,VB,O
to,TO,O
explain,VB,O
to,IN,O
you,PRP,O
who,WP,O
Alexander,NNP,PERSON
Hamilton,NNP,PERSON
Garrideb,NNP,PERSON
be,VBD,O
.,.,O
he,PRP,O
make,VBD,O
he,PRP$,O
money,NN,O
in,IN,O
real,JJ,O
estate,NN,O
",",",",O
and,CC,O
afterwards,RB,O
in,IN,O
the,DT,O
wheat,NN,O
pit,NN,O
at,IN,O
Chicago,NNP,LOCATION
",",",",O
but,CC,O
he,PRP,O
spend,VBD,O
it,PRP,O
in,IN,O
buy,VBG,O
up,RP,O
as,RB,O
much,JJ,O
land,NN,O
as,IN,O
would,MD,O
make,VB,O
one,CD,O
of,IN,O
you,PRP$,O
county,NNS,O
",",",",O
lie,VBG,O
along,IN,O
the,DT,O
Arkansas,NNP,LOCATION
River,NNP,LOCATION
",",",",O
west,NN,O
of,IN,O
Fort,NNP,LOCATION
Dodge,NNP,LOCATION
.,.,O
it,PRP,O
be,VBZ,O
grazing,NN,O
-,HYPH,O
land,NN,O
and,CC,O
lumber,NN,O
-,HYPH,O
land,NN,O
and,CC,O
arable,JJ,O
-,HYPH,O
land,NN,O
and,CC,O
mineralize,VBN,O
-,HYPH,O
land,NN,O
",",",",O
and,CC,O
just,RB,O
every,DT,O
sort,NN,O
of,IN,O
land,NN,O
that,WDT,O
bring,VBZ,O
dollar,NNS,O
to,IN,O
the,DT,O
man,NN,O
that,WDT,O
own,VBZ,O
it,PRP,O
.,.,O
"""",``,O
he,PRP,O
have,VBD,O
no,DT,O
kith,NN,O
nor,CC,O
kin,NN,O
--,:,O
or,CC,O
",",",",O
if,IN,O
he,PRP,O
have,VBD,O
",",",",O
I,PRP,O
never,RB,O
hear,VBD,O
of,IN,O
it,PRP,O
.,.,O
but,CC,O
he,PRP,O
take,VBD,O
a,DT,O
kind,NN,O
of,IN,O
pride,NN,O
in,IN,O
the,DT,O
queerness,NN,O
of,IN,O
he,PRP$,O
name,NN,O
.,.,O
that,DT,O
be,VBD,O
what,WP,O
bring,VBD,O
we,PRP,O
together,RB,O
.,.,O
I,PRP,O
be,VBD,O
in,IN,O
the,DT,O
law,NN,O
at,IN,O
Topeka,NNP,LOCATION
",",",",O
and,CC,O
one,CD,O
day,NN,O
I,PRP,O
have,VBD,O
a,DT,O
visit,NN,O
from,IN,O
the,DT,O
old,JJ,O
man,NN,O
",",",",O
and,CC,O
he,PRP,O
be,VBD,O
tickle,VBN,O
to,IN,O
death,NN,O
to,TO,O
meet,VB,O
another,DT,O
man,NN,O
with,IN,O
he,PRP$,O
own,JJ,O
name,NN,O
.,.,O
it,PRP,O
be,VBD,O
he,PRP$,O
pet,NN,O
fad,NN,O
",",",",O
and,CC,O
he,PRP,O
be,VBD,O
dead,JJ,O
set,NN,O
to,TO,O
find,VB,O
out,RP,O
if,IN,O
there,EX,O
be,VBD,O
any,DT,O
more,JJR,O
garrideb,NNS,O
in,IN,O
the,DT,O
world,NN,O
.,.,O
',``,O
find,VB,O
I,PRP,O
another,DT,O
!,.,O
','',O
say,VBD,O
he,PRP,O
.,.,O
I,PRP,O
tell,VBD,O
he,PRP,O
I,PRP,O
be,VBD,O
a,DT,O
busy,JJ,O
man,NN,O
and,CC,O
could,MD,O
not,RB,O
spend,VB,O
my,PRP$,O
life,NN,O
hike,VBG,O
round,IN,O
the,DT,O
world,NN,O
in,IN,O
search,NN,O
of,IN,O
Garridebs,NNP,LOCATION
.,.,O
',``,O
none,NN,O
the,DT,O
less,RBR,O
",",",",O
','',O
say,VBD,O
he,PRP,O
",",",",O
','',O
that,DT,O
be,VBZ,O
just,RB,O
what,WP,O
you,PRP,O
will,MD,O
do,VB,O
if,IN,O
thing,NNS,O
pan,VBP,O
out,RP,O
as,IN,O
I,PRP,O
plan,VBD,O
they,PRP,O
.,.,O
','',O
I,PRP,O
think,VBD,O
he,PRP,O
be,VBD,O
joke,VBG,O
",",",",O
but,CC,O
there,EX,O
be,VBD,O
a,DT,O
powerful,JJ,O
lot,NN,O
of,IN,O
mean,VBG,O
in,IN,O
the,DT,O
word,NNS,O
",",",",O
as,IN,O
I,PRP,O
be,VBD,O
soon,RB,O
to,TO,O
discover,VB,O
.,.,O
"""",``,O
for,IN,O
he,PRP,O
die,VBD,O
within,IN,O
a,DT,O
year,NN,O
of,IN,O
say,VBG,O
they,PRP,O
",",",",O
and,CC,O
he,PRP,O
leave,VBD,O
a,DT,O
will,MD,O
behind,IN,O
he,PRP,O
.,.,O
it,PRP,O
be,VBD,O
the,DT,O
queerest,NN,O
will,MD,O
that,WDT,O
have,VBZ,O
ever,RB,O
be,VBN,O
file,VBN,O
in,IN,O
the,DT,O
state,NN,O
of,IN,O
Kansas,NNP,LOCATION
.,.,O
he,PRP$,O
property,NN,O
be,VBD,O
divide,VBN,O
into,IN,O
three,CD,O
part,NNS,O
",",",",O
and,CC,O
I,PRP,O
be,VBD,O
to,TO,O
have,VB,O
one,CD,O
on,IN,O
condition,NN,O
that,IN,O
I,PRP,O
find,VBD,O
two,CD,O
garrideb,NNS,PERSON
who,WP,O
would,MD,O
share,VB,O
the,DT,O
remainder,NN,O
.,.,O
it,PRP,O
be,VBZ,O
five,CD,MONEY
million,CD,MONEY
dollar,NNS,MONEY
for,IN,O
each,DT,O
if,IN,O
it,PRP,O
be,VBZ,O
a,DT,O
cent,NN,O
",",",",O
but,CC,O
we,PRP,O
can,MD,O
not,RB,O
lay,VB,O
a,DT,O
finger,NN,O
on,IN,O
it,PRP,O
until,IN,O
we,PRP,O
all,DT,O
three,CD,O
stand,NN,O
in,IN,O
a,DT,O
row,NN,O
.,.,O
"""",``,O
it,PRP,O
be,VBD,O
so,RB,O
big,JJ,O
a,DT,O
chance,NN,O
that,IN,O
I,PRP,O
just,RB,O
let,VB,O
my,PRP$,O
legal,JJ,O
practice,NN,O
slide,NN,O
and,CC,O
I,PRP,O
set,VBD,O
forth,RB,O
look,VBG,O
for,IN,O
Garridebs,NNP,O
.,.,O
there,EX,O
be,VBZ,O
not,RB,O
one,CD,O
in,IN,O
the,DT,O
United,NNP,LOCATION
States,NNP,LOCATION
.,.,O
I,PRP,O
