lemma,pos,ner
professionally,RB,O
.,.,O
I,PRP,O
think,VBP,O
that,IN,O
I,PRP,O
recognise,VBP,O
the,DT,O
symptom,NNS,O
.,.,O
ha,UH,O
!,.,O
do,VBD,O
I,PRP,O
not,RB,O
tell,VB,O
you,PRP,O
?,.,O
"""",``,O
as,IN,O
he,PRP,O
speak,VBD,O
",",",",O
the,DT,O
man,NN,O
",",",",O
puffing,NN,O
and,CC,O
blowing,NN,O
",",",",O
rush,VBD,O
at,IN,O
we,PRP$,O
door,NN,O
and,CC,O
pull,VBD,O
at,IN,O
we,PRP$,O
bell,NN,O
until,IN,O
the,DT,O
whole,JJ,O
house,NN,O
resound,VBD,O
with,IN,O
the,DT,O
clanging,NN,O
.,.,O
a,DT,O
few,JJ,O
moment,NNS,O
later,RBR,O
he,PRP,O
be,VBD,O
in,IN,O
we,PRP$,O
room,NN,O
",",",",O
still,RB,O
puff,VBG,O
",",",",O
still,RB,O
gesticulate,VBG,O
",",",",O
but,CC,O
with,IN,O
so,RB,O
fix,VBN,O
a,DT,O
look,NN,O
of,IN,O
grief,NN,O
and,CC,O
despair,NN,O
in,IN,O
he,PRP$,O
eye,NNS,O
that,IN,O
we,PRP$,O
smile,NNS,O
be,VBD,O
turn,VBN,O
in,IN,O
a,DT,O
instant,NN,O
to,IN,O
horror,NN,O
and,CC,O
pity,NN,O
.,.,O
for,IN,O
a,DT,O
while,NN,O
he,PRP,O
could,MD,O
not,RB,O
get,VB,O
he,PRP$,O
word,NNS,O
out,RP,O
",",",",O
but,CC,O
sway,VBD,O
he,PRP$,O
body,NN,O
and,CC,O
pluck,VBN,O
at,IN,O
he,PRP$,O
hair,NN,O
like,IN,O
one,CD,O
who,WP,O
have,VBZ,O
be,VBN,O
drive,VBN,O
to,IN,O
the,DT,O
extreme,JJ,O
limit,NNS,O
of,IN,O
he,PRP$,O
reason,NN,O
.,.,O
then,RB,O
",",",",O
suddenly,RB,O
spring,VBG,O
to,IN,O
he,PRP$,O
foot,NNS,O
",",",",O
he,PRP,O
beat,VBD,O
he,PRP$,O
head,NN,O
against,IN,O
the,DT,O
wall,NN,O
with,IN,O
such,JJ,O
force,NN,O
that,WDT,O
we,PRP,O
both,DT,O
rush,VBD,O
upon,IN,O
he,PRP,O
and,CC,O
tear,VBD,O
he,PRP,O
away,RB,O
to,IN,O
the,DT,O
centre,NN,O
of,IN,O
the,DT,O
room,NN,O
.,.,O
Sherlock,NNP,PERSON
Holmes,NNP,PERSON
push,VBD,O
he,PRP,O
down,RP,O
into,IN,O
the,DT,O
easy,JJ,O
-,HYPH,O
chair,NN,O
and,CC,O
",",",",O
sit,VBG,O
beside,IN,O
he,PRP,O
",",",",O
pat,VBD,O
he,PRP$,O
hand,NN,O
and,CC,O
chat,VBD,O
with,IN,O
he,PRP,O
in,IN,O
the,DT,O
easy,JJ,O
",",",",O
soothing,JJ,O
tone,NNS,O
which,WDT,O
he,PRP,O
know,VBD,O
so,RB,O
well,RB,O
how,WRB,O
to,TO,O
employ,VB,O
.,.,O
"""",``,O
you,PRP,O
have,VBP,O
come,VBN,O
to,IN,O
I,PRP,O
to,TO,O
tell,VB,O
you,PRP$,O
story,NN,O
",",",",O
have,VBP,O
you,PRP,O
not,RB,O
?,.,O
"""",'',O
say,VBD,O
he,PRP,O
.,.,O
"""",``,O
you,PRP,O
be,VBP,O
fatigued,JJ,O
with,IN,O
you,PRP$,O
haste,NN,O
.,.,O
pray,VB,O
wait,VB,O
until,IN,O
you,PRP,O
have,VBP,O
recover,VBN,O
yourself,PRP,O
",",",",O
and,CC,O
then,RB,O
I,PRP,O
shall,MD,O
be,VB,O
most,RBS,O
happy,JJ,O
to,TO,O
look,VB,O
into,IN,O
any,DT,O
little,JJ,O
problem,NN,O
which,WDT,O
you,PRP,O
may,MD,O
submit,VB,O
to,IN,O
I,PRP,O
.,.,O
"""",``,O
the,DT,O
man,NN,O
sit,VBD,O
for,IN,O
a,DT,O
minute,NN,O
or,CC,O
more,JJR,O
with,IN,O
a,DT,O
heaving,NN,O
chest,NN,O
",",",",O
fight,VBG,O
against,IN,O
he,PRP$,O
emotion,NN,O
.,.,O
then,RB,O
he,PRP,O
pass,VBD,O
he,PRP$,O
handkerchief,NN,O
over,IN,O
he,PRP$,O
brow,NN,O
",",",",O
set,VBD,O
he,PRP$,O
lip,NNS,O
tight,RB,O
",",",",O
and,CC,O
turn,VBD,O
he,PRP$,O
face,NN,O
towards,IN,O
we,PRP,O
.,.,O
"""",``,O
no,DT,O
doubt,NN,O
you,PRP,O
think,VBP,O
I,PRP,O
mad,JJ,O
?,.,O
"""",'',O
say,VBD,O
he,PRP,O
.,.,O
"""",``,O
I,PRP,O
see,VBP,O
that,IN,O
you,PRP,O
have,VBP,O
have,VBN,O
some,DT,O
great,JJ,O
trouble,NN,O
",",",",O
"""",'',O
respond,VBD,O
Holmes,NNP,PERSON
.,.,O
"""",``,O
God,NNP,O
know,VBZ,O
I,PRP,O
have,VBP,O
!,.,O
--,:,O
a,DT,O
trouble,NN,O
which,WDT,O
be,VBZ,O
enough,JJ,O
to,TO,O
unseat,VB,O
my,PRP$,O
reason,NN,O
",",",",O
so,RB,O
sudden,RB,O
and,CC,O
so,RB,O
terrible,JJ,O
be,VBZ,O
it,PRP,O
.,.,O
public,JJ,O
disgrace,NN,O
I,PRP,O
might,MD,O
have,VB,O
face,VBN,O
",",",",O
although,IN,O
I,PRP,O
be,VBP,O
a,DT,O
man,NN,O
whose,WP$,O
character,NN,O
have,VBZ,O
never,RB,O
yet,RB,O
bear,VBN,O
a,DT,O
stain,NN,O
.,.,O
private,JJ,O
affliction,NN,O
also,RB,O
be,VBZ,O
the,DT,O
lot,NN,O
of,IN,O
every,DT,O
man,NN,O
;,:,O
but,CC,O
the,DT,O
two,CD,O
come,VBG,O
together,RB,O
",",",",O
and,CC,O
in,IN,O
so,CC,O
frightful,JJ,O
a,DT,O
form,NN,O
",",",",O
have,VBP,O
be,VBN,O
enough,JJ,O
to,TO,O
shake,VB,O
my,PRP$,O
very,JJ,O
soul,NN,O
.,.,O
besides,RB,O
",",",",O
it,PRP,O
be,VBZ,O
not,RB,O
I,PRP,O
alone,RB,O
.,.,O
the,DT,O
very,RB,O
noblest,JJS,O
in,IN,O
the,DT,O
land,NN,O
may,MD,O
suffer,VB,O
unless,IN,O
some,DT,O
way,NN,O
be,VB,O
find,VBN,O
out,IN,O
of,IN,O
this,DT,O
horrible,JJ,O
affair,NN,O
.,.,O
"""",``,O
"""",``,O
pray,VB,O
compose,VB,O
yourself,PRP,O
",",",",O
sir,NN,O
",",",",O
"""",'',O
say,VBD,O
Holmes,NNP,PERSON
",",",",O
"""",'',O
and,CC,O
let,VB,O
I,PRP,O
have,VB,O
a,DT,O
clear,JJ,O
account,NN,O
of,IN,O
who,WP,O
you,PRP,O
be,VBP,O
and,CC,O
what,WP,O
it,PRP,O
be,VBZ,O
that,DT,O
have,VBZ,O
befall,VBN,O
you,PRP,O
.,.,O
"""",``,O
"""",``,O
my,PRP$,O
name,NN,O
",",",",O
"""",'',O
answer,VBD,O
we,PRP$,O
visitor,NN,O
",",",",O
"""",'',O
be,VBZ,O
probably,RB,O
familiar,JJ,O
to,IN,O
you,PRP$,O
ear,NNS,O
.,.,O
I,PRP,O
be,VBP,O
Alexander,NNP,PERSON
Holder,NNP,PERSON
",",",",O
of,IN,O
the,DT,O
banking,NN,O
firm,NN,O
of,IN,O
Holder,NNP,ORGANIZATION
&,CC,ORGANIZATION
Stevenson,NNP,ORGANIZATION
",",",",O
of,IN,O
Threadneedle,NNP,LOCATION
Street,NNP,LOCATION
.,.,O
"""",``,O
the,DT,O
name,NN,O
be,VBD,O
indeed,RB,O
well,RB,O
know,VBN,O
to,IN,O
we,PRP,O
as,IN,O
belong,VBG,O
to,IN,O
the,DT,O
senior,JJ,O
partner,NN,O
in,IN,O
the,DT,O
second,RB,O
largest,JJS,O
private,JJ,O
banking,NN,O
concern,NN,O
in,IN,O
the,DT,O
City,NNP,O
of,IN,O
London,NNP,LOCATION
.,.,O
what,WP,O
could,MD,O
have,VB,O
happen,VBN,O
",",",",O
then,RB,O
",",",",O
to,TO,O
bring,VB,O
one,CD,O
of,IN,O
the,DT,O
foremost,JJ,O
citizen,NNS,O
of,IN,O
London,NNP,LOCATION
to,IN,O
this,DT,O
most,RBS,O
pitiable,JJ,O
pass,NN,O
?,.,O
we,PRP,O
wait,VBD,O
",",",",O
all,DT,O
curiosity,NN,O
",",",",O
until,IN,O
with,IN,O
another,DT,O
effort,NN,O
he,PRP,O
brace,VBD,O
himself,PRP,O
to,TO,O
tell,VB,O
he,PRP$,O
story,NN,O
.,.,O
"""",``,O
I,PRP,O
feel,VBP,O
that,DT,O
time,NN,O
be,VBZ,O
of,IN,O
value,NN,O
",",",",O
"""",'',O
say,VBD,O
he,PRP,O
;,:,O
"""",'',O
that,WDT,O
be,VBZ,O
why,WRB,O
I,PRP,O
hasten,VBD,O
here,RB,O
when,WRB,O
the,DT,O
police,NN,O
inspector,NN,O
suggest,VBD,O
that,IN,O
I,PRP,O
should,MD,O
secure,VB,O
you,PRP$,O
co-operation,NN,O
.,.,O
I,PRP,O
come,VBD,O
to,IN,O
Baker,NNP,LOCATION
Street,NNP,LOCATION
by,IN,O
the,DT,O
Underground,NNP,MISC
and,CC,O
hurry,VBN,O
from,IN,O
there,RB,O
on,IN,O
foot,NN,O
",",",",O
for,IN,O
the,DT,O
cab,NNS,O
go,VBP,O
slowly,RB,O
through,IN,O
this,DT,O
snow,NN,O
.,.,O
that,DT,O
be,VBZ,O
why,WRB,O
I,PRP,O
be,VBD,O
so,RB,O
out,IN,O
of,IN,O
breath,NN,O
",",",",O
for,IN,O
I,PRP,O
be,VBP,O
a,DT,O
man,NN,O
who,WP,O
take,VBZ,O
very,RB,O
little,JJ,O
exercise,NN,O
.,.,O
I,PRP,O
feel,VBP,O
better,RB,O
now,RB,O
",",",",O
and,CC,O
I,PRP,O
will,MD,O
put,VB,O
the,DT,O
fact,NNS,O
before,IN,O
you,PRP,O
as,IN,O
shortly,RB,O
and,CC,O
yet,RB,O
as,RB,O
clearly,RB,O
as,IN,O
I,PRP,O
can,MD,O
.,.,O
"""",``,O
it,PRP,O
be,VBZ,O
",",",",O
of,IN,O
course,NN,O
",",",",O
well,RB,O
know,VBN,O
to,IN,O
you,PRP,O
that,IN,O
in,IN,O
a,DT,O
successful,JJ,O
banking,NN,O
business,NN,O
as,RB,O
much,JJ,O
depend,VBZ,O
upon,IN,O
we,PRP$,O
be,VBG,O
able,JJ,O
to,TO,O
find,VB,O
remunerative,JJ,O
investment,NNS,O
for,IN,O
we,PRP$,O
fund,NNS,O
as,IN,O
upon,IN,O
we,PRP$,O
increase,VBG,O
we,PRP$,O
connection,NN,O
and,CC,O
the,DT,O
number,NN,O
of,IN,O
we,PRP$,O
depositor,NNS,O
.,.,O
one,CD,O
of,IN,O
we,PRP$,O
most,RBS,O
lucrative,JJ,O
means,NNS,O
of,IN,O
lay,VBG,O
out,RP,O
money,NN,O
be,VBZ,O
in,IN,O
the,DT,O
shape,NN,O
of,IN,O
loan,NNS,O
",",",",O
where,WRB,O
the,DT,O
security,NN,O
be,VBZ,O
unimpeachable,JJ,O
.,.,O
we,PRP,O
have,VBP,O
do,VBN,O
a,DT,O
good,JJ,O
deal,NN,O
in,IN,O
this,DT,O
direction,NN,O
during,IN,O
the,DT,O
last,JJ,O
few,JJ,O
year,NNS,O
",",",",O
and,CC,O
there,EX,O
be,VBP,O
many,JJ,O
noble,JJ,O
family,NNS,O
to,TO,O
whom,WP,O
we,PRP,O
have,VBP,O
advance,VBN,O
large,JJ,O
sum,NNS,O
upon,IN,O
the,DT,O
security,NN,O
of,IN,O
they,PRP$,O
picture,NNS,O
",",",",O
library,NNS,O
",",",",O
or,CC,O
plate,NN,O
.,.,O
"""",``,O
yesterday,NN,O
morning,NN,O
I,PRP,O
be,VBD,O
seat,VBN,O
in,IN,O
my,PRP$,O
office,NN,O
at,IN,O
the,DT,O
bank,NN,O
when,WRB,O
a,DT,O
card,NN,O
be,VBD,O
bring,VBN,O
in,RP,O
to,IN,O
I,PRP,O
by,IN,O
one,CD,O
of,IN,O
the,DT,O
clerk,NNS,O
.,.,O
I,PRP,O
start,VBD,O
when,WRB,O
I,PRP,O
see,VBD,O
the,DT,O
name,NN,O
",",",",O
for,IN,O
it,PRP,O
be,VBD,O
that,DT,O
of,IN,O
none,NN,O
other,JJ,O
than,IN,O
--,:,O
well,UH,O
",",",",O
perhaps,RB,O
even,RB,O
to,IN,O
you,PRP,O
I,PRP,O
have,VBD,O
better,JJR,O
say,UH,O
no,UH,O
more,JJR,O
than,IN,O
that,IN,O
it,PRP,O
be,VBD,O
a,DT,O
name,NN,O
which,WDT,O
be,VBZ,O
a,DT,O
household,NN,O
word,NN,O
all,RB,O
over,IN,O
the,DT,O
earth,NN,O
--,:,O
one,CD,O
of,IN,O
the,DT,O
highest,JJS,O
",",",",O
noblest,JJS,O
",",",",O
most,RBS,O
exalt,VBN,O
name,NNS,O
in,IN,O
England,NNP,LOCATION
.,.,O
I,PRP,O
be,VBD,O
overwhelm,VBN,O
by,IN,O
the,DT,O
honour,NN,O
and,CC,O
attempt,VBD,O
",",",",O
when,WRB,O
he,PRP,O
enter,VBD,O
",",",",O
to,TO,O
say,VB,O
so,RB,O
",",",",O
but,CC,O
he,PRP,O
plunge,VBD,O
at,IN,O
once,RB,O
into,IN,O
business,NN,O
with,IN,O
the,DT,O
air,NN,O
of,IN,O
a,DT,O
man,NN,O
who,WP,O
wish,VBZ,O
to,IN,O
hurry,NN,O
quickly,RB,O
through,IN,O
a,DT,O
disagreeable,JJ,O
task,NN,O
.,.,O
"""",``,O
',``,O
Mr.,NNP,PERSON
Holder,NNP,PERSON
",",",",O
','',O
say,VBD,O
he,PRP,O
",",",",O
','',O
I,PRP,O
have,VBP,O
be,VBN,O
inform,VBN,O
that,IN,O
you,PRP,O
be,VBP,O
in,IN,O
the,DT,O
habit,NN,O
of,IN,O
advance,VBG,O
money,NN,O
.,.,O
','',O
"""",'',O
',``,O
the,DT,O
firm,NN,O
do,VBZ,O
so,RB,O
when,WRB,O
the,DT,O
security,NN,O
be,VBZ,O
good,JJ,O
.,.,O
','',O
I,PRP,O
answer,VBD,O
.,.,O
"""",``,O
',``,O
it,PRP,O
be,VBZ,O
absolutely,RB,O
essential,JJ,O
to,IN,O
I,PRP,O
",",",",O
','',O
say,VBD,O
he,PRP,O
",",",",O
','',O
that,IN,O
I,PRP,O
should,MD,O
have,VB,O
£,$,O
"50,000",CD,O
at,IN,O
once,RB,O
.,.,O
I,PRP,O
could,MD,O
",",",",O
of,IN,O
course,NN,O
",",",",O
borrow,VB,O
so,RB,O
trifle,VBG,O
a,DT,O
sum,NN,O
ten,CD,O
time,NNS,O
over,IN,O
from,IN,O
my,PRP$,O
friend,NNS,O
",",",",O
but,CC,O
I,PRP,O
much,RB,O
prefer,VBP,O
to,TO,O
make,VB,O
it,PRP,O
a,DT,O
matter,NN,O
of,IN,O
business,NN,O
and,CC,O
to,TO,O
carry,VB,O
out,RP,O
that,IN,O
business,NN,O
myself,PRP,O
.,.,O
in,IN,O
my,PRP$,O
position,NN,O
you,PRP,O
can,MD,O
readily,RB,O
understand,VB,O
that,IN,O
it,PRP,O
be,VBZ,O
unwise,JJ,O
to,TO,O
place,VB,O
one,PRP,O
's,POS,O
self,NN,O
under,IN,O
obligation,NNS,O
.,.,O
',``,O
"""",``,O
','',O
for,IN,O
how,WRB,O
long,RB,O
",",",",O
may,MD,O
I,PRP,O
ask,VB,O
",",",",O
do,VBP,O
you,PRP,O
want,VB,O
this,DT,O
sum,NN,O
?,.,O
',``,O
I,PRP,O
ask,VBD,O
.,.,O
"""",``,O
',``,O
Next,NNP,O
Monday,NNP,DATE
I,PRP,O
have,VBP,O
a,DT,O
large,JJ,O
sum,NN,O
due,IN,O
to,IN,O
I,PRP,O
",",",",O
and,CC,O
I,PRP,O
shall,MD,O
then,RB,O
most,RBS,O
certainly,RB,O
repay,VB,O
what,WP,O
you,PRP,O
advance,VBP,O
",",",",O
with,IN,O
whatever,WDT,O
interest,NN,O
you,PRP,O
think,VBP,O
it,PRP,O
right,JJ,O
to,TO,O
charge,VB,O
.,.,O
but,CC,O
it,PRP,O
be,VBZ,O
very,RB,O
essential,JJ,O
to,IN,O
I,PRP,O
that,IN,O
the,DT,O
money,NN,O
should,MD,O
be,VB,O
pay,VBN,O
at,IN,O
once,RB,O
.,.,O
',``,O
"""",``,O
',``,O
I,PRP,O
should,MD,O
be,VB,O
happy,JJ,O
to,TO,O
advance,VB,O
it,PRP,O
without,IN,O
further,JJ,O
parley,NN,O
from,IN,O
my,PRP$,O
own,JJ,O
private,JJ,O
purse,NN,O
",",",",O
','',O
say,VBD,O
I,PRP,O
",",",",O
','',O
be,VBD,O
it,PRP,O
not,RB,O
that,IN,O
the,DT,O
strain,NN,O
would,MD,O
be,VB,O
rather,RB,O
more,JJR,O
than,IN,O
it,PRP,O
could,MD,O
bear,VB,O
.,.,O
if,IN,O
",",",",O
on,IN,O
the,DT,O
other,JJ,O
hand,NN,O
",",",",O
I,PRP,O
be,VBP,O
to,TO,O
do,VB,O
it,PRP,O
in,IN,O
the,DT,O
name,NN,O
of,IN,O
the,DT,O
firm,NN,O
",",",",O
then,RB,O
in,IN,O
justice,NN,O
to,IN,O
my,PRP$,O
partner,NN,O
I,PRP,O
must,MD,O
insist,VB,O
that,IN,O
",",",",O
even,RB,O
in,IN,O
you,PRP$,O
case,NN,O
",",",",O
every,DT,O
businesslike,JJ,O
precaution,NN,O
should,MD,O
be,VB,O
take,VBN,O
.,.,O
',``,O
"""",``,O
',``,O
I,PRP,O
should,MD,O
much,RB,O
prefer,VB,O
to,TO,O
have,VB,O
it,PRP,O
so,RB,O
",",",",O
','',O
say,VBD,O
he,PRP,O
",",",",O
raise,VBG,O
up,RP,O
a,DT,O
square,NN,O
",",",",O
black,JJ,O
morocco,NN,O
case,NN,O
which,WDT,O
he,PRP,O
have,VBD,O
lay,VBN,O
beside,IN,O
he,PRP$,O
chair,NN,O
.,.,O
','',O
you,PRP,O
have,VBP,O
doubtless,RB,O
hear,VBN,O
of,IN,O
the,DT,O
Beryl,NNP,O
Coronet,NNP,O
?,.,O
',``,O
"""",``,O
','',O
one,CD,O
of,IN,O
the,DT,O
most,RBS,O
precious,JJ,O
public,JJ,O
possession,NNS,O
of,IN,O
the,DT,O
empire,NN,O
",",",",O
','',O
say,VBD,O
I.,NNP,O
"""",``,O
','',O
precisely,RB,O
.,.,O
',``,O
he,PRP,O
open,VBD,O
the,DT,O
case,NN,O
",",",",O
and,CC,O
there,RB,O
",",",",O
imbed,VBN,O
in,IN,O
soft,JJ,O
",",",",O
flesh,NN,O
-,HYPH,O
colour,VBN,O
velvet,NN,O
",",",",O
lay,VBD,O
the,DT,O
magnificent,JJ,O
piece,NN,O
of,IN,O
jewellery,NN,O
which,WDT,O
he,PRP,O
have,VBD,O
name,VBN,O
.,.,O
','',O
there,EX,O
be,VBP,O
thirty,CD,O
-,HYPH,O
nine,CD,O
enormous,JJ,O
beryl,NNS,O
",",",",O
','',O
say,VBD,O
he,PRP,O
",",",",O
','',O
and,CC,O
the,DT,O
price,NN,O
of,IN,O
the,DT,O
gold,NN,O
chasing,NN,O
be,VBZ,O
incalculable,JJ,O
.,.,O
the,DT,O
lowest,JJS,O
estimate,NN,O
would,MD,O
put,VB,O
the,DT,O
worth,NN,O
of,IN,O
the,DT,O
coronet,NN,O
at,IN,O
double,PDT,O
the,DT,O
sum,NN,O
which,WDT,O
I,PRP,O
have,VBP,O
ask,VBN,O
.,.,O
I,PRP,O
be,VBP,O
prepared,JJ,O
to,TO,O
leave,VB,O
it,PRP,O
with,IN,O
you,PRP,O
as,IN,O
my,PRP$,O
security,NN,O
.,.,O
',``,O
"""",``,O
I,PRP,O
take,VBD,O
the,DT,O
precious,JJ,O
case,NN,O
into,IN,O
my,PRP$,O
hand,NNS,O
and,CC,O
look,VBD,O
in,IN,O
some,DT,O
perplexity,NN,O
from,IN,O
it,PRP,O
to,IN,O
my,PRP$,O
illustrious,JJ,O
client,NN,O
.,.,O
"""",'',O
','',O
you,PRP,O
doubt,VBP,O
its,PRP$,O
value,NN,O
?,.,O
',``,O
he,PRP,O
ask,VBD,O
.,.,O
"""",``,O
',``,O
not,RB,O
at,IN,O
all,DT,O
.,.,O
I,PRP,O
only,RB,O
doubt,VBP,O
--,:,O
','',O
"""",``,O
',``,O
the,DT,O
propriety,NN,O
of,IN,O
my,PRP$,O
leave,VBG,O
it,PRP,O
.,.,O
you,PRP,O
may,MD,O
set,VB,O
you,PRP$,O
mind,NN,O
at,IN,O
rest,NN,O
about,IN,O
that,DT,O
.,.,O
I,PRP,O
should,MD,O
not,RB,O
dream,VB,O
of,IN,O
do,VBG,O
so,RB,O
be,VBD,O
it,PRP,O
not,RB,O
absolutely,RB,O
certain,JJ,O
that,IN,O
I,PRP,O
should,MD,O
be,VB,O
able,JJ,O
in,IN,O
four,CD,O
day,NNS,O
to,TO,O
reclaim,VB,O
it,PRP,O
.,.,O
it,PRP,O
be,VBZ,O
a,DT,O
pure,JJ,O
matter,NN,O
of,IN,O
form,NN,O
.,.,O
be,VBZ,O
the,DT,O
security,NN,O
sufficient,JJ,O
?,.,O
',``,O
"""",``,O
','',O
ample,JJ,O
.,.,O
',``,O
"""",``,O
','',O
you,PRP,O
understand,VBP,O
",",",",O
Mr.,NNP,PERSON
Holder,NNP,PERSON
",",",",O
that,IN,O
I,PRP,O
be,VBP,O
give,VBG,O
you,PRP,O
a,DT,O
strong,JJ,O
proof,NN,O
