occurence,speaker,canonicalSpeaker,text
68,Gregson,Tobias Gregson,"A gold watch, No. 97163, by Barraud, of London. Gold Albert chain, very heavy and solid. Gold ring, with masonic device. Gold pin--bull-dog's head, with rubies as eyes. Russian leather card-case, with cards of Enoch J. Drebber of Cleveland, corresponding with the E. J. D. upon the linen. No purse, but loose money to the extent of seven pounds thirteen. Pocket edition of Boccaccio's 'Decameron,' with name of Joseph Stangerson upon the fly-leaf. Two letters--one addressed to E. J. Drebber and one to Joseph Stangerson."
69,Gregson,Tobias Gregson,At what address?
70,Gregson,Tobias Gregson,"American Exchange, Strand--to be left till called for. They are both from the Guion Steamship Company, and refer to the sailing of their boats from Liverpool. It is clear that this unfortunate man was about to return to New York."
71,Gregson,Tobias Gregson,"Have you made any inquiries as to this man, Stangerson?"
72,Gregson,Tobias Gregson,"I did it at once, sir,"
73,Gregson,Tobias Gregson,"I have had advertisements sent to all the newspapers, and one of my men has gone to the American Exchange, but he has not returned yet."
74,Gregson,Tobias Gregson,Have you sent to Cleveland?
75,Gregson,Tobias Gregson,We telegraphed this morning.
76,Gregson,Tobias Gregson,How did you word your inquiries?
77,Gregson,Tobias Gregson,"We simply detailed the circumstances, and said that we should be glad of any information which could help us."
78,Gregson,Tobias Gregson,You did not ask for particulars on any point which appeared to you to be crucial?
79,Gregson,Tobias Gregson,I asked about Stangerson.
80,Gregson,Tobias Gregson,Nothing else? Is there no circumstance on which this whole case appears to hinge? Will you not telegraph again?
81,Gregson,Gregson,"I have said all I have to say,"
82,his,Mr. Sherlock Holmes,"Mr. Gregson,"
83,Unknown,Mr. Sherlock Holmes,"I have just made a discovery of the highest importance, and one which would have been overlooked had I not made a careful examination of the walls."
84,his,Mr. Sherlock Holmes,"Come here,"
85,Unknown,Unknown,"Now, stand there!"
86,Mr. Sherlock Holmes,Mr. Sherlock Holmes,Look at that!
87,Mr. Sherlock Holmes,Mr. Sherlock Holmes,What do you think of that?
88,Gregson,Tobias Gregson,"This was overlooked because it was in the darkest corner of the room, and no one thought of looking there. The murderer has written it with his or her own blood. See this smear where it has trickled down the wall! That disposes of the idea of suicide anyhow. Why was that corner chosen to write it on? I will tell you. See that candle on the mantelpiece. It was lit at the time, and if it was lit this corner would be the brightest instead of the darkest portion of the wall."
89,Gregson,Tobias Gregson,And what does it mean now that you have found it?
90,Gregson,Tobias Gregson,"Mean? Why, it means that the writer was going to put the female name Rachel, but was disturbed before he or she had time to finish. You mark my words, when this case comes to be cleared up you will find that a woman named Rachel has something to do with it. It's all very well for you to laugh, Mr. Sherlock Holmes. You may be very smart and clever, but the old hound is the best, when all is said and done."
91,Gregson,Tobias Gregson,I really beg your pardon!
92,Gregson,Tobias Gregson,"You certainly have the credit of being the first of us to find this out, and, as you say, it bears every mark of having been written by the other participant in last night's mystery. I have not had time to examine this room yet, but with your permission I shall do so now."
93,his,his,"They say that genius is an infinite capacity for taking pains,"
94,Gregson,Tobias Gregson,"It's a very bad definition, but it does apply to detective work."
95,Holmes,Unknown,"What do you think of it, sir?"
96,Gregson,Unknown,"It would be robbing you of the credit of the case if I was to presume to help you,"
97,Gregson,Unknown,You are doing so well now that it would be a pity for anyone to interfere.
98,Unknown,his,"If you will let me know how your investigations go,"
99,his,his,I shall be happy to give you any help I can. In the meantime I should like to speak to the constable who found the body. Can you give me his name and address?
100,his,John Rance,"John Rance,"
101,Holmes,Mr. Sherlock Holmes,"He is off duty now. You will find him at 46, Audley Court, Kennington Park Gate."
102,Holmes,him,"Come along, Doctor,"
103,Unknown,him,"we shall go and look him up. I'll tell you one thing which may help you in the case,"
104,Holmes,him,"There has been murder done, and the murderer was a man. He was more than six feet high, was in the prime of life, had small feet for his height, wore coarse, square-toed boots and smoked a Trichinopoly cigar. He came here with his victim in a four-wheeled cab, which was drawn by a horse with three old shoes and one new one on his off fore leg. In all probability the murderer had a florid face, and the finger-nails of his right hand were remarkably long. These are only a few indications, but they may assist you."
105,Sherlock Holmes,Mr. Sherlock Holmes,"If this man was murdered, how was it done?"
106,Sherlock Holmes,Mr. Sherlock Holmes,"Poison,"
107,his,Lestrade,"One other thing, Lestrade,"
108,Unknown,Lestrade,"'Rache,' is the German for 'revenge;' so don't lose your time looking for Miss Rachel."
