docTokenBegin,text,ner,nerConfidences
5731,Miss Violet de Merville,PERSON,
5744,she,PERSON,
5776,Baron Gruner,PERSON,{'PERSON': 0.98685746682706}
5824,Watson,PERSON,{'PERSON': 0.95028292234369}
5822,her,PERSON,
5829,her,PERSON,
5866,her,PERSON,
5884,her,PERSON,
5900,she,PERSON,
5902,his,PERSON,
5923,her,PERSON,
5984,she,PERSON,
6001,her,PERSON,
6014,Mr. Holmes,PERSON,
6019,she,PERSON,
6036,Adelbert,PERSON,{'PERSON': 0.98775045515961}
6049,he,PERSON,
6099,Baron,PERSON,{'PERSON': 0.55952605112468}
6102,him,PERSON,
6119,him,PERSON,
6122,he,PERSON,
6150,his,PERSON,
6186,she,PERSON,
6245,she,PERSON,
6251,her,PERSON,
6254,her,PERSON,
6264,his,PERSON,
6275,he,PERSON,
6290,he,PERSON,
6326,he,PERSON,
6349,he,PERSON,
6391,him,PERSON,
6395,him,PERSON,
6401,him,PERSON,
6404,he,PERSON,
6459,Miss de Merville,PERSON,
6485,he,PERSON,
6498,his,PERSON,
6505,he,PERSON,
6532,Mr. Holmes,PERSON,
6583,oath Miss Winter,MISC,{'MISC': 0.99029758595626}
6595,her,PERSON,
6597,she,PERSON,
6610,her,PERSON,
6619,her,PERSON,
6630,she,PERSON,
6647,Watson,PERSON,{'PERSON': 0.91263048692065}
6713,Watson,PERSON,{'PERSON': 0.84498370014875}
6758,his,PERSON,
6813,Grand Hotel,LOCATION,{'LOCATION': 0.64044546216122}
6816,Charing Cross Station,LOCATION,{'LOCATION': 0.83403845777943}
6829,his,PERSON,
6860,Sherlock Holmes,PERSON,{'PERSON': 0.98872827293441}
6929,Mr. Sherlock Holmes,PERSON,
6952,him,PERSON,
6977,Regent Street,LOCATION,{'LOCATION': 0.94873811934321}
6982,Cafe Royal,LOCATION,{'LOCATION': 0.6771495621694}
6997,Mr. Holmes,PERSON,
7021,Charing Cross Hospital,ORGANIZATION,{'ORGANIZATION': 0.94135839442658}
7034,Baker Street,LOCATION,{'LOCATION': 0.99770843572678}
7017,He,PERSON,
7031,his,PERSON,
7064,Glasshouse Street,LOCATION,{'LOCATION': 0.92881320244145}
7041,him,PERSON,
7120,Baker Street,LOCATION,{'LOCATION': 0.9825968967612}
7126,Leslie Oakshott,PERSON,{'PERSON': 0.99996759643221}
7137,his,PERSON,
7151,his,PERSON,
7258,him,PERSON,
7268,Watson,PERSON,{'PERSON': 0.97493606538442}
7277,he,PERSON,
7347,Holmes,PERSON,{'PERSON': 0.99655125466764}
7370,him,PERSON,
7381,Watson,PERSON,{'PERSON': 0.89240181187355}
7448,Watson,PERSON,{'PERSON': 0.89278710969457}
7476,Leslie Oakshott,PERSON,{'PERSON': 0.99982989355491}
7483,he,PERSON,
7488,He,PERSON,
7513,Shinwell Johnson,PERSON,{'PERSON': 0.97828509043868}
7529,her,PERSON,
7539,she,PERSON,
7561,her,PERSON,
7615,Johnson,PERSON,{'PERSON': 0.99577482117651}
7621,Winter,DATE,{'DATE': 0.51512678861044}
7629,she,PERSON,
7648,Holmes,PERSON,{'PERSON': 0.99102995751357}
7684,His,PERSON,
7688,his,PERSON,
7695,He,PERSON,
7707,he,PERSON,
7714,he,PERSON,
7739,his,PERSON,
7746,his,PERSON,
7752,He,PERSON,
7765,he,PERSON,
7773,him,PERSON,
7845,Cunard,ORGANIZATION,{'ORGANIZATION': 0.92873961507373}
7847,Ruritania,LOCATION,{'LOCATION': 0.97859173714489}
7851,Liverpool,ORGANIZATION,{'ORGANIZATION': 0.71155547036368}
7853,Friday,DATE,{'DATE': 0.99888505184068}
7857,Baron Adelbert Gruner,PERSON,{'PERSON': 0.75129002009353}
7871,States,LOCATION,{'LOCATION': 0.94488379872866}
7877,Miss Violet de Merville,PERSON,
7873,his,PERSON,
7890,Holmes,PERSON,{'PERSON': 0.99115871271369}
7902,his,PERSON,
7912,him,PERSON,
7919,he,PERSON,
7947,Watson,PERSON,{'PERSON': 0.94643124660744}
7943,he,PERSON,
7952,Harry,PERSON,{'PERSON': 0.97157264299156}
7954,he,PERSON,
7960,Watson,PERSON,{'PERSON': 0.94836060997687}
7980,Holmes,PERSON,{'PERSON': 0.9306518934437}
8000,Chinese,MISC,{'MISC': 0.99999132320126}
8004,He,PERSON,
8035,Baker Street,LOCATION,{'LOCATION': 0.95397120187448}
8030,his,PERSON,
8060,London Library,LOCATION,{'LOCATION': 0.92217983752472}
8063,St. James's Square,LOCATION,{'LOCATION': 0.99441596912174}
8074,Lomax,PERSON,{'PERSON': 0.99623947351397}
8115,Monday,DATE,{'DATE': 0.99090423596703}
8124,Saturday,DATE,{'DATE': 0.9925109872111}
8107,he,PERSON,
8119,his,PERSON,
8199,Hung-wu,MISC,{'MISC': 0.99739080118915}
8207,Yung-lo,MISC,{'MISC': 0.98086705161504}
8243,Holmes,PERSON,{'PERSON': 0.97224752028445}
8247,He,PERSON,
8267,he,PERSON,
8270,his,PERSON,
8277,his,PERSON,
8283,his,PERSON,
8290,Holmes,PERSON,{'PERSON': 0.93739368325292}
8313,he,PERSON,
8329,Watson,PERSON,{'PERSON': 0.9605779734708}
8397,Eastern,MISC,{'MISC': 0.89067290798318}
8381,He,PERSON,
8401,he,PERSON,
8425,Watson,PERSON,{'PERSON': 0.93666643212639}
8446,Christie,PERSON,{'PERSON': 0.71465543581843}
8479,Peking,LOCATION,{'LOCATION': 0.61311231279924}
8503,Holmes,PERSON,{'PERSON': 0.97064209904513}
8515,Hill Barton,PERSON,{'PERSON': 0.99899573453381}
8531,evening,TIME,{'TIME': 0.5277198479312}
8533,Watson,PERSON,{'PERSON': 0.97108207909609}
8539,Baron Gruner,PERSON,{'PERSON': 0.98589482847064}
8546,his,PERSON,
8555,he,PERSON,
8565,him,PERSON,
8583,him,PERSON,
8661,Watson,PERSON,{'PERSON': 0.93889171799543}
8689,James,PERSON,{'PERSON': 0.99687985753815}
8701,his,PERSON,
8741,Watson,PERSON,{'PERSON': 0.98062444613621}
8750,Christie,PERSON,{'PERSON': 0.84043085787037}
8752,Sotheby,ORGANIZATION,{'ORGANIZATION': 0.91698162705352}
8768,he,PERSON,
8780,he,PERSON,
8785,He,PERSON,
8804,he,PERSON,
8813,Watson,PERSON,{'PERSON': 0.91321127876693}
8884,Hill Barton,PERSON,{'PERSON': 0.99991482799663}
8905,Baron Gruner,PERSON,{'PERSON': 0.99313971320816}
8911,James,PERSON,{'PERSON': 0.99589640164311}
8953,South African,MISC,{'MISC': 0.99999946545623}
9048,Chinese,MISC,{'MISC': 0.99999489456117}
9026,He,PERSON,
9047,his,PERSON,
9051,He,PERSON,
9062,his,PERSON,
9074,he,PERSON,
9105,seventh century,DATE,{'DATE': 0.51505179033098}
9147,him,PERSON,
9149,He,PERSON,
9153,his,PERSON,
9175,he,PERSON,
9183,his,PERSON,
9198,He,PERSON,
9207,European,MISC,{'MISC': 0.99995208234858}
9206,His,PERSON,
9217,he,PERSON,
9235,His,PERSON,
9260,His,PERSON,
9278,His,PERSON,
9287,his,PERSON,
9323,He,PERSON,
9330,his,PERSON,
9350,his,PERSON,
9353,His,PERSON,
9358,his,PERSON,
9368,him,PERSON,
9375,his,PERSON,
9380,he,PERSON,
9395,he,PERSON,
9434,England,LOCATION,{'LOCATION': 0.99979097228871}
9463,Hill Barton,PERSON,{'PERSON': 0.99991268119739}
9525,he,PERSON,
9533,his,PERSON,
9828,he,PERSON,
9834,his,PERSON,
9906,Shomu,PERSON,{'PERSON': 0.99278711706295}
9915,Shoso-in,MISC,{'MISC': 0.96657670117048}
9919,Nara,LOCATION,{'LOCATION': 0.98407164977182}
9912,him,PERSON,
9935,Northern Wei,LOCATION,{'LOCATION': 0.74281964998573}
10020,He,PERSON,
10031,his,PERSON,
10068,Holmes,PERSON,{'PERSON': 0.82755176277734}
10089,he,PERSON,
10091,his,PERSON,
10128,He,PERSON,
10132,his,PERSON,
10155,He,PERSON,
10169,him,PERSON,
10184,him,PERSON,
10186,He,PERSON,
10188,his,PERSON,
10203,his,PERSON,
10207,he,PERSON,
10216,he,PERSON,
10229,him,PERSON,
10288,Sherlock Holmes,PERSON,{'PERSON': 0.98727942710046}
10274,his,PERSON,
10281,his,PERSON,
10294,he,PERSON,
10306,his,PERSON,
10326,him,PERSON,
10385,He,PERSON,
10387,his,PERSON,
10391,his,PERSON,
10400,his,PERSON,
10408,he,PERSON,
10439,his,PERSON,
10454,his,PERSON,
10615,his,PERSON,
10634,Kitty Winter,PERSON,{'PERSON': 0.95333882338681}
10638,he,PERSON,
10645,she,PERSON,
10649,She,PERSON,
10655,She,PERSON,
10677,his,PERSON,
10704,his,PERSON,
10714,he,PERSON,
10775,his,PERSON,
10784,his,PERSON,
10812,him,PERSON,
10843,Yard,LOCATION,{'LOCATION': 0.71183350603551}
10845,Holmes,PERSON,{'PERSON': 0.98073102179496}
10864,Baker Street,LOCATION,{'LOCATION': 0.99867127055289}
10867,Holmes,PERSON,{'PERSON': 0.99640135241896}
10871,his,PERSON,
10898,evening,TIME,{'TIME': 0.63393260405273}
10883,his,PERSON,
10887,his,PERSON,
10901,he,PERSON,
10920,Watson,PERSON,{'PERSON': 0.91659885165131}
10929,he,PERSON,
10949,he,PERSON,
10988,Watson,PERSON,{'PERSON': 0.90278896250779}
11006,his,PERSON,
11013,his,PERSON,
11117,America,LOCATION,{'LOCATION': 0.9963981532675}
11114,his,PERSON,
11122,He,PERSON,
11132,him,PERSON,
11148,He,PERSON,
11167,his,PERSON,
11219,Chinese,MISC,{'MISC': 0.99999051164252}
11243,she,PERSON,
11248,her,PERSON,
11253,she,PERSON,
11264,she,PERSON,
11268,her,PERSON,
11273,He,PERSON,
11284,he,PERSON,
11290,him,PERSON,
11315,James,PERSON,{'PERSON': 0.99829219530535}
11345,Holmes,PERSON,{'PERSON': 0.9534512700961}
11338,He,PERSON,
11362,he,PERSON,
11365,he,PERSON,
11381,Watson,PERSON,{'PERSON': 0.99950734892553}
11404,Holmes,PERSON,{'PERSON': 0.99589643166315}
11406,his,PERSON,
11422,She,PERSON,
11425,him,PERSON,
11439,his,PERSON,
11444,his,PERSON,
11457,her,PERSON,
11473,his,PERSON,
11477,She,PERSON,
11486,James,PERSON,{'PERSON': 0.9994291762986}
11506,him,PERSON,
11516,him,PERSON,
11518,He,PERSON,
11536,He,PERSON,
11538,his,PERSON,
11583,Holmes,PERSON,{'PERSON': 0.96183468809183}
11610,Holmes,PERSON,{'PERSON': 0.83646333571956}
11629,Holmes,PERSON,{'PERSON': 0.95918735677033}
11661,James,PERSON,{'PERSON': 0.99699711647388}
11716,Baron Adelbert Gruner,PERSON,{'PERSON': 0.94605107449549}
11720,Miss Violet de Merville,PERSON,
11743,Miss Kitty Winter,PERSON,
11783,Sherlock Holmes,PERSON,{'PERSON': 0.99915723736543}
11809,British,MISC,{'MISC': 0.99999803293099}
