docTokenBegin,text,ner,nerConfidences
3836,his,PERSON,
3841,his,PERSON,
3849,he,PERSON,
3866,he,PERSON,
3882,spring,DATE,{'DATE': 0.92738124058915}
3886,Mortimer Tregennis,PERSON,{'PERSON': 0.99872913041224}
3902,his,PERSON,
3919,Mr. Holmes,PERSON,
3923,he,PERSON,
3931,his,PERSON,
3941,Watson,PERSON,{'PERSON': 0.98758244309881}
3965,he,PERSON,
4052,Poldhu Cottage,LOCATION,{'LOCATION': 0.88116415667361}
4055,Holmes,PERSON,{'PERSON': 0.99491558339877}
4057,his,PERSON,
4063,He,PERSON,
4067,his,PERSON,
4070,his,PERSON,
4082,his,PERSON,
4086,his,PERSON,
4092,his,PERSON,
4096,his,PERSON,
4104,he,PERSON,
4107,his,PERSON,
4112,his,PERSON,
4121,Watson,PERSON,{'PERSON': 0.97050068436955}
4125,he,PERSON,
4186,Watson,PERSON,{'PERSON': 0.93667998903899}
4203,Watson,PERSON,{'PERSON': 0.93419324126511}
4206,he,PERSON,
4330,Mr. Mortimer Tregennis,PERSON,
4320,his,PERSON,
4406,eleven o'clock last night,TIME,{'TIME': 0.99157709479472}
4399,his,PERSON,
4429,Mortimer Tregennis,PERSON,{'PERSON': 0.98350423836299}
4432,he,PERSON,
4482,his,PERSON,
4525,his,PERSON,
4532,his,PERSON,
4535,He,PERSON,
4554,Mortimer Tregennis,PERSON,{'PERSON': 0.99954352798715}
4589,Mrs. Porter,PERSON,
4595,She,PERSON,
4622,he,PERSON,
4641,Mortimer Tregennis,PERSON,{'PERSON': 0.99014191608569}
4648,his,PERSON,
4688,his,PERSON,
4695,he,PERSON,
4762,Watson,PERSON,{'PERSON': 0.99148345880475}
4799,Holmes,PERSON,{'PERSON': 0.98604212744109}
4810,Watson,PERSON,{'PERSON': 0.96056664059913}
4876,spring,DATE,{'DATE': 0.98457932024249}
4879,Cornwall,LOCATION,{'LOCATION': 0.98950658383185}
4884,he,PERSON,
4904,his,PERSON,
5012,London,LOCATION,{'LOCATION': 0.99983193310916}
5015,Africa,LOCATION,{'LOCATION': 0.99825342762544}
5028,Leon Sterndale,PERSON,{'PERSON': 0.99930506811535}
5001,his,PERSON,
5043,his,PERSON,
5056,his,PERSON,
5120,Beauchamp Arriance,LOCATION,{'LOCATION': 0.48384103171105}
5064,He,PERSON,
5082,him,PERSON,
5092,his,PERSON,
5098,him,PERSON,
5108,his,PERSON,
5126,his,PERSON,
5129,his,PERSON,
5132,he,PERSON,
5141,his,PERSON,
5154,his,PERSON,
5170,Holmes,PERSON,{'PERSON': 0.97604460394718}
5168,him,PERSON,
5176,he,PERSON,
5182,his,PERSON,
5200,he,PERSON,
5246,Cornish,MISC,{'MISC': 0.66128431227088}
5280,Plymouth,LOCATION,{'LOCATION': 0.8663512728857}
5285,Africa,LOCATION,{'LOCATION': 0.97565782405727}
5292,this morning,TIME,{'TIME': 0.80401209259771}
5308,Holmes,PERSON,{'PERSON': 0.99537454192828}
5310,his,PERSON,
5438,Mr. Holmes,PERSON,
5453,Sterndale,PERSON,{'PERSON': 0.99917122219171}
5455,his,PERSON,
5469,he,PERSON,
5475,Mr. Roundhay,PERSON,
5497,Holmes,PERSON,{'PERSON': 0.99034375808102}
5605,Holmes,PERSON,{'PERSON': 0.97833796422797}
5608,him,PERSON,
5617,evening,TIME,{'TIME': 0.51747017069499}
5612,him,PERSON,
5620,he,PERSON,
5633,he,PERSON,
5640,his,PERSON,
5643,He,PERSON,
5650,him,PERSON,
5661,Plymouth,ORGANIZATION,{'ORGANIZATION': 0.38979164854808}
5664,Watson,PERSON,{'PERSON': 0.9524662909036}
5667,he,PERSON,
5689,Leon Sterndale,PERSON,{'PERSON': 0.99953150003172}
5703,last night,TIME,{'TIME': 0.91901030255692}
5721,Africa,LOCATION,{'LOCATION': 0.9936686494533}
5699,he,PERSON,
5709,he,PERSON,
5715,his,PERSON,
5724,he,PERSON,
5740,Watson,PERSON,{'PERSON': 0.99665331670896}
5744,He,PERSON,
5779,Watson,PERSON,{'PERSON': 0.93628527899549}
5819,Holmes,PERSON,{'PERSON': 0.90080760719956}
5852,morning,TIME,{'TIME': 0.55245495605755}
5902,Holmes,PERSON,{'PERSON': 0.99202700486499}
5913,him,PERSON,
5921,he,PERSON,
5933,his,PERSON,
5939,him,PERSON,
5948,Mr. Holmes,PERSON,
5960,he,PERSON,
5976,his,PERSON,
5980,He,PERSON,
5984,his,PERSON,
5995,his,PERSON,
6003,he,PERSON,
6006,his,PERSON,
6011,Mr. Mortimer Tregennis,PERSON,
6029,his,PERSON,
6033,Holmes,PERSON,{'PERSON': 0.99489516235233}
6036,his,PERSON,
6068,Watson,PERSON,{'PERSON': 0.88112500589351}
6076,Mr. Roundhay,PERSON,
6129,his,PERSON,
6176,March,DATE,{'DATE': 0.96674300589421}
6177,morning,TIME,{'TIME': 0.47495168588442}
6257,his,PERSON,
6260,his,PERSON,
6265,his,PERSON,
6271,his,PERSON,
6275,his,PERSON,
6297,his,PERSON,
6301,His,PERSON,
6306,his,PERSON,
6311,he,PERSON,
6321,He,PERSON,
6331,his,PERSON,
6363,early morning,TIME,{'TIME': 0.59659865139847}
6345,his,PERSON,
6360,him,PERSON,
6375,Holmes,PERSON,{'PERSON': 0.65135907391964}
6388,him,PERSON,
6393,he,PERSON,
6402,he,PERSON,
6408,his,PERSON,
6412,his,PERSON,
6416,his,PERSON,
6423,He,PERSON,
6460,he,PERSON,
6478,him,PERSON,
6486,he,PERSON,
6500,he,PERSON,
6515,his,PERSON,
6544,his,PERSON,
6556,he,PERSON,
6569,He,PERSON,
6573,his,PERSON,
6606,he,PERSON,
6609,his,PERSON,
6627,he,PERSON,
6658,he,PERSON,
6681,Mr. Roundhay,PERSON,
6694,his,PERSON,
6742,Watson,PERSON,{'PERSON': 0.98459961224917}
6804,Holmes,PERSON,{'PERSON': 0.98724569535051}
6808,his,PERSON,
6825,he,PERSON,
6838,he,PERSON,
6851,his,PERSON,
6873,Mortimer Tregennis,PERSON,{'PERSON': 0.91608306900042}
6854,He,PERSON,
6883,he,PERSON,
6897,he,PERSON,
6913,he,PERSON,
6938,Watson,PERSON,{'PERSON': 0.94482698016262}
6941,he,PERSON,
6990,Mortimer Tregennis,PERSON,{'PERSON': 0.98618010117539}
6998,his,PERSON,
7002,his,PERSON,
7042,Mrs. Porter,PERSON,
7051,she,PERSON,
7072,Mortimer Tregennis,PERSON,{'PERSON': 0.99124010325467}
7112,she,PERSON,
7116,her,PERSON,
7123,Watson,PERSON,{'PERSON': 0.91299462356427}
7292,Tregennis,MISC,{'MISC': 0.82110585265269}
7440,Mortimer Tregennis,PERSON,{'PERSON': 0.98968492679894}
7522,Holmes,PERSON,{'PERSON': 0.98772135355349}
7534,Watson,PERSON,{'PERSON': 0.90464493264943}
7574,Watson,PERSON,{'PERSON': 0.84983413565502}
7652,Watson,PERSON,{'PERSON': 0.71715659840175}
7746,Watson,PERSON,{'PERSON': 0.96930722804997}
7990,Holmes,PERSON,{'PERSON': 0.95040714711932}
8042,Holmes,PERSON,{'PERSON': 0.96773743504615}
8152,Watson,PERSON,{'PERSON': 0.97336313186102}
8156,Holmes,PERSON,{'PERSON': 0.99484368420345}
8219,Holmes,PERSON,{'PERSON': 0.93185859364196}
8238,He,PERSON,
8254,his,PERSON,
8260,him,PERSON,
8274,Watson,PERSON,{'PERSON': 0.97074893594105}
8278,he,PERSON,
8319,He,PERSON,
8339,he,PERSON,
8364,Watson,PERSON,{'PERSON': 0.98972800333291}
8437,Mortimer Tregennis,PERSON,{'PERSON': 0.99662641876488}
8450,he,PERSON,
8505,Mortimer Tregennis,PERSON,{'PERSON': 0.99429890724631}
8523,he,PERSON,
8577,him,PERSON,
8579,He,PERSON,
8590,he,PERSON,
8617,his,PERSON,
8640,Cornwall,LOCATION,{'LOCATION': 0.83889247150591}
8665,Mortimer Tregennis,PERSON,{'PERSON': 0.99732542814301}
8674,his,PERSON,
8684,Watson,PERSON,{'PERSON': 0.8087447712634}
8705,his,PERSON,
8714,his,PERSON,
8747,England,LOCATION,{'LOCATION': 0.99980424826999}
8769,his,PERSON,
8775,he,PERSON,
8780,his,PERSON,
8792,Leon Sterndale,PERSON,{'PERSON': 0.99961689221847}
8839,African,MISC,{'MISC': 0.99982391645207}
8846,He,PERSON,
8866,Mr. Holmes,PERSON,
8911,Holmes,PERSON,{'PERSON': 0.9672083389501}
8941,Watson,PERSON,{'PERSON': 0.99836060066607}
8956,Cornish Horror,MISC,{'MISC': 0.54784786748773}
9008,his,PERSON,
9011,his,PERSON,
9032,he,PERSON,
9058,Mortimer Tregennis,PERSON,{'PERSON': 0.89629449137448}
9063,Holmes,PERSON,{'PERSON': 0.98749341308912}
9075,Sterndale,PERSON,{'PERSON': 0.82195403843491}
9085,his,PERSON,
9098,his,PERSON,
9102,he,PERSON,
9113,he,PERSON,
9121,he,PERSON,
9139,his,PERSON,
9160,he,PERSON,
9182,Mr. Holmes,PERSON,
9215,Sterndale,PERSON,{'PERSON': 0.98578541170545}
9243,Sterndale,PERSON,{'PERSON': 0.81236508065128}
9259,his,PERSON,
9271,Holmes,PERSON,{'PERSON': 0.71237744696225}
9287,his,PERSON,
9294,his,PERSON,
9304,he,PERSON,
9318,Mr. Holmes,PERSON,
9355,Holmes,PERSON,{'PERSON': 0.982353423194}
9416,Mortimer Tregennis,PERSON,{'PERSON': 0.99262068540853}
9420,Sterndale,PERSON,{'PERSON': 0.5269439939627}
9422,his,PERSON,
9425,his,PERSON,
9440,he,PERSON,
9462,Holmes,PERSON,{'PERSON': 0.97167736215186}
9472,Leon Sterndale,PERSON,{'PERSON': 0.99909213049385}
9502,Plymouth,ORGANIZATION,{'ORGANIZATION': 0.6985155428456}
9513,Africa,LOCATION,{'LOCATION': 0.996648235311}
9697,Sterndale,PERSON,{'PERSON': 0.65436401029978}
9705,Holmes,LOCATION,{'LOCATION': 0.43989330152947}
9770,Tregennis,PERSON,{'PERSON': 0.49147891827085}
9807,Sterndale,PERSON,{'PERSON': 0.70133683578329}
9810,his,PERSON,
9824,he,PERSON,
9827,Holmes,PERSON,{'PERSON': 0.98210749573802}
9853,him,PERSON,
9858,He,PERSON,
9864,his,PERSON,
9934,Sterndale,PERSON,{'PERSON': 0.99698007276523}
9986,he,PERSON,
9992,his,PERSON,
9996,he,PERSON,
10004,his,PERSON,
10008,his,PERSON,
10017,he,PERSON,
10022,his,PERSON,
10047,he,PERSON,
10061,Holmes,PERSON,{'PERSON': 0.9397232365478}
10067,Brenda Tregennis,PERSON,{'PERSON': 0.99921602019375}
10072,he,PERSON,
10077,Brenda Tregennis,PERSON,{'PERSON': 0.99455191851851}
10091,her,PERSON,
10095,she,PERSON,
10157,England,LOCATION,{'LOCATION': 0.99973505980597}
10135,her,PERSON,
10166,Brenda,PERSON,{'PERSON': 0.99510992580504}
10188,his,PERSON,
10193,he,PERSON,
10195,his,PERSON,
10198,his,PERSON,
10206,he,PERSON,
10218,He,PERSON,
10224,He,PERSON,
10229,she,PERSON,
10239,he,PERSON,
10252,Africa,LOCATION,{'LOCATION': 0.88915853857959}
10278,Mr. Holmes,PERSON,
10291,Sterndale,PERSON,{'PERSON': 0.99961903195065}
10294,his,PERSON,
10312,Radix pedis diaboli,MISC,{'MISC': 0.36534137707896}
10324,He,PERSON,
10395,Buda,LOCATION,{'LOCATION': 0.98593467360002}
10403,Europe,LOCATION,{'LOCATION': 0.99936102324175}
10379,he,PERSON,
10463,West Africa,LOCATION,{'LOCATION': 0.99964747890279}
10485,Ubangi,LOCATION,{'LOCATION': 0.92092986078995}
10489,He,PERSON,
10494,he,PERSON,
10517,Holmes,PERSON,{'PERSON': 0.98092305696851}
10528,Mr. Holmes,PERSON,
10567,Tregennis,MISC,{'MISC': 0.52382791609155}
10594,Mortimer,PERSON,{'PERSON': 0.95556538077979}
10609,him,PERSON,
10616,He,PERSON,
10636,him,PERSON,
10672,African,MISC,{'MISC': 0.9990752450452}
10659,he,PERSON,
10668,him,PERSON,
10686,him,PERSON,
10728,his,PERSON,
10737,European,MISC,{'MISC': 0.99905007733313}
10733,him,PERSON,
10746,he,PERSON,
10782,he,PERSON,
10799,he,PERSON,
10823,he,PERSON,
10848,Plymouth,LOCATION,{'LOCATION': 0.71022476419791}
10876,Africa,LOCATION,{'LOCATION': 0.98736094836131}
10933,Mortimer Tregennis,PERSON,{'PERSON': 0.99969969712734}
11000,Brenda,PERSON,{'PERSON': 0.99895569018084}
10959,his,PERSON,
10964,he,PERSON,
10975,he,PERSON,
10998,his,PERSON,
11020,his,PERSON,
11027,his,PERSON,
11097,Mr. Holmes,PERSON,
11138,he,PERSON,
11157,him,PERSON,
11165,England,LOCATION,{'LOCATION': 0.99090537330874}
11176,his,PERSON,
11227,him,PERSON,
11250,his,PERSON,
11253,He,PERSON,
11270,his,PERSON,
11273,him,PERSON,
11277,him,PERSON,
11328,him,PERSON,
11330,he,PERSON,
11340,he,PERSON,
11347,he,PERSON,
11357,he,PERSON,
11368,him,PERSON,
11375,Mr. Holmes,PERSON,
11433,Holmes,PERSON,{'PERSON': 0.97967237818395}
11449,he,PERSON,
11463,Africa,LOCATION,{'LOCATION': 0.8229671269153}
11484,Holmes,PERSON,{'PERSON': 0.96371462154397}
11501,Sterndale,PERSON,{'PERSON': 0.99939205328205}
11503,his,PERSON,
11516,Holmes,PERSON,{'PERSON': 0.99706342837945}
11518,his,PERSON,
11523,his,PERSON,
11541,he,PERSON,
11550,Watson,PERSON,{'PERSON': 0.9408258213914}
11603,Watson,PERSON,{'PERSON': 0.98199984204372}
11639,Watson,PERSON,{'PERSON': 0.94046196317079}
11691,Sterndale,PERSON,{'PERSON': 0.99713744760901}
11693,his,PERSON,
11729,Watson,PERSON,{'PERSON': 0.98610866639162}
11753,Chaldean,MISC,{'MISC': 0.99980696365033}
11763,Cornish,PERSON,{'PERSON': 0.34043536470156}
