occurence,speaker,canonicalSpeaker,text
37,him,him,"Not in the least. Is it possible that even now, when I give you these results, you are unable to see how they are attained?"
38,his,him,"I have no doubt that I am very stupid, but I must confess that I am unable to follow you. For example, how did you deduce that this man was intellectual?"
39,his,Peterson,"It is a question of cubic capacity,"
40,his,Peterson,a man with so large a brain must have something in it.
41,Unknown,Unknown,"The decline of his fortunes, then?"
42,Sherlock Holmes,Sherlock Holmes,"This hat is three years old. These flat brims curled at the edge came in then. It is a hat of the very best quality. Look at the band of ribbed silk and the excellent lining. If this man could afford to buy so expensive a hat three years ago, and has had no hat since, then he has assuredly gone down in the world."
43,Sherlock Holmes,Sherlock Holmes,"Well, that is clear enough, certainly. But how about the foresight and the moral retrogression?"
44,Sherlock Holmes,Peterson,"Here is the foresight,"
45,his,Peterson,"They are never sold upon hats. If this man ordered one, it is a sign of a certain amount of foresight, since he went out of his way to take this precaution against the wind. But since we see that he has broken the elastic and has not troubled to replace it, it is obvious that he has less foresight now than formerly, which is a distinct proof of a weakening nature. On the other hand, he has endeavoured to conceal some of these stains upon the felt by daubing them with ink, which is a sign that he has not entirely lost his self-respect."
46,his,Peterson,Your reasoning is certainly plausible.
47,Sherlock Holmes,Peterson,"The further points, that he is middle-aged, that his hair is grizzled, that it has been recently cut, and that he uses lime-cream, are all to be gathered from a close examination of the lower part of the lining. The lens discloses a large number of hair-ends, clean cut by the scissors of the barber. They all appear to be adhesive, and there is a distinct odour of lime-cream. This dust, you will observe, is not the gritty, grey dust of the street but the fluffy brown dust of the house, showing that it has been hung up indoors most of the time, while the marks of moisture upon the inside are proof positive that the wearer perspired very freely, and could therefore, hardly be in the best of training."
48,his,Peterson,But his wife--you said that she had ceased to love him.
49,Sherlock Holmes,Peterson,"This hat has not been brushed for weeks. When I see you, my dear Watson, with a week's accumulation of dust upon your hat, and when your wife allows you to go out in such a state, I shall fear that you also have been unfortunate enough to lose your wife's affection."
50,his,Peterson,But he might be a bachelor.
51,Sherlock Holmes,Peterson,"Nay, he was bringing home the goose as a peace-offering to his wife. Remember the card upon the bird's leg."
52,his,Peterson,You have an answer to everything. But how on earth do you deduce that the gas is not laid on in his house?
53,Sherlock Holmes,Peterson,"One tallow stain, or even two, might come by chance; but when I see no less than five, I think that there can be little doubt that the individual must be brought into frequent contact with burning tallow--walks upstairs at night probably with his hat in one hand and a guttering candle in the other. Anyhow, he never got tallow-stains from a gas-jet. Are you satisfied?"
54,his,Unknown,"Well, it is very ingenious,"
55,Sherlock Holmes,Sherlock Holmes,"but since, as you said just now, there has been no crime committed, and no harm done save the loss of a goose, all this seems to be rather a waste of energy."
56,Sherlock Holmes,his,"The goose, Mr. Holmes! The goose, sir!"
57,Sherlock Holmes,his,"Eh? What of it, then? Has it returned to life and flapped off through the kitchen window?"
58,Holmes,his,"See here, sir! See what my wife found in its crop!"
59,Holmes,his,"By Jove, Peterson!"
60,Holmes,his,this is treasure trove indeed. I suppose you know what you have got?
61,Holmes,his,"A diamond, sir? A precious stone. It cuts into glass as though it were putty."
62,her,his,It's more than a precious stone. It is the precious stone.
63,Holmes,his,Not the Countess of Morcar's blue carbuncle!
64,her,his,"Precisely so. I ought to know its size and shape, seeing that I have read the advertisement about it in The Times every day lately. It is absolutely unique, and its value can only be conjectured, but the reward offered of £1000 is certainly not within a twentieth part of the market price."
65,Holmes,his,A thousand pounds! Great Lord of mercy!
66,her,his,"That is the reward, and I have reason to know that there are sentimental considerations in the background which would induce the Countess to part with half her fortune if she could but recover the gem."
67,Holmes,his,"It was lost, if I remember aright, at the Hotel Cosmopolitan,"
68,Unknown,him,"Precisely so, on December 22nd, just five days ago. John Horner, a plumber, was accused of having abstracted it from the lady's jewel-case. The evidence against him was so strong that the case has been referred to the Assizes. I have some account of the matter here, I believe."
69,Holmes,him,"Hotel Cosmopolitan Jewel Robbery. John Horner, 26, plumber, was brought up upon the charge of having upon the 22nd inst. abstracted from the jewel-case of the Countess of Morcar the valuable gem known as the blue carbuncle. James Ryder, upper-attendant at the hotel, gave his evidence to the effect that he had shown Horner up to the dressing-room of the Countess of Morcar upon the day of the robbery in order that he might solder the second bar of the grate, which was loose. He had remained with Horner some little time, but had finally been called away. On returning, he found that Horner had disappeared, that the bureau had been forced open, and that the small morocco casket in which, as it afterwards transpired, the Countess was accustomed to keep her jewel, was lying empty upon the dressing-table. Ryder instantly gave the alarm, and Horner was arrested the same evening; but the stone could not be found either upon his person or in his rooms. Catherine Cusack, maid to the Countess, deposed to having heard Ryder's cry of dismay on discovering the robbery, and to having rushed into the room, where she found matters as described by the last witness. Inspector Bradstreet, B division, gave evidence as to the arrest of Horner, who struggled frantically, and protested his innocence in the strongest terms. Evidence of a previous conviction for robbery having been given against the prisoner, the magistrate refused to deal summarily with the offence, but referred it to the Assizes. Horner, who had shown signs of intense emotion during the proceedings, fainted away at the conclusion and was carried out of court."
70,Holmes,Sherlock Holmes,"Hum! So much for the police-court,"
71,Holmes,Sherlock Holmes,"The question for us now to solve is the sequence of events leading from a rifled jewel-case at one end to the crop of a goose in Tottenham Court Road at the other. You see, Watson, our little deductions have suddenly assumed a much more important and less innocent aspect. Here is the stone; the stone came from the goose, and the goose came from Mr. Henry Baker, the gentleman with the bad hat and all the other characteristics with which I have bored you. So now we must set ourselves very seriously to finding this gentleman and ascertaining what part he has played in this little mystery. To do this, we must try the simplest means first, and these lie undoubtedly in an advertisement in all the evening papers. If this fail, I shall have recourse to other methods."
72,Holmes,Sherlock Holmes,What will you say?
73,Holmes,Sherlock Holmes,"Give me a pencil and that slip of paper. Now, then: 'Found at the corner of Goodge Street, a goose and a black felt hat. Mr. Henry Baker can have the same by applying at 6.30 this evening at 221b, Baker Street.' That is clear and concise."
74,Holmes,Sherlock Holmes,Very. But will he see it?
75,Holmes,Sherlock Holmes,"Well, he is sure to keep an eye on the papers, since, to a poor man, the loss was a heavy one. He was clearly so scared by his mischance in breaking the window and by the approach of Peterson that he thought of nothing but flight, but since then he must have bitterly regretted the impulse which caused him to drop his bird. Then, again, the introduction of his name will cause him to see it, for everyone who knows him will direct his attention to it. Here you are, Peterson, run down to the advertising agency and have this put in the evening papers."
76,Holmes,Sherlock Holmes,"In which, sir?"
77,Holmes,Sherlock Holmes,"Oh, in the Globe, Star, Pall Mall, St. James's, Evening News, Standard, Echo, and any others that occur to you."
78,Holmes,Sherlock Holmes,"Very well, sir. And this stone?"
79,Holmes,Sherlock Holmes,"Ah, yes, I shall keep the stone. Thank you. And, I say, Peterson, just buy a goose on your way back and leave it here with me, for we must have one to give to this gentleman in place of the one which your family is now devouring."
80,his,he,"It's a bonny thing,"
81,Henry Baker,he,"Just see how it glints and sparkles. Of course it is a nucleus and focus of crime. Every good stone is. They are the devil's pet baits. In the larger and older jewels every facet may stand for a bloody deed. This stone is not yet twenty years old. It was found in the banks of the Amoy River in southern China and is remarkable in having every characteristic of the carbuncle, save that it is blue in shade instead of ruby red. In spite of its youth, it has already a sinister history. There have been two murders, a vitriol-throwing, a suicide, and several robberies brought about for the sake of this forty-grain weight of crystallised charcoal. Who would think that so pretty a toy would be a purveyor to the gallows and the prison? I'll lock it up in my strong box now and drop a line to the Countess to say that we have it."
82,Henry Baker,he,Do you think that this man Horner is innocent?
83,his,he,I cannot tell.
84,Henry Baker,he,"Well, then, do you imagine that this other one, Henry Baker, had anything to do with the matter?"
85,his,he,"It is, I think, much more likely that Henry Baker is an absolutely innocent man, who had no idea that the bird which he was carrying was of considerably more value than if it were made of solid gold. That, however, I shall determine by a very simple test if we have an answer to our advertisement."
86,Henry Baker,he,And you can do nothing until then?
87,his,he,Nothing.
88,Henry Baker,he,"In that case I shall continue my professional round. But I shall come back in the evening at the hour you have mentioned, for I should like to see the solution of so tangled a business."
89,his,he,"Very glad to see you. I dine at seven. There is a woodcock, I believe. By the way, in view of recent occurrences, perhaps I ought to ask Mrs. Hudson to examine its crop."
90,his,his,"Mr. Henry Baker, I believe,"
91,Unknown,his,"Pray take this chair by the fire, Mr. Baker. It is a cold night, and I observe that your circulation is more adapted for summer than for winter. Ah, Watson, you have just come at the right time. Is that your hat, Mr. Baker?"
92,Watson,his,"Yes, sir, that is undoubtedly my hat."
93,Holmes,Sherlock Holmes,"We have retained these things for some days,"
94,Holmes,Sherlock Holmes,because we expected to see an advertisement from you giving your address. I am at a loss to know now why you did not advertise.
95,his,he,"Shillings have not been so plentiful with me as they once were,"
96,his,he,I had no doubt that the gang of roughs who assaulted me had carried off both my hat and the bird. I did not care to spend more money in a hopeless attempt at recovering them.
97,his,he,"Very naturally. By the way, about the bird, we were compelled to eat it."
98,his,he,To eat it!
99,his,he,"Yes, it would have been of no use to anyone had we not done so. But I presume that this other goose upon the sideboard, which is about the same weight and perfectly fresh, will answer your purpose equally well?"
100,Mr. Baker,Mr. Baker,"Oh, certainly, certainly,"
101,his,he,"Of course, we still have the feathers, legs, crop, and so on of your own bird, so if you wish--"
102,his,he,"They might be useful to me as relics of my adventure,"
103,his,he,"but beyond that I can hardly see what use the disjecta membra of my late acquaintance are going to be to me. No, sir, I think that, with your permission, I will confine my attentions to the excellent bird which I perceive upon the sideboard."
104,his,Sherlock Holmes,"There is your hat, then, and there your bird,"
105,his,Sherlock Holmes,"By the way, would it bore you to tell me where you got the other one from? I am somewhat of a fowl fancier, and I have seldom seen a better grown goose."
106,Baker,Baker,"Certainly, sir,"
107,Holmes,Sherlock Holmes,"There are a few of us who frequent the Alpha Inn, near the Museum--we are to be found in the Museum itself during the day, you understand. This year our good host, Windigate by name, instituted a goose club, by which, on consideration of some few pence every week, we were each to receive a bird at Christmas. My pence were duly paid, and the rest is familiar to you. I am much indebted to you, sir, for a Scotch bonnet is fitted neither to my years nor my gravity."
108,Holmes,Sherlock Holmes,"So much for Mr. Henry Baker,"
109,Holmes,Sherlock Holmes,"It is quite certain that he knows nothing whatever about the matter. Are you hungry, Watson?"
110,Holmes,Sherlock Holmes,Not particularly.
111,Holmes,Sherlock Holmes,Then I suggest that we turn our dinner into a supper and follow up this clue while it is still hot.
112,Holmes,Sherlock Holmes,By all means.
113,Harley Street,he,"Your beer should be excellent if it is as good as your geese,"
114,Mr. Henry Baker,Unknown,My geese!
115,Harley Street,he,"Yes. I was speaking only half an hour ago to Mr. Henry Baker, who was a member of your goose club."
116,Harley Street,he,"Ah! yes, I see. But you see, sir, them's not our geese."
117,Mr. Henry Baker,his,"Indeed! Whose, then?"
118,Harley Street,his,"Well, I got the two dozen from a salesman in Covent Garden."
119,Mr. Henry Baker,his,Indeed? I know some of them. Which was it?
120,Harley Street,his,Breckinridge is his name.
121,Mr. Henry Baker,his,"Ah! I don't know him. Well, here's your good health landlord, and prosperity to your house. Good-night."
122,Harley Street,his,"Now for Mr. Breckinridge,"
123,Harley Street,his,"Remember, Watson that though we have so homely a thing as a goose at one end of this chain, we have at the other a man who will certainly get seven years' penal servitude unless we can establish his innocence. It is possible that our inquiry may but confirm his guilt; but, in any case, we have a line of investigation which has been missed by the police, and which a singular chance has placed in our hands. Let us follow it out to the bitter end. Faces to the south, then, and quick march!"
124,Holmes,Sherlock Holmes,"Good-evening. It's a cold night,"
125,Holmes,Holmes,"Sold out of geese, I see,"
126,his,Unknown,Let you have five hundred to-morrow morning.
127,Holmes,Holmes,That's no good.
128,his,Unknown,"Well, there are some on the stall with the gas-flare."
129,Holmes,Holmes,"Ah, but I was recommended to you."
130,his,Unknown,Who by?
131,Holmes,Holmes,The landlord of the Alpha.
132,his,Unknown,"Oh, yes; I sent him a couple of dozen."
133,his,his,"Fine birds they were, too. Now where did you get them from?"
134,his,his,"Now, then, mister,"
135,his,his,"what are you driving at? Let's have it straight, now."
136,his,his,It is straight enough. I should like to know who sold you the geese which you supplied to the Alpha.
137,his,his,"Well then, I shan't tell you. So now!"
138,his,his,"Oh, it is a matter of no importance; but I don't know why you should be so warm over such a trifle."
139,his,his,"Warm! You'd be as warm, maybe, if you were as pestered as I am. When I pay good money for a good article there should be an end of the business; but it's 'Where are the geese?' and 'Who did you sell the geese to?' and 'What will you take for the geese?' One would think they were the only geese in the world, to hear the fuss that is made over them."
140,Holmes,Holmes,"Well, I have no connection with any other people who have been making inquiries,"
141,Holmes,Holmes,"If you won't tell us the bet is off, that is all. But I'm always ready to back my opinion on a matter of fowls, and I have a fiver on it that the bird I ate is country bred."
142,Holmes,Holmes,"Well, then, you've lost your fiver, for it's town bred,"
143,Holmes,Holmes,It's nothing of the kind.
144,Holmes,Holmes,I say it is.
145,Holmes,Holmes,I don't believe it.
146,Holmes,Holmes,"D'you think you know more about fowls than I, who have handled them ever since I was a nipper? I tell you, all those birds that went to the Alpha were town bred."
147,Holmes,Holmes,You'll never persuade me to believe that.
148,his,his,"Will you bet, then?"
149,his,his,"It's merely taking your money, for I know that I am right. But I'll have a sovereign on with you, just to teach you not to be obstinate."
150,his,his,"Bring me the books, Bill,"
151,Holmes,Sherlock Holmes,"Now then, Mr. Cocksure,"
152,Holmes,Sherlock Holmes,"I thought that I was out of geese, but before I finish you'll find that there is still one left in my shop. You see this little book?"
153,Holmes,Sherlock Holmes,Well?
154,Holmes,Sherlock Holmes,"That's the list of the folk from whom I buy. D'you see? Well, then, here on this page are the country folk, and the numbers after their names are where their accounts are in the big ledger. Now, then! You see this other page in red ink? Well, that is a list of my town suppliers. Now, look at that third name. Just read it out to me."
155,Holmes,Sherlock Holmes,"Mrs. Oakshott, 117, Brixton Road--249,"
156,Holmes,Sherlock Holmes,Quite so. Now turn that up in the ledger.
157,Holmes,Sherlock Holmes,"Here you are, 'Mrs. Oakshott, 117, Brixton Road, egg and poultry supplier.'"
158,Holmes,Sherlock Holmes,"Now, then, what's the last entry?"
159,Holmes,Sherlock Holmes,'December 22nd. Twenty-four geese at 7s. 6d.'
160,Holmes,Sherlock Holmes,Quite so. There you are. And underneath?
161,Holmes,Sherlock Holmes,"'Sold to Mr. Windigate of the Alpha, at 12s.'"
162,Sherlock Holmes,Sherlock Holmes,What have you to say now?
163,him,Sherlock Holmes,"When you see a man with whiskers of that cut and the 'Pink 'un' protruding out of his pocket, you can always draw him by a bet,"
164,his,Unknown,"I daresay that if I had put £100 down in front of him, that man would not have given me such complete information as was drawn from him by the idea that he was doing me on a wager. Well, Watson, we are, I fancy, nearing the end of our quest, and the only point which remains to be determined is whether we should go on to this Mrs. Oakshott to-night, or whether we should reserve it for to-morrow. It is clear from what that surly fellow said that there are others besides ourselves who are anxious about the matter, and I should--"
165,him,Breckinridge,"I've had enough of you and your geese,"
166,him,He,"I wish you were all at the devil together. If you come pestering me any more with your silly talk I'll set the dog at you. You bring Mrs. Oakshott here and I'll answer her, but what have you to do with it? Did I buy the geese off you?"
167,him,He,"No; but one of them was mine all the same,"
168,him,He,"Well, then, ask Mrs. Oakshott for it."
169,him,He,She told me to ask you.
170,Unknown,He,"Well, you can ask the King of Proosia, for all I care. I've had enough of it. Get out of this!"
171,Holmes,Sherlock Holmes,"Ha! this may save us a visit to Brixton Road,"
172,Holmes,Sherlock Holmes,"Come with me, and we will see what is to be made of this fellow."
173,his,him,"Who are you, then? What do you want?"
174,Holmes,Sherlock Holmes,"You will excuse me,"
175,Holmes,Sherlock Holmes,but I could not help overhearing the questions which you put to the salesman just now. I think that I could be of assistance to you.
176,Holmes,Sherlock Holmes,You? Who are you? How could you know anything of the matter?
177,Holmes,Sherlock Holmes,My name is Sherlock Holmes. It is my business to know what other people don't know.
178,Holmes,Sherlock Holmes,But you can know nothing of this?
179,Holmes,Sherlock Holmes,"Excuse me, I know everything of it. You are endeavouring to trace some geese which were sold by Mrs. Oakshott, of Brixton Road, to a salesman named Breckinridge, by him in turn to Mr. Windigate, of the Alpha, and by him to his club, of which Mr. Henry Baker is a member."
180,Holmes,Sherlock Holmes,"Oh, sir, you are the very man whom I have longed to meet,"
181,Sherlock Holmes,Sherlock Holmes,I can hardly explain to you how interested I am in this matter.
182,Sherlock Holmes,he,"In that case we had better discuss it in a cosy room rather than in this wind-swept market-place,"
183,John Robinson,he,"But pray tell me, before we go farther, who it is that I have the pleasure of assisting."
184,Unknown,he,"My name is John Robinson,"
185,Holmes,Holmes,"No, no; the real name,"
186,Holmes,Holmes,It is always awkward doing business with an alias.
187,John Robinson,he,"Well then,"
188,Unknown,he,my real name is James Ryder.
189,James Ryder,he,"Precisely so. Head attendant at the Hotel Cosmopolitan. Pray step into the cab, and I shall soon be able to tell you everything which you would wish to know."
190,Holmes,Holmes,Here we are!
191,Holmes,Holmes,"The fire looks very seasonable in this weather. You look cold, Mr. Ryder. Pray take the basket-chair. I will just put on my slippers before we settle this little matter of yours. Now, then! You want to know what became of those geese?"
192,his,his,"Yes, sir."
193,Mr. Ryder,his,"Or rather, I fancy, of that goose. It was one bird, I imagine in which you were interested--white, with a black bar across the tail."
194,his,his,"Oh, sir,"
195,Mr. Ryder,his,can you tell me where it went to?
196,Mr. Ryder,his,It came here.
197,his,his,Here?
198,Mr. Ryder,his,"Yes, and a most remarkable bird it proved. I don't wonder that you should take an interest in it. It laid an egg after it was dead--the bonniest, brightest little blue egg that ever was seen. I have it here in my museum."
199,Holmes,Sherlock Holmes,"The game's up, Ryder,"
200,his,he,"Hold up, man, or you'll be into the fire! Give him an arm back into his chair, Watson. He's not got blood enough to go in for felony with impunity. Give him a dash of brandy. So! Now he looks a little more human. What a shrimp it is, to be sure!"
201,his,he,"I have almost every link in my hands, and all the proofs which I could possibly need, so there is little which you need tell me. Still, that little may as well be cleared up to make the case complete. You had heard, Ryder, of this blue stone of the Countess of Morcar's?"
202,his,he,"It was Catherine Cusack who told me of it,"
203,Unknown,he,"I see--her ladyship's waiting-maid. Well, the temptation of sudden wealth so easily acquired was too much for you, as it has been for better men before you; but you were not very scrupulous in the means you used. It seems to me, Ryder, that there is the making of a very pretty villain in you. You knew that this man Horner, the plumber, had been concerned in some such matter before, and that suspicion would rest the more readily upon him. What did you do, then? You made some small job in my lady's room--you and your confederate Cusack--and you managed that he should be the man sent for. Then, when he had left, you rifled the jewel-case, raised the alarm, and had this unfortunate man arrested. You then--"
204,Unknown,him,"For God's sake, have mercy!"
205,Holmes,him,"Think of my father! Of my mother! It would break their hearts. I never went wrong before! I never will again. I swear it. I'll swear it on a Bible. Oh, don't bring it into court! For Christ's sake, don't!"
206,Holmes,Sherlock Holmes,Get back into your chair!
207,Holmes,Sherlock Holmes,"It is very well to cringe and crawl now, but you thought little enough of this poor Horner in the dock for a crime of which he knew nothing."
208,Holmes,Sherlock Holmes,"I will fly, Mr. Holmes. I will leave the country, sir. Then the charge against him will break down."
209,Holmes,Sherlock Holmes,"Hum! We will talk about that. And now let us hear a true account of the next act. How came the stone into the goose, and how came the goose into the open market? Tell us the truth, for there lies your only hope of safety."
210,his,his,"I will tell you it just as it happened, sir,"
211,Unknown,his,"When Horner had been arrested, it seemed to me that it would be best for me to get away with the stone at once, for I did not know at what moment the police might not take it into their heads to search me and my room. There was no place about the hotel where it would be safe. I went out, as if on some commission, and I made for my sister's house. She had married a man named Oakshott, and lived in Brixton Road, where she fattened fowls for the market. All the way there every man I met seemed to me to be a policeman or a detective; and, for all that it was a cold night, the sweat was pouring down my face before I came to the Brixton Road. My sister asked me what was the matter, and why I was so pale; but I told her that I had been upset by the jewel robbery at the hotel. Then I went into the back yard and smoked a pipe and wondered what it would be best to do.

""I had a friend once called Maudsley, who went to the bad, and has just been serving his time in Pentonville. One day he had met me, and fell into talk about the ways of thieves, and how they could get rid of what they stole. I knew that he would be true to me, for I knew one or two things about him; so I made up my mind to go right on to Kilburn, where he lived, and take him into my confidence. He would show me how to turn the stone into money. But how to get to him in safety? I thought of the agonies I had gone through in coming from the hotel. I might at any moment be seized and searched, and there would be the stone in my waistcoat pocket. I was leaning against the wall at the time and looking at the geese which were waddling about round my feet, and suddenly an idea came into my head which showed me how I could beat the best detective that ever lived.

""My sister had told me some weeks before that I might have the pick of her geese for a Christmas present, and I knew that she was always as good as her word. I would take my goose now, and in it I would carry my stone to Kilburn. There was a little shed in the yard, and behind this I drove one of the birds--a fine big one, white, with a barred tail. I caught it, and prying its bill open, I thrust the stone down its throat as far as my finger could reach. The bird gave a gulp, and I felt the stone pass along its gullet and down into its crop. But the creature flapped and struggled, and out came my sister to know what was the matter. As I turned to speak to her the brute broke loose and fluttered off among the others.

""'Whatever were you doing with that bird, Jem?' says she.

""'Well,' said I, 'you said you'd give me one for Christmas, and I was feeling which was the fattest.'

""'Oh,' says she, 'we've set yours aside for you--Jem's bird, we call it. It's the big white one over yonder. There's twenty-six of them, which makes one for you, and one for us, and two dozen for the market.'

""'Thank you, Maggie,' says I; 'but if it is all the same to you, I'd rather have that one I was handling just now.'

""'The other is a good three pound heavier,' said she, 'and we fattened it expressly for you.'

""'Never mind. I'll have the other, and I'll take it now,' said I.

""'Oh, just as you like,' said she, a little huffed. 'Which is it you want, then?'

""'That white one with the barred tail, right in the middle of the flock.'

""'Oh, very well. Kill it and take it with you.'

""Well, I did what she said, Mr. Holmes, and I carried the bird all the way to Kilburn. I told my pal what I had done, for he was a man that it was easy to tell a thing like that to. He laughed until he choked, and we got a knife and opened the goose. My heart turned to water, for there was no sign of the stone, and I knew that some terrible mistake had occurred. I left the bird, rushed back to my sister's, and hurried into the back yard. There was not a bird to be seen there.

""'Where are they all, Maggie?' I cried.

""'Gone to the dealer's, Jem.'

""'Which dealer's?'

""'Breckinridge, of Covent Garden.'

""'But was there another with a barred tail?' I asked, 'the same as the one I chose?'

""'Yes, Jem; there were two barred-tailed ones, and I could never tell them apart.'

""Well, then, of course I saw it all, and I ran off as hard as my feet would carry me to this man Breckinridge; but he had sold the lot at once, and not one word would he tell me as to where they had gone. You heard him yourselves to-night. Well, he has always answered me like that. My sister thinks that I am going mad. Sometimes I think that I am myself. And now--and now I am myself a branded thief, without ever having touched the wealth for which I sold my character. God help me! God help me!"
212,his,he,Get out!
213,his,Unknown,"What, sir! Oh, Heaven bless you!"
214,his,Unknown,No more words. Get out!
215,Holmes,Holmes,"After all, Watson,"
216,Holmes,Holmes,"I am not retained by the police to supply their deficiencies. If Horner were in danger it would be another thing; but this fellow will not appear against him, and the case must collapse. I suppose that I am commuting a felony, but it is just possible that I am saving a soul. This fellow will not go wrong again; he is too terribly frightened. Send him to jail now, and you make him a jail-bird for life. Besides, it is the season of forgiveness. Chance has put in our way a most singular and whimsical problem, and its solution is its own reward. If you will have the goodness to touch the bell, Doctor, we will begin another investigation, in which, also a bird will be the chief feature."
