occurence,speaker,canonicalSpeaker,text
38,Paul,his,"Ay, bodies, Watson. We should be rich men if we had £1000 for every poor devil who has been done to death in that den. It is the vilest murder-trap on the whole riverside, and I fear that Neville St. Clair has entered it never to leave it more. But our trap should be here."
39,Holmes,Sherlock Holmes,"Now, Watson,"
40,Holmes,Sherlock Holmes,"You'll come with me, won't you?"
41,Holmes,Sherlock Holmes,If I can be of use.
42,Holmes,Sherlock Holmes,"Oh, a trusty comrade is always of use; and a chronicler still more so. My room at The Cedars is a double-bedded one."
43,Holmes,Sherlock Holmes,The Cedars?
44,Holmes,Sherlock Holmes,Yes; that is Mr. St. Clair's house. I am staying there while I conduct the inquiry.
45,Holmes,Sherlock Holmes,"Where is it, then?"
46,Holmes,Sherlock Holmes,"Near Lee, in Kent. We have a seven-mile drive before us."
47,Holmes,Sherlock Holmes,But I am all in the dark.
48,his,his,"Of course you are. You'll know all about it presently. Jump up here. All right, John; we shall not need you. Here's half a crown. Look out for me to-morrow, about eleven. Give her her head. So long, then!"
49,Unknown,Sherlock Holmes,"You have a grand gift of silence, Watson,"
50,Neville St. Clair,Sherlock Holmes,"It makes you quite invaluable as a companion. 'Pon my word, it is a great thing for me to have someone to talk to, for my own thoughts are not over-pleasant. I was wondering what I should say to this dear little woman to-night when she meets me at the door."
51,Neville St. Clair,Sherlock Holmes,You forget that I know nothing about it.
52,Neville St. Clair,Sherlock Holmes,"I shall just have time to tell you the facts of the case before we get to Lee. It seems absurdly simple, and yet, somehow I can get nothing to go upon. There's plenty of thread, no doubt, but I can't get the end of it into my hand. Now, I'll state the case clearly and concisely to you, Watson, and maybe you can see a spark where all is dark to me."
53,Watson,Sherlock Holmes,"Proceed, then."
54,Neville St. Clair,Sherlock Holmes,"Some years ago--to be definite, in May, 1884--there came to Lee a gentleman, Neville St. Clair by name, who appeared to have plenty of money. He took a large villa, laid out the grounds very nicely, and lived generally in good style. By degrees he made friends in the neighbourhood, and in 1887 he married the daughter of a local brewer, by whom he now has two children. He had no occupation, but was interested in several companies and went into town as a rule in the morning, returning by the 5.14 from Cannon Street every night. Mr. St. Clair is now thirty-seven years of age, is a man of temperate habits, a good husband, a very affectionate father, and a man who is popular with all who know him. I may add that his whole debts at the present moment, as far as we have been able to ascertain, amount to £88 10s., while he has £220 standing to his credit in the Capital and Counties Bank. There is no reason, therefore, to think that money troubles have been weighing upon his mind.

""Last Monday Mr. Neville St. Clair went into town rather earlier than usual, remarking before he started that he had two important commissions to perform, and that he would bring his little boy home a box of bricks. Now, by the merest chance, his wife received a telegram upon this same Monday, very shortly after his departure, to the effect that a small parcel of considerable value which she had been expecting was waiting for her at the offices of the Aberdeen Shipping Company. Now, if you are well up in your London, you will know that the office of the company is in Fresno Street, which branches out of Upper Swandam Lane, where you found me to-night. Mrs. St. Clair had her lunch, started for the City, did some shopping, proceeded to the company's office, got her packet, and found herself at exactly 4.35 walking through Swandam Lane on her way back to the station. Have you followed me so far?"
55,Neville St. Clair,Sherlock Holmes,It is very clear.
56,her,Sherlock Holmes,"If you remember, Monday was an exceedingly hot day, and Mrs. St. Clair walked slowly, glancing about in the hope of seeing a cab, as she did not like the neighbourhood in which she found herself. While she was walking in this way down Swandam Lane, she suddenly heard an ejaculation or cry, and was struck cold to see her husband looking down at her and, as it seemed to her, beckoning to her from a second-floor window. The window was open, and she distinctly saw his face, which she describes as being terribly agitated. He waved his hands frantically to her, and then vanished from the window so suddenly that it seemed to her that he had been plucked back by some irresistible force from behind. One singular point which struck her quick feminine eye was that although he wore some dark coat, such as he had started to town in, he had on neither collar nor necktie.

""Convinced that something was amiss with him, she rushed down the steps--for the house was none other than the opium den in which you found me to-night--and running through the front room she attempted to ascend the stairs which led to the first floor. At the foot of the stairs, however, she met this Lascar scoundrel of whom I have spoken, who thrust her back and, aided by a Dane, who acts as assistant there, pushed her out into the street. Filled with the most maddening doubts and fears, she rushed down the lane and, by rare good-fortune, met in Fresno Street a number of constables with an inspector, all on their way to their beat. The inspector and two men accompanied her back, and in spite of the continued resistance of the proprietor, they made their way to the room in which Mr. St. Clair had last been seen. There was no sign of him there. In fact, in the whole of that floor there was no one to be found save a crippled wretch of hideous aspect, who, it seems, made his home there. Both he and the Lascar stoutly swore that no one else had been in the front room during the afternoon. So determined was their denial that the inspector was staggered, and had almost come to believe that Mrs. St. Clair had been deluded when, with a cry, she sprang at a small deal box which lay upon the table and tore the lid from it. Out there fell a cascade of children's bricks. It was the toy which he had promised to bring home.

""This discovery, and the evident confusion which the cripple showed, made the inspector realise that the matter was serious. The rooms were carefully examined, and results all pointed to an abominable crime. The front room was plainly furnished as a sitting-room and led into a small bedroom, which looked out upon the back of one of the wharves. Between the wharf and the bedroom window is a narrow strip, which is dry at low tide but is covered at high tide with at least four and a half feet of water. The bedroom window was a broad one and opened from below. On examination traces of blood were to be seen upon the windowsill, and several scattered drops were visible upon the wooden floor of the bedroom. Thrust away behind a curtain in the front room were all the clothes of Mr. Neville St. Clair, with the exception of his coat. His boots, his socks, his hat, and his watch--all were there. There were no signs of violence upon any of these garments, and there were no other traces of Mr. Neville St. Clair. Out of the window he must apparently have gone for no other exit could be discovered, and the ominous bloodstains upon the sill gave little promise that he could save himself by swimming, for the tide was at its very highest at the moment of the tragedy.

""And now as to the villains who seemed to be immediately implicated in the matter. The Lascar was known to be a man of the vilest antecedents, but as, by Mrs. St. Clair's story, he was known to have been at the foot of the stair within a very few seconds of her husband's appearance at the window, he could hardly have been more than an accessory to the crime. His defence was one of absolute ignorance, and he protested that he had no knowledge as to the doings of Hugh Boone, his lodger, and that he could not account in any way for the presence of the missing gentleman's clothes.

""So much for the Lascar manager. Now for the sinister cripple who lives upon the second floor of the opium den, and who was certainly the last human being whose eyes rested upon Neville St. Clair. His name is Hugh Boone, and his hideous face is one which is familiar to every man who goes much to the City. He is a professional beggar, though in order to avoid the police regulations he pretends to a small trade in wax vestas. Some little distance down Threadneedle Street, upon the left-hand side, there is, as you may have remarked, a small angle in the wall. Here it is that this creature takes his daily seat, cross-legged with his tiny stock of matches on his lap, and as he is a piteous spectacle a small rain of charity descends into the greasy leather cap which lies upon the pavement beside him. I have watched the fellow more than once before ever I thought of making his professional acquaintance, and I have been surprised at the harvest which he has reaped in a short time. His appearance, you see, is so remarkable that no one can pass him without observing him. A shock of orange hair, a pale face disfigured by a horrible scar, which, by its contraction, has turned up the outer edge of his upper lip, a bulldog chin, and a pair of very penetrating dark eyes, which present a singular contrast to the colour of his hair, all mark him out from amid the common crowd of mendicants and so, too, does his wit, for he is ever ready with a reply to any piece of chaff which may be thrown at him by the passers-by. This is the man whom we now learn to have been the lodger at the opium den, and to have been the last man to see the gentleman of whom we are in quest."
57,him,Sherlock Holmes,But a cripple!
58,him,Sherlock Holmes,What could he have done single-handed against a man in the prime of life?
59,Mrs. St. Clair,Sherlock Holmes,"He is a cripple in the sense that he walks with a limp; but in other respects he appears to be a powerful and well-nurtured man. Surely your medical experience would tell you, Watson, that weakness in one limb is often compensated for by exceptional strength in the others."
60,him,Sherlock Holmes,Pray continue your narrative.
61,him,Sherlock Holmes,"Mrs. St. Clair had fainted at the sight of the blood upon the window, and she was escorted home in a cab by the police, as her presence could be of no help to them in their investigations. Inspector Barton, who had charge of the case, made a very careful examination of the premises, but without finding anything which threw any light upon the matter. One mistake had been made in not arresting Boone instantly, as he was allowed some few minutes during which he might have communicated with his friend the Lascar, but this fault was soon remedied, and he was seized and searched, without anything being found which could incriminate him. There were, it is true, some blood-stains upon his right shirt-sleeve, but he pointed to his ring-finger, which had been cut near the nail, and explained that the bleeding came from there, adding that he had been to the window not long before, and that the stains which had been observed there came doubtless from the same source. He denied strenuously having ever seen Mr. Neville St. Clair and swore that the presence of the clothes in his room was as much a mystery to him as to the police. As to Mrs. St. Clair's assertion that she had actually seen her husband at the window, he declared that she must have been either mad or dreaming. He was removed, loudly protesting, to the police-station, while the inspector remained upon the premises in the hope that the ebbing tide might afford some fresh clue.

""And it did, though they hardly found upon the mud-bank what they had feared to find. It was Neville St. Clair's coat, and not Neville St. Clair, which lay uncovered as the tide receded. And what do you think they found in the pockets?"
62,him,Sherlock Holmes,I cannot imagine.
63,Neville St. Clair,Sherlock Holmes,"No, I don't think you would guess. Every pocket stuffed with pennies and half-pennies--421 pennies and 270 half-pennies. It was no wonder that it had not been swept away by the tide. But a human body is a different matter. There is a fierce eddy between the wharf and the house. It seemed likely enough that the weighted coat had remained when the stripped body had been sucked away into the river."
64,him,Sherlock Holmes,But I understand that all the other clothes were found in the room. Would the body be dressed in a coat alone?
65,Neville St. Clair,Sherlock Holmes,"No, sir, but the facts might be met speciously enough. Suppose that this man Boone had thrust Neville St. Clair through the window, there is no human eye which could have seen the deed. What would he do then? It would of course instantly strike him that he must get rid of the tell-tale garments. He would seize the coat, then, and be in the act of throwing it out, when it would occur to him that it would swim and not sink. He has little time, for he has heard the scuffle downstairs when the wife tried to force her way up, and perhaps he has already heard from his Lascar confederate that the police are hurrying up the street. There is not an instant to be lost. He rushes to some secret hoard, where he has accumulated the fruits of his beggary, and he stuffs all the coins upon which he can lay his hands into the pockets to make sure of the coat's sinking. He throws it out, and would have done the same with the other garments had not he heard the rush of steps below, and only just had time to close the window when the police appeared."
66,him,Sherlock Holmes,It certainly sounds feasible.
67,Neville St. Clair,Sherlock Holmes,"Well, we will take it as a working hypothesis for want of a better. Boone, as I have told you, was arrested and taken to the station, but it could not be shown that there had ever before been anything against him. He had for years been known as a professional beggar, but his life appeared to have been a very quiet and innocent one. There the matter stands at present, and the questions which have to be solved--what Neville St. Clair was doing in the opium den, what happened to him when there, where is he now, and what Hugh Boone had to do with his disappearance--are all as far from a solution as ever. I confess that I cannot recall any case within my experience which looked at the first glance so simple and yet which presented such difficulties."
68,Mrs. St. Clair,Unknown,"We are on the outskirts of Lee,"
69,Mrs. St. Clair,Unknown,"We have touched on three English counties in our short drive, starting in Middlesex, passing over an angle of Surrey, and ending in Kent. See that light among the trees? That is The Cedars, and beside that lamp sits a woman whose anxious ears have already, I have little doubt, caught the clink of our horse's feet."
70,Mrs. St. Clair,Unknown,But why are you not conducting the case from Baker Street?
71,Baker,Unknown,"Because there are many inquiries which must be made out here. Mrs. St. Clair has most kindly put two rooms at my disposal, and you may rest assured that she will have nothing but a welcome for my friend and colleague. I hate to meet her, Watson, when I have no news of her husband. Here we are. Whoa, there, whoa!"
72,her,her,Well?
73,her,her,well?
74,his,Unknown,No good news?
75,her,her,None.
76,his,Unknown,No bad?
77,her,her,No.
78,his,she,"Thank God for that. But come in. You must be weary, for you have had a long day."
79,his,she,"This is my friend, Dr. Watson. He has been of most vital use to me in several of my cases, and a lucky chance has made it possible for me to bring him out and associate him with this investigation."
80,her,she,"I am delighted to see you,"
81,her,she,"You will, I am sure, forgive anything that may be wanting in our arrangements, when you consider the blow which has come so suddenly upon us."
82,his,she,"My dear madam,"
83,his,she,"I am an old campaigner, and if I were not I can very well see that no apology is needed. If I can be of any assistance, either to you or to my friend here, I shall be indeed happy."
84,her,she,"Now, Mr. Sherlock Holmes,"
85,her,she,"I should very much like to ask you one or two plain questions, to which I beg that you will give a plain answer."
86,his,she,"Certainly, madam."
87,her,she,"Do not trouble about my feelings. I am not hysterical, nor given to fainting. I simply wish to hear your real, real opinion."
88,his,she,Upon what point?
89,Sherlock Holmes,Mr. Sherlock Holmes,"In your heart of hearts, do you think that Neville is alive?"
90,Neville,she,"Frankly, now!"
91,Unknown,she,"Frankly, then, madam, I do not."
92,Unknown,she,You think that he is dead?
93,Unknown,she,I do.
94,Unknown,she,Murdered?
95,Unknown,she,I don't say that. Perhaps.
96,his,she,And on what day did he meet his death?
97,his,she,On Monday.
98,Sherlock Holmes,Mr. Sherlock Holmes,"Then perhaps, Mr. Holmes, you will be good enough to explain how it is that I have received a letter from him to-day."
99,Unknown,Mr. Sherlock Holmes,What!
100,Unknown,she,"Yes, to-day."
101,Unknown,she,May I see it?
102,Unknown,Mr. Sherlock Holmes,Certainly.
103,Holmes,Mr. Sherlock Holmes,"Coarse writing,"
104,Holmes,Mr. Sherlock Holmes,"Surely this is not your husband's writing, madam."
105,his,Unknown,"No, but the enclosure is."
106,Holmes,Mr. Sherlock Holmes,I perceive also that whoever addressed the envelope had to go and inquire as to the address.
107,his,Unknown,How can you tell that?
108,Holmes,Mr. Sherlock Holmes,"The name, you see, is in perfectly black ink, which has dried itself. The rest is of the greyish colour, which shows that blotting-paper has been used. If it had been written straight off, and then blotted, none would be of a deep black shade. This man has written the name, and there has then been a pause before he wrote the address, which can only mean that he was not familiar with it. It is, of course, a trifle, but there is nothing so important as trifles. Let us now see the letter. Ha! there has been an enclosure here!"
109,Holmes,Mr. Sherlock Holmes,"Yes, there was a ring. His signet-ring."
110,his,Unknown,And you are sure that this is your husband's hand?
111,Holmes,Mr. Sherlock Holmes,One of his hands.
112,his,Unknown,One?
113,Holmes,Mr. Sherlock Holmes,"His hand when he wrote hurriedly. It is very unlike his usual writing, and yet I know it well."
114,Mrs. St. Clair,Unknown,"Dearest do not be frightened. All will come well. There is a huge error which it may take some little time to rectify. Wait in patience. ""Neville.

Written in pencil upon the fly-leaf of a book, octavo size, no water-mark. Hum! Posted to-day in Gravesend by a man with a dirty thumb. Ha! And the flap has been gummed, if I am not very much in error, by a person who had been chewing tobacco. And you have no doubt that it is your husband's hand, madam?"
115,Mrs. St. Clair,Mrs. St. Clair,None. Neville wrote those words.
116,Mrs. St. Clair,Mrs. St. Clair,"And they were posted to-day at Gravesend. Well, Mrs. St. Clair, the clouds lighten, though I should not venture to say that the danger is over."
117,Mrs. St. Clair,Mrs. St. Clair,"But he must be alive, Mr. Holmes."
118,Mr. Holmes,Mr. Sherlock Holmes,"Unless this is a clever forgery to put us on the wrong scent. The ring, after all, proves nothing. It may have been taken from him."
119,Mr. Holmes,Mr. Sherlock Holmes,"No, no; it is, it is his very own writing!"
120,Mr. Holmes,Mr. Sherlock Holmes,"Very well. It may, however, have been written on Monday and only posted to-day."
121,Mr. Holmes,Mr. Sherlock Holmes,That is possible.
122,Mr. Holmes,Mr. Sherlock Holmes,"If so, much may have happened between."
123,Mr. Holmes,Mr. Sherlock Holmes,"Oh, you must not discourage me, Mr. Holmes. I know that all is well with him. There is so keen a sympathy between us that I should know if evil came upon him. On the very day that I saw him last he cut himself in the bedroom, and yet I in the dining-room rushed upstairs instantly with the utmost certainty that something had happened. Do you think that I would respond to such a trifle and yet be ignorant of his death?"
124,Mr. Holmes,Mr. Sherlock Holmes,"I have seen too much not to know that the impression of a woman may be more valuable than the conclusion of an analytical reasoner. And in this letter you certainly have a very strong piece of evidence to corroborate your view. But if your husband is alive and able to write letters, why should he remain away from you?"
125,Mr. Holmes,Mr. Sherlock Holmes,I cannot imagine. It is unthinkable.
126,Mr. Holmes,Mr. Sherlock Holmes,And on Monday he made no remarks before leaving you?
127,Mr. Holmes,Mr. Sherlock Holmes,No.
128,Mr. Holmes,Mr. Sherlock Holmes,And you were surprised to see him in Swandam Lane?
129,Mr. Holmes,Mr. Sherlock Holmes,Very much so.
130,Mr. Holmes,Mr. Sherlock Holmes,Was the window open?
131,Mr. Holmes,Mr. Sherlock Holmes,Yes.
132,Mr. Holmes,Mr. Sherlock Holmes,Then he might have called to you?
133,Mr. Holmes,Mr. Sherlock Holmes,He might.
134,Mr. Holmes,Mr. Sherlock Holmes,"He only, as I understand, gave an inarticulate cry?"
135,Mr. Holmes,Mr. Sherlock Holmes,Yes.
136,Mr. Holmes,Mr. Sherlock Holmes,"A call for help, you thought?"
137,Mr. Holmes,Mr. Sherlock Holmes,Yes. He waved his hands.
138,Mr. Holmes,Mr. Sherlock Holmes,But it might have been a cry of surprise. Astonishment at the unexpected sight of you might cause him to throw up his hands?
139,Mr. Holmes,Mr. Sherlock Holmes,It is possible.
140,Mr. Holmes,Mr. Sherlock Holmes,And you thought he was pulled back?
141,Mr. Holmes,Mr. Sherlock Holmes,He disappeared so suddenly.
142,Mr. Holmes,Mr. Sherlock Holmes,He might have leaped back. You did not see anyone else in the room?
143,Mr. Holmes,Mr. Sherlock Holmes,"No, but this horrible man confessed to having been there, and the Lascar was at the foot of the stairs."
144,Mr. Holmes,Mr. Sherlock Holmes,"Quite so. Your husband, as far as you could see, had his ordinary clothes on?"
145,Mr. Holmes,Mr. Sherlock Holmes,But without his collar or tie. I distinctly saw his bare throat.
146,Mr. Holmes,Mr. Sherlock Holmes,Had he ever spoken of Swandam Lane?
147,Mr. Holmes,Mr. Sherlock Holmes,Never.
148,Mr. Holmes,Mr. Sherlock Holmes,Had he ever showed any signs of having taken opium?
149,Mr. Holmes,Mr. Sherlock Holmes,Never.
150,Mr. Holmes,Mr. Sherlock Holmes,"Thank you, Mrs. St. Clair. Those are the principal points about which I wished to be absolutely clear. We shall now have a little supper and then retire, for we may have a very busy day to-morrow."
151,his,Mr. Sherlock Holmes,"Awake, Watson?"
152,Watson,Watson,Yes.
153,Unknown,Mr. Sherlock Holmes,Game for a morning drive?
154,Watson,Watson,Certainly.
155,Unknown,Mr. Sherlock Holmes,"Then dress. No one is stirring yet, but I know where the stable-boy sleeps, and we shall soon have the trap out."
156,Holmes,his,"I want to test a little theory of mine,"
157,his,his,"I think, Watson, that you are now standing in the presence of one of the most absolute fools in Europe. I deserve to be kicked from here to Charing Cross. But I think I have the key of the affair now."
158,his,he,And where is it?
159,his,he,"In the bathroom,"
160,Unknown,he,"Oh, yes, I am not joking,"
161,Holmes,he,"I have just been there, and I have taken it out, and I have got it in this Gladstone bag. Come on, my boy, and we shall see whether it will not fit the lock."
162,Holmes,Holmes,"It has been in some points a singular case,"
163,Holmes,Holmes,"I confess that I have been as blind as a mole, but it is better to learn wisdom late than never to learn it at all."
164,Holmes,Mr. Sherlock Holmes,Who is on duty?
165,Mr. Holmes,Unknown,"Inspector Bradstreet, sir."
166,Holmes,Mr. Sherlock Holmes,"Ah, Bradstreet, how are you?"
167,Holmes,Mr. Sherlock Holmes,"I wish to have a quiet word with you, Bradstreet."
168,Holmes,Mr. Sherlock Holmes,"Certainly, Mr. Holmes. Step into my room here."
169,Mr. Holmes,Mr. Holmes,"What can I do for you, Mr. Holmes?"
170,Mr. Holmes,Mr. Sherlock Holmes,"I called about that beggarman, Boone--the one who was charged with being concerned in the disappearance of Mr. Neville St. Clair, of Lee."
171,Mr. Holmes,Mr. Holmes,Yes. He was brought up and remanded for further inquiries.
172,Mr. Holmes,Mr. Holmes,So I heard. You have him here?
173,Mr. Holmes,Mr. Sherlock Holmes,In the cells.
174,Mr. Holmes,Mr. Holmes,Is he quiet?
175,Mr. Holmes,Mr. Sherlock Holmes,"Oh, he gives no trouble. But he is a dirty scoundrel."
176,his,him,Dirty?
177,him,him,"Yes, it is all we can do to make him wash his hands, and his face is as black as a tinker's. Well, when once his case has been settled, he will have a regular prison bath; and I think, if you saw him, you would agree with me that he needed it."
178,Unknown,him,I should like to see him very much.
179,him,him,Would you? That is easily done. Come this way. You can leave your bag.
180,him,him,"No, I think that I'll take it."
181,him,him,"Very good. Come this way, if you please."
182,Unknown,him,"The third on the right is his,"
183,him,him,Here it is!
184,Unknown,him,"He is asleep,"
185,his,him,You can see him very well.
186,his,him,"He's a beauty, isn't he?"
187,Holmes,Mr. Sherlock Holmes,"He certainly needs a wash,"
188,his,his,"I had an idea that he might, and I took the liberty of bringing the tools with me."
189,his,his,"He! he! You are a funny one,"
190,Unknown,his,"Now, if you will have the great goodness to open that door very quietly, we will soon make him cut a much more respectable figure."
191,his,his,"Well, I don't know why not,"
192,his,his,"He doesn't look a credit to the Bow Street cells, does he?"
193,his,Mr. Sherlock Holmes,"Let me introduce you,"
194,his,Mr. Sherlock Holmes,"to Mr. Neville St. Clair, of Lee, in the county of Kent."
195,his,Mr. Sherlock Holmes,Great heavens!
196,his,his,"it is, indeed, the missing man. I know him from the photograph."
197,his,his,"Be it so,"
198,him,his,And pray what am I charged with?
199,him,his,"With making away with Mr. Neville St.--Oh, come, you can't be charged with that unless they make a case of attempted suicide of it,"
200,him,his,"Well, I have been twenty-seven years in the force, but this really takes the cake."
201,Holmes,Mr. Sherlock Holmes,"If I am Mr. Neville St. Clair, then it is obvious that no crime has been committed, and that, therefore, I am illegally detained."
202,Holmes,Mr. Sherlock Holmes,"No crime, but a very great error has been committed,"
203,Holmes,Mr. Sherlock Holmes,You would have done better to have trusted your wife.
204,Holmes,Mr. Sherlock Holmes,"It was not the wife; it was the children,"
205,Sherlock Holmes,Sherlock Holmes,"God help me, I would not have them ashamed of their father. My God! What an exposure! What can I do?"
206,him,him,"If you leave it to a court of law to clear the matter up,"
207,Unknown,him,"of course you can hardly avoid publicity. On the other hand, if you convince the police authorities that there is no possible case against you, I do not know that there is any reason that the details should find their way into the papers. Inspector Bradstreet would, I am sure, make notes upon anything which you might tell us and submit it to the proper authorities. The case would then never go into court at all."
208,Unknown,him,God bless you!
209,her,him,"I would have endured imprisonment, ay, even execution, rather than have left my miserable secret as a family blot to my children.

""You are the first who have ever heard my story. My father was a schoolmaster in Chesterfield, where I received an excellent education. I travelled in my youth, took to the stage, and finally became a reporter on an evening paper in London. One day my editor wished to have a series of articles upon begging in the metropolis, and I volunteered to supply them. There was the point from which all my adventures started. It was only by trying begging as an amateur that I could get the facts upon which to base my articles. When an actor I had, of course, learned all the secrets of making up, and had been famous in the green-room for my skill. I took advantage now of my attainments. I painted my face, and to make myself as pitiable as possible I made a good scar and fixed one side of my lip in a twist by the aid of a small slip of flesh-coloured plaster. Then with a red head of hair, and an appropriate dress, I took my station in the business part of the city, ostensibly as a match-seller but really as a beggar. For seven hours I plied my trade, and when I returned home in the evening I found to my surprise that I had received no less than 26s. 4d.

""I wrote my articles and thought little more of the matter until, some time later, I backed a bill for a friend and had a writ served upon me for £25. I was at my wit's end where to get the money, but a sudden idea came to me. I begged a fortnight's grace from the creditor, asked for a holiday from my employers, and spent the time in begging in the City under my disguise. In ten days I had the money and had paid the debt.

""Well, you can imagine how hard it was to settle down to arduous work at £2 a week when I knew that I could earn as much in a day by smearing my face with a little paint, laying my cap on the ground, and sitting still. It was a long fight between my pride and the money, but the dollars won at last, and I threw up reporting and sat day after day in the corner which I had first chosen, inspiring pity by my ghastly face and filling my pockets with coppers. Only one man knew my secret. He was the keeper of a low den in which I used to lodge in Swandam Lane, where I could every morning emerge as a squalid beggar and in the evenings transform myself into a well-dressed man about town. This fellow, a Lascar, was well paid by me for his rooms, so that I knew that my secret was safe in his possession.

""Well, very soon I found that I was saving considerable sums of money. I do not mean that any beggar in the streets of London could earn £700 a year--which is less than my average takings--but I had exceptional advantages in my power of making up, and also in a facility of repartee, which improved by practice and made me quite a recognised character in the City. All day a stream of pennies, varied by silver, poured in upon me, and it was a very bad day in which I failed to take £2.

""As I grew richer I grew more ambitious, took a house in the country, and eventually married, without anyone having a suspicion as to my real occupation. My dear wife knew that I had business in the City. She little knew what.

""Last Monday I had finished for the day and was dressing in my room above the opium den when I looked out of my window and saw, to my horror and astonishment, that my wife was standing in the street, with her eyes fixed full upon me. I gave a cry of surprise, threw up my arms to cover my face, and, rushing to my confidant, the Lascar, entreated him to prevent anyone from coming up to me. I heard her voice downstairs, but I knew that she could not ascend. Swiftly I threw off my clothes, pulled on those of a beggar, and put on my pigments and wig. Even a wife's eyes could not pierce so complete a disguise. But then it occurred to me that there might be a search in the room, and that the clothes might betray me. I threw open the window, reopening by my violence a small cut which I had inflicted upon myself in the bedroom that morning. Then I seized my coat, which was weighted by the coppers which I had just transferred to it from the leather bag in which I carried my takings. I hurled it out of the window, and it disappeared into the Thames. The other clothes would have followed, but at that moment there was a rush of constables up the stair, and a few minutes after I found, rather, I confess, to my relief, that instead of being identified as Mr. Neville St. Clair, I was arrested as his murderer.

""I do not know that there is anything else for me to explain. I was determined to preserve my disguise as long as possible, and hence my preference for a dirty face. Knowing that my wife would be terribly anxious, I slipped off my ring and confided it to the Lascar at a moment when no constable was watching me, together with a hurried scrawl, telling her that she had no cause to fear."
210,Holmes,Holmes,"That note only reached her yesterday,"
211,Holmes,Holmes,Good God! What a week she must have spent!
212,Holmes,Holmes,"The police have watched this Lascar,"
213,Holmes,Holmes,"and I can quite understand that he might find it difficult to post a letter unobserved. Probably he handed it to some sailor customer of his, who forgot all about it for some days."
214,Holmes,Holmes,"That was it,"
215,Holmes,Holmes,I have no doubt of it. But have you never been prosecuted for begging?
216,Holmes,Holmes,Many times; but what was a fine to me?
217,Holmes,Holmes,"It must stop here, however,"
218,Holmes,Holmes,"If the police are to hush this thing up, there must be no more of Hugh Boone."
219,Holmes,Holmes,I have sworn it by the most solemn oaths which a man can take.
220,Holmes,Holmes,"In that case I think that it is probable that no further steps may be taken. But if you are found again, then all must come out. I am sure, Mr. Holmes, that we are very much indebted to you for having cleared the matter up. I wish I knew how you reach your results."
221,Holmes,Holmes,"I reached this one,"
